timestamp,raw acceleration / x [m/s^2],raw acceleration / y [m/s^2],raw acceleration / z [m/s^2],rotation speed / x [rad/s],rotation speed / y [rad/s],rotation speed / z [rad/s],magnetic field strength / x [uT],magnetic field strength / y [uT],magnetic field strength / z [uT],quaternion (w),quaternion (x),quaternion (y),quaternion (z)
245303,-0.05999999865889549,0.10000000149011612,-0.05999999865889549,0.0,0.0011111111380159855,0.0,-42.0625,-53.5625,26.0625,0.02447509765625,0.9927978515625,0.11651611328125,-0.01409912109375
245323,0.0,0.10000000149011612,-0.05000000074505806,0.0,0.0011111111380159855,0.0,-42.375,-53.5625,26.5,0.02447509765625,0.9927978515625,0.11651611328125,-0.01409912109375
245343,-0.05000000074505806,0.11999999731779099,-0.019999999552965164,0.0,0.0,0.0011111111380159855,-42.375,-53.5625,26.5,0.02447509765625,0.9927978515625,0.11651611328125,-0.01409912109375
245363,-0.03999999910593033,0.12999999523162842,-0.07000000029802322,-0.0011111111380159855,0.0,0.0,-43.0625,-53.5625,26.875,0.02447509765625,0.9927978515625,0.11651611328125,-0.01409912109375
245383,-0.05999999865889549,0.10999999940395355,-0.05999999865889549,-0.0011111111380159855,0.0,0.0,-43.0625,-53.5625,26.875,0.02447509765625,0.9927978515625,0.11651611328125,-0.01409912109375
245403,-0.05000000074505806,0.09000000357627869,-0.07000000029802322,0.0,0.0,0.0,-43.0625,-53.5625,26.875,0.02447509765625,0.9927978515625,0.11651611328125,-0.01409912109375
245423,-0.05999999865889549,0.07000000029802322,-0.009999999776482582,0.0,0.0,0.0,-43.0625,-54.1875,26.0625,0.02447509765625,0.9927978515625,0.11651611328125,-0.01409912109375
245443,-0.03999999910593033,0.09000000357627869,-0.05000000074505806,-0.0011111111380159855,0.0,0.0,-43.0625,-54.1875,26.0625,0.02447509765625,0.9927978515625,0.11651611328125,-0.01409912109375
245463,-0.019999999552965164,0.11999999731779099,-0.05000000074505806,0.0,0.0,0.0,-42.75,-53.5625,26.0625,0.02447509765625,0.9927978515625,0.11651611328125,-0.01409912109375
245483,0.0,0.11999999731779099,-0.05999999865889549,0.0,0.0,0.0,-42.75,-53.5625,26.0625,0.02447509765625,0.9927978515625,0.11651611328125,-0.01409912109375
245503,-0.029999999329447746,0.10999999940395355,-0.05000000074505806,0.0,0.0,0.0,-42.75,-53.5625,26.0625,0.02447509765625,0.9927978515625,0.11651611328125,-0.01409912109375
245523,-0.10000000149011612,0.10999999940395355,-0.05999999865889549,0.0,0.0033333334140479565,0.004444444552063942,-42.75,-53.5625,26.5,0.02447509765625,0.9927978515625,0.11651611328125,-0.01409912109375
245543,-0.18000000715255737,0.029999999329447746,-0.05000000074505806,0.0,0.0,-0.05111110955476761,-42.75,-53.5625,26.5,0.02447509765625,0.9927978515625,0.11663818359375,-0.01409912109375
245563,-0.3100000023841858,-0.029999999329447746,-0.07000000029802322,0.0,0.0,-0.12111110985279083,-42.375,-53.1875,26.5,0.0244140625,0.99261474609375,0.11785888671875,-0.01422119140625
245583,-0.4000000059604645,-0.15000000596046448,-0.05000000074505806,0.0,0.0,-0.2199999988079071,-42.375,-53.1875,26.5,0.0244140625,0.992431640625,0.11968994140625,-0.0145263671875
245603,-1.0199999809265137,-0.49000000953674316,-0.029999999329447746,0.0,0.0,-0.6922222375869751,-42.375,-53.1875,26.5,0.02435302734375,0.9918212890625,0.1246337890625,-0.0146484375
245623,-0.4099999964237213,0.029999999329447746,-0.05000000074505806,0.004444444552063942,0.0,-1.211111068725586,-42.0625,-53.5625,26.5,0.024169921875,0.9903564453125,0.135498046875,-0.014892578125
245643,-0.12999999523162842,0.28999999165534973,-0.07000000029802322,0.0055555556900799274,-0.0011111111380159855,-1.292222261428833,-42.0625,-53.5625,26.5,0.02398681640625,0.98858642578125,0.14794921875,-0.01519775390625
245663,-0.5,0.5400000214576721,-0.03999999910593033,0.002222222276031971,0.0,-1.2799999713897705,-40.75,-52.375,26.0625,0.0238037109375,0.9866943359375,0.1600341796875,-0.0155029296875
245683,-2.1600000858306885,-0.25,-0.05000000074505806,0.0011111111380159855,0.0,0.31333333253860474,-40.75,-52.375,26.0625,0.02374267578125,0.98602294921875,0.1641845703125,-0.015625
245703,-3.0999999046325684,0.8600000143051147,-0.029999999329447746,-0.007777777966111898,0.0,0.32555556297302246,-40.75,-52.375,26.0625,0.0238037109375,0.987060546875,0.15777587890625,-0.01544189453125
245723,-2.5399999618530273,0.7200000286102295,-0.009999999776482582,0.004444444552063942,-0.004444444552063942,0.15222221612930298,-40.0625,-52.0,25.6875,0.02386474609375,0.98724365234375,0.15655517578125,-0.01544189453125
