t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
0.0,6.29,-5.83,2.49,0.13,0.31,-0.18,-19.5,32.25,10.18
0.01516300000000026,5.88,-5.49,2.52,-0.01,0.06,-0.21,-20.25,33.0,9.06
0.03014099999999953,4.74,-4.82,2.98,-0.18,-0.4,-0.14,-20.25,33.0,9.06
0.045245999999999675,3.19,-3.75,3.08,-0.38,-0.36,-0.34,-20.25,33.0,9.06
0.08250599999999952,2.11,-3.97,-0.35,-0.76,-0.26,-0.72,-20.56,31.87,10.87
0.09747799999999973,0.48,-4.18,-2.63,-0.96,-0.51,-0.92,-20.56,31.87,10.87
0.11265400000000003,-0.32,-3.06,-3.54,-0.46,-0.56,-1.24,-20.87,31.5,10.87
0.12791499999999978,1.49,-2.14,-4.5,0.1,-0.19,-1.91,-20.87,31.5,10.87
0.15012899999999973,1.15,-1.53,-6.8,0.13,-0.14,-2.36,-20.87,31.5,10.87
0.18016699999999997,1.1,-1.0,-8.66,0.55,-0.21,-2.67,-22.0,29.68,12.5
0.21016199999999952,7.05,-1.32,-10.22,1.69,-0.01,-3.13,-22.0,29.68,12.5
0.22516099999999994,13.31,-1.74,-8.77,2.68,-0.49,-2.95,-25.37,26.25,11.25
0.2477589999999994,19.14,-2.33,-5.39,3.28,-1.26,-2.46,-25.37,26.25,11.25
0.27767499999999945,20.62,-2.62,-3.26,3.67,-1.29,-1.76,-25.37,26.25,11.25
0.2925969999999998,20.99,-2.58,-2.87,3.71,-1.47,-1.12,-27.25,21.87,7.75
0.30776499999999984,21.05,-1.99,-1.82,3.86,-1.62,-0.56,-27.25,21.87,7.75
0.32304200000000005,20.48,-1.58,-0.56,4.05,-1.8,0.01,-30.25,20.68,3.87
0.3376190000000001,21.27,-1.56,1.88,4.22,-1.3,0.25,-30.25,20.68,3.87
0.35268999999999995,22.22,-1.15,5.29,4.4,-0.59,0.48,-30.25,20.68,3.87
0.38286899999999946,21.94,-0.1,10.36,4.12,-0.16,0.98,-31.06,19.56,1.87
0.39774699999999985,20.03,0.6,11.68,3.31,0.42,1.52,-31.06,19.56,1.87
0.41271199999999997,17.64,1.52,12.33,2.6,0.91,1.93,-32.06,20.75,-1.56
0.4278170000000001,14.08,2.2,10.55,1.93,0.75,2.28,-32.06,20.75,-1.56
0.450183,12.7,2.29,8.88,1.58,0.98,2.29,-32.06,20.75,-1.56
0.48792800000000014,13.06,2.38,8.26,1.35,1.21,2.28,-30.68,24.0,-5.56
0.5027020000000002,10.94,2.94,8.21,0.56,1.25,2.41,-30.68,24.0,-5.56
0.525271,8.52,2.8,8.11,0.05,1.76,2.35,-28.06,27.25,-8.0
0.5405160000000002,6.89,3.12,8.32,-0.31,2.14,2.25,-28.06,27.25,-8.0
0.555688,3.91,3.17,6.62,-0.64,2.54,1.98,-28.06,27.25,-8.0
0.5926780000000003,3.92,2.49,5.71,-0.97,2.23,1.59,-24.25,32.18,-9.56
0.6077839999999997,3.4,2.09,5.18,-1.35,1.77,1.55,-24.25,32.18,-9.56
0.6226969999999996,1.11,1.21,3.71,-1.71,1.57,1.36,-20.56,35.87,-10.37
0.6376729999999995,0.69,0.85,3.39,-1.43,1.78,0.96,-20.56,35.87,-10.37
0.6527219999999998,2.24,-0.03,2.18,-1.31,1.92,0.62,-20.56,35.87,-10.37
0.6752149999999997,2.12,-0.5,2.1,-1.71,1.38,0.57,-15.75,39.18,-9.5
0.6905669999999997,0.39,-0.74,2.06,-2.15,0.63,0.76,-15.75,39.18,-9.5
0.7052420000000001,-0.45,-1.51,1.79,-2.25,0.71,0.41,-14.37,40.56,-7.18
0.7432259999999999,-0.34,-2.44,1.43,-2.01,0.98,0.01,-14.37,40.56,-7.18
0.7578519999999997,0.97,-3.1,0.8,-1.7,1.28,-0.27,-14.37,40.56,-7.18
0.7726559999999996,-0.1,-3.1,1.09,-1.89,0.5,-0.35,-11.75,41.68,-3.25
0.8033510000000001,-0.43,-3.41,-0.56,-1.91,0.0,-0.42,-11.75,41.68,-3.25
0.8178419999999997,0.34,-3.99,-1.7,-1.77,-0.08,-0.81,-11.75,41.25,-0.5
0.840503,1.7,-4.42,-1.77,-1.4,-0.05,-1.05,-11.75,41.25,-0.5
0.8559349999999997,1.74,-4.51,-1.53,-1.31,-0.3,-1.19,-11.75,41.25,-0.5
0.893268,3.1,-4.72,-1.32,-1.17,-0.51,-1.29,-12.18,40.56,4.18
