t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
0.0,-0.67,1.82,-8.49,0.0,0.03,-0.11,2.5,-23.0,28.18
0.014925999999999107,-0.04,2.14,-9.02,-0.06,0.19,-0.15,2.5,-23.0,28.18
0.02981499999999926,0.78,2.52,-10.18,0.17,0.2,-0.09,3.25,-23.68,29.37
0.04502000000000095,0.73,2.74,-10.43,0.34,0.03,-0.07,3.25,-23.68,29.37
0.06741000000000241,0.45,3.62,-9.19,0.31,-0.18,0.06,2.5,-22.56,27.37
0.09746300000000119,0.69,5.13,-8.94,0.28,-0.27,0.24,2.5,-22.56,27.37
0.11263900000000149,0.96,9.21,-7.7,0.33,-0.24,0.17,2.5,-22.56,27.37
0.1275030000000008,1.82,10.25,-7.54,-1.16,0.02,-0.69,3.25,-21.75,27.37
0.14239000000000246,2.44,9.52,-9.38,-2.66,0.19,-1.2,3.25,-21.75,27.37
0.16488900000000228,2.23,8.64,-10.23,-1.9,-0.09,-1.08,2.87,-20.68,29.37
0.1874760000000002,1.64,7.47,-9.84,0.13,-0.39,-0.73,2.87,-20.68,29.37
0.2174990000000001,1.55,7.39,-9.91,1.36,-0.41,-0.69,2.87,-20.68,29.37
0.2325700000000026,1.36,6.15,-8.86,1.91,-0.2,-1.22,4.75,-25.25,27.0
0.2474880000000006,1.12,4.21,-8.61,1.23,0.24,-1.83,4.75,-25.25,27.0
0.26236800000000216,2.54,1.94,-10.31,-0.09,0.62,-2.53,6.56,-22.18,29.37
0.3151660000000014,2.16,-0.14,-13.53,-0.84,0.64,-2.47,6.56,-22.18,29.37
0.33006400000000014,1.96,-2.18,-14.82,0.1,0.13,-2.23,6.56,-22.18,29.37
0.34517600000000215,1.07,-3.07,-12.64,1.26,-0.35,-1.85,8.5,-20.75,31.25
0.36024300000000054,0.85,-3.45,-11.78,1.17,-0.37,-1.76,8.5,-20.75,31.25
0.3757230000000007,0.56,-3.33,-10.48,0.84,-0.27,-1.77,10.0,-19.25,32.5
0.4131360000000015,0.84,-3.48,-9.69,0.29,-0.15,-1.91,10.0,-19.25,32.5
0.42819199999999924,0.93,-3.63,-10.49,-0.24,-0.2,-1.9,10.0,-19.25,32.5
0.44268200000000135,0.36,-4.5,-9.19,0.13,-0.41,-1.66,13.0,-17.37,34.87
0.45756899999999945,-0.16,-4.21,-8.19,0.25,-0.56,-1.24,13.0,-17.37,34.87
0.4731020000000008,-0.86,-3.82,-7.2,0.28,-0.53,-0.91,14.75,-16.0,33.68
0.4879649999999991,-1.25,-3.76,-6.77,0.28,-0.32,-0.67,14.75,-16.0,33.68
0.5100510000000007,-0.85,-3.36,-7.53,-0.01,-0.17,-0.52,14.75,-16.0,33.68
0.5327480000000016,-1.05,-3.15,-7.37,0.0,-0.17,-0.35,16.25,-14.87,34.06
0.555651000000001,-1.0,-2.84,-6.34,-0.09,-0.15,-0.2,16.25,-14.87,34.06
0.5699000000000005,-0.68,-1.53,-5.87,-0.42,-0.07,-0.12,17.06,-15.25,34.5
0.5848910000000025,-0.7,-0.53,-5.36,-0.47,0.0,-0.03,17.06,-15.25,34.5
0.6227640000000001,-0.8,0.01,-4.8,-0.24,0.11,0.08,17.06,-15.25,34.5
0.6450320000000005,-0.97,0.28,-4.51,0.0,0.25,0.28,17.68,-15.25,33.68
0.6606190000000005,-0.35,-0.38,-5.78,0.08,0.44,0.45,17.68,-15.25,33.68
0.6754870000000004,-0.09,0.8,-5.87,0.32,0.46,0.54,17.68,-15.68,33.25
0.6901810000000026,-0.16,1.15,-5.52,0.11,0.49,0.32,17.68,-15.68,33.25
0.7206080000000021,-0.3,1.04,-4.63,-0.25,0.59,0.11,17.68,-15.68,33.25
0.7353330000000007,-0.65,-0.12,-5.24,-0.65,0.92,0.06,16.56,-14.56,34.87
0.7500680000000024,-0.16,1.72,-5.62,-0.53,1.04,0.23,16.56,-14.56,34.87
0.7650849999999991,-0.48,2.27,-5.55,-0.25,1.4,0.22,14.0,-14.56,34.5
0.7880230000000026,1.14,1.79,-8.69,-0.74,1.79,-0.02,14.0,-14.56,34.5
0.8251190000000008,1.72,2.23,-11.87,-1.38,1.91,-0.03,14.0,-14.56,34.5
0.8405020000000007,1.6,1.94,-14.78,-0.56,1.8,0.16,12.06,-14.56,34.5
0.8551670000000016,2.82,2.6,-15.69,0.28,1.51,0.24,12.06,-14.56,34.5
0.8701220000000021,3.48,2.93,-17.45,0.21,1.38,0.23,8.5,-14.56,33.68
0.885313,3.67,2.4,-18.29,0.0,1.28,0.03,8.5,-14.56,33.68
0.9226410000000023,4.19,2.15,-18.22,-0.03,0.93,-0.13,8.5,-14.56,33.68
0.937660000000001,4.13,1.31,-18.35,-0.3,0.63,-0.23,5.87,-13.75,34.87
0.9531160000000014,3.95,0.93,-19.13,-0.2,0.25,-0.17,5.87,-13.75,34.87
0.9678210000000007,3.12,0.1,-16.39,0.66,-0.08,-0.15,3.25,-13.75,34.87
0.982526,2.99,-1.42,-16.73,0.5,-0.21,-0.13,3.25,-13.75,34.87
1.028100000000002,3.23,-0.73,-16.0,1.04,-0.47,0.04,3.25,-13.75,34.87
1.0426129999999993,3.48,-0.6,-14.63,1.15,-0.49,0.0,3.25,-12.68,34.56
1.0575930000000007,4.63,-0.98,-14.88,0.65,-0.59,-0.12,3.25,-12.68,34.56
1.0731010000000012,4.17,-2.04,-14.98,0.55,-1.08,0.02,4.0,-11.25,34.18
1.0874419999999994,3.22,-2.22,-11.05,0.98,-1.55,0.32,4.0,-11.25,34.18
1.102571000000001,2.57,-1.61,-8.02,0.82,-1.82,0.58,4.0,-11.25,34.18
1.1405169999999991,1.61,-1.0,-5.66,0.44,-1.77,0.82,7.0,-10.87,36.18
1.1555670000000013,1.67,-0.12,-6.29,-0.67,-1.52,0.8,7.0,-10.87,36.18
1.1701429999999995,1.95,-0.95,-7.35,-1.39,-1.56,0.74,10.25,-10.87,34.56
1.1849430000000005,0.89,-1.21,-5.95,-1.27,-1.83,1.01,10.25,-10.87,34.56
1.2224609999999991,0.28,-1.09,-4.82,-0.9,-1.92,1.34,10.25,-10.87,34.56
1.2449830000000013,-0.06,0.05,-4.11,-0.72,-1.66,1.68,11.5,-13.87,33.75
1.2601569999999995,0.41,1.48,-4.68,-0.72,-1.43,1.77,11.5,-13.87,33.75
1.282399999999999,-0.01,2.17,-4.25,-0.94,-1.37,1.66,14.5,-16.56,31.0
1.2973859999999995,-0.5,1.26,-3.97,-1.09,-1.28,1.67,14.5,-16.56,31.0
1.3127020000000016,-1.45,2.4,-3.76,-0.77,-1.07,1.88,14.5,-16.56,31.0
1.3349560000000018,-1.83,3.68,-3.11,-0.59,-0.75,1.84,15.18,-20.25,29.0
1.3498739999999998,-1.7,3.79,-4.03,-0.98,-0.22,1.52,15.18,-20.25,29.0
1.3648969999999991,-1.07,3.4,-4.72,-0.94,0.0,1.32,14.56,-22.87,27.18
1.3874570000000013,-1.17,3.98,-4.55,-0.63,0.07,1.39,14.56,-22.87,27.18
1.4024040000000007,-1.31,4.99,-4.05,-0.38,0.19,1.41,14.56,-22.87,27.18
1.4479030000000002,-1.21,5.05,-4.19,-0.65,0.48,1.21,13.5,-24.75,24.06
1.4627909999999993,-0.68,5.01,-4.5,-0.89,0.64,1.18,13.5,-24.75,24.06
1.4776869999999995,-0.73,6.24,-4.21,-0.59,0.79,1.28,11.75,-25.87,23.0
1.4932610000000004,-0.32,6.77,-4.13,-0.38,1.03,1.2,11.75,-25.87,23.0
1.507429000000002,0.81,8.89,-5.56,-0.32,1.26,1.17,11.75,-25.87,23.0
1.5379129999999996,1.5,8.77,-5.71,-0.31,1.48,0.84,8.87,-26.25,22.18
1.5525690000000019,1.12,9.83,-6.01,-0.59,1.62,0.66,8.87,-26.25,22.18
1.5674330000000012,1.49,10.34,-5.99,-0.58,1.87,0.33,5.87,-25.56,21.75
1.5823940000000007,2.91,9.41,-9.24,-0.68,2.05,0.07,5.87,-25.56,21.75
1.6050590000000007,3.07,10.54,-9.58,0.1,1.89,0.04,5.87,-25.56,21.75
1.6355780000000024,3.47,10.96,-9.16,0.29,1.98,-0.4,3.68,-24.87,20.56
1.6500900000000023,4.29,10.75,-10.21,-0.1,2.14,-0.81,3.68,-24.87,20.56
1.664873,5.19,10.56,-11.8,0.22,2.08,-1.04,0.56,-22.68,21.0
1.6880330000000008,5.92,9.6,-12.96,0.42,1.94,-1.3,0.56,-22.68,21.0
1.7024369999999998,6.07,8.59,-13.25,0.65,1.71,-1.58,0.56,-22.68,21.0
1.7478610000000003,5.88,7.18,-12.86,0.86,1.54,-1.83,-2.25,-21.18,20.87
1.762627000000002,6.48,5.56,-14.03,0.96,1.45,-2.01,-2.25,-21.18,20.87
1.7776069999999997,6.74,4.32,-15.21,1.22,1.11,-2.03,-2.25,-19.06,25.18
1.793056,6.51,2.84,-14.71,1.31,0.79,-2.12,-2.25,-19.06,25.18
1.8077570000000023,6.98,0.84,-15.81,0.89,0.54,-2.15,-2.25,-19.06,25.18
1.837484,6.51,-0.32,-15.67,0.95,0.05,-2.0,-3.25,-20.18,28.0
1.8524410000000024,5.11,-1.43,-12.3,1.24,-0.4,-1.75,-3.25,-20.18,28.0
1.8673800000000007,3.8,-2.6,-10.05,1.12,-0.46,-1.51,-1.25,-21.25,30.06
1.882442000000001,3.21,-2.67,-8.4,1.18,-0.45,-1.14,-1.25,-21.25,30.06
1.9049890000000005,3.61,-1.09,-8.58,0.66,-0.46,-0.92,-1.25,-21.25,30.06
1.9274079999999998,2.85,-1.75,-7.84,0.6,-0.61,-0.84,2.18,-19.75,32.0
1.9498950000000015,1.55,-1.07,-6.99,0.23,-0.61,-0.52,2.18,-19.75,32.0
1.9648959999999995,1.57,-0.34,-7.13,-0.03,-0.4,-0.33,3.68,-19.37,33.56
1.988188000000001,1.38,0.44,-8.23,-0.09,-0.31,-0.2,3.68,-19.37,33.56
2.002829000000002,1.42,1.63,-6.71,0.48,-0.28,-0.1,3.68,-19.37,33.56
2.0627270000000024,1.28,1.9,-7.37,-0.06,-0.1,-0.14,5.18,-18.68,32.75
2.077617,1.22,2.21,-8.23,0.04,-0.1,-0.04,5.18,-18.68,32.75
2.0931400000000018,0.84,2.42,-8.15,-0.01,-0.03,0.0,6.25,-18.25,32.0
2.107906,0.72,2.57,-8.97,-0.29,0.04,-0.03,6.25,-18.25,32.0
2.1227110000000025,0.92,2.62,-9.17,-0.42,0.06,-0.02,6.25,-18.25,32.0
