t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
105.647796,-0.06,0.46,-9.77,0.0,0.0,0.0,-34.68,-3.87,36.25
105.66771,-0.08,0.4,-9.77,0.0,0.0,0.0,-35.75,-3.18,35.5
105.695506,-0.09,0.46,-10.14,0.0,0.0,0.0,-35.5,-3.56,37.06
105.71559,-0.07,0.53,-9.77,0.0,0.0,0.0,-35.5,-3.56,37.06
105.735729,-0.05,0.46,-9.97,0.0,0.0,0.0,-35.5,-3.56,37.06
105.75974,-0.09,0.4,-9.67,0.01,0.0,0.0,-35.5,-3.87,36.25
105.783525,-0.06,0.34,-9.82,0.0,0.0,0.0,-35.5,-3.87,36.25
105.803617,-0.07,0.48,-9.83,0.0,0.0,0.0,-35.75,-3.18,36.25
105.827615,-0.09,0.48,-9.86,0.0,0.0,0.0,-35.75,-3.18,36.25
105.847676,-0.1,0.42,-9.77,0.0,0.0,0.0,-35.75,-3.18,36.25
105.871703,-0.09,0.42,-9.77,0.0,0.0,0.0,-35.5,-3.56,35.87
105.895702,-0.05,0.44,-9.78,0.0,0.0,0.0,-35.5,-3.56,35.87
105.915719,-0.03,0.47,-9.83,0.0,0.0,0.0,-35.06,-3.87,35.87
105.939729,-0.01,0.43,-9.78,0.0,0.0,0.0,-35.06,-3.87,35.87
105.95971,-0.05,0.38,-9.77,0.0,0.0,0.0,-35.06,-3.87,35.87
105.983704,-0.13,0.37,-9.75,0.0,0.0,0.0,-35.06,-4.25,36.25
106.007751,-0.08,0.46,-9.77,0.0,0.0,0.0,-35.06,-4.25,36.25
106.027747,-0.07,0.48,-9.83,0.0,0.0,0.0,-35.5,-4.25,35.5
106.05171,-4.03,-2.21,-10.43,-0.25,-0.15,-0.16,-35.5,-4.25,35.5
106.075747,-1.04,-0.96,-9.86,0.07,0.03,-3.29,-35.5,-4.25,35.5
106.095738,1.04,-3.25,-10.3,0.01,0.03,-2.33,-35.06,-3.18,36.68
106.119705,-3.14,1.4,-9.92,0.12,0.05,1.03,-35.06,-3.18,36.68
106.139702,-3.68,1.75,-9.77,0.02,0.01,0.38,-33.56,-8.0,36.68
106.163402,-5.87,4.11,-9.77,0.06,0.02,0.43,-33.56,-8.0,36.68
106.187645,-3.35,3.11,-10.31,0.16,0.11,-0.34,-33.56,-8.0,36.68
106.207669,-1.18,8.57,-9.31,-0.01,-0.03,-2.31,-34.37,-6.87,35.87
106.231653,1.74,6.27,-9.76,0.05,0.0,-2.26,-34.37,-6.87,35.87
106.263708,4.38,4.61,-9.76,0.0,-0.07,-1.69,-32.87,-9.5,35.5
106.287701,10.65,1.44,-9.96,0.0,-0.03,-2.54,-32.87,-9.5,35.5
106.311716,10.46,-0.09,-10.52,-0.1,-0.06,-1.61,-31.75,-12.5,35.87
106.331707,7.82,-1.35,-9.88,-0.03,-0.04,-1.04,-31.75,-12.5,35.87
106.35575,8.1,-1.44,-10.38,-0.04,-0.05,-1.02,-31.75,-12.5,35.87
106.375761,7.54,-3.49,-10.61,-0.04,-0.04,-0.62,-30.25,-15.25,36.68
106.399713,9.27,-3.69,-9.64,-0.03,0.0,0.06,-30.25,-15.25,36.68
106.423766,8.47,-5.76,-9.96,-0.09,0.0,0.84,-29.75,-17.5,35.18
106.443676,4.88,-6.33,-9.61,-0.05,-0.04,1.67,-29.75,-17.5,35.18
106.46771,3.25,-5.46,-9.67,0.01,0.02,2.35,-29.75,-17.5,35.18
106.487706,-1.23,-4.76,-10.42,-0.04,0.02,2.51,-31.0,-17.5,34.25
106.511761,-3.19,-5.07,-10.34,-0.11,-0.1,3.07,-31.0,-17.5,34.25
106.5357,-5.11,-3.64,-9.93,-0.01,-0.04,2.59,-32.75,-15.25,34.25
106.555753,-6.65,-2.25,-9.23,0.04,-0.01,2.67,-32.75,-15.25,34.25
106.57975,-7.17,-2.36,-10.0,-0.01,0.01,2.04,-32.75,-15.25,34.25
106.603708,-7.53,-0.03,-9.16,0.0,0.0,1.53,-34.75,-11.06,34.68
106.623725,-5.45,0.08,-8.36,-0.05,0.0,1.05,-34.75,-11.06,34.68
106.647702,-3.43,0.11,-9.11,0.02,0.06,0.89,-36.18,-6.56,34.25
