t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
277.479743,0.13,0.12,-9.75,0.0,0.0,0.0,-13.75,29.75,41.06
277.499765,0.1,0.14,-9.8,0.0,0.0,0.0,-13.75,29.75,41.06
277.523869,0.08,0.18,-9.77,0.0,0.0,0.0,-13.75,29.75,41.06
277.543864,0.12,0.17,-9.72,0.0,0.0,0.0,-12.68,29.06,41.37
277.567779,-0.02,0.17,-9.74,0.0,0.0,-0.02,-12.68,29.06,41.37
277.591905,0.08,-0.01,-9.78,-0.01,-0.01,-0.39,-13.37,29.06,39.75
277.611922,0.4,0.03,-9.72,0.0,0.0,-0.24,-13.37,29.06,39.75
277.635871,-0.54,-0.28,-9.76,0.0,0.0,-0.12,-13.37,29.06,39.75
277.659925,0.72,0.59,-9.8,0.01,0.0,-0.1,-13.37,29.75,40.56
277.679903,-1.91,-3.77,-9.55,-0.01,-0.03,-0.23,-14.18,29.75,40.56
277.703883,-0.89,-7.95,-10.51,-0.08,-0.04,-0.72,-13.75,29.06,41.37
277.727908,-2.25,-9.53,-10.19,0.02,0.01,0.65,-13.75,29.06,41.37
277.747875,-1.38,-8.78,-9.63,-0.07,-0.02,1.41,-14.5,29.06,42.18
277.783859,1.19,-8.02,-9.82,0.03,0.04,2.01,-14.5,29.06,42.18
277.803872,3.43,-5.34,-10.11,-0.07,-0.02,2.45,-14.5,29.06,42.18
277.827904,4.95,-3.74,-9.92,0.05,-0.01,2.25,-12.75,28.68,41.0
277.847887,7.73,-0.38,-10.36,0.0,0.0,2.06,-12.75,28.68,41.0
277.871866,8.74,1.47,-9.67,-0.01,0.0,2.01,-9.06,29.75,40.18
277.895871,6.4,2.48,-10.31,0.02,0.02,2.04,-9.06,29.75,40.18
277.915857,6.13,4.12,-10.05,0.03,0.01,1.95,-9.06,29.75,40.18
277.939847,4.28,5.64,-8.78,0.07,0.0,1.46,-6.37,30.56,41.37
277.96374,4.65,9.24,-9.44,-0.02,0.0,0.65,-6.37,30.56,41.37
277.98386,7.32,11.98,-10.43,0.03,0.0,-0.23,-3.68,32.06,40.56
278.007775,5.15,15.62,-9.98,0.0,-0.02,-1.25,-3.68,32.06,40.56
278.03189,5.16,14.82,-11.87,-0.04,-0.02,-2.12,-3.68,32.06,40.56
278.051858,2.48,11.58,-10.07,-0.05,-0.01,-2.29,-4.87,32.75,39.06
278.075864,-0.4,8.55,-10.02,-0.02,-0.01,-2.88,-4.87,32.75,39.06
278.107875,-2.92,4.97,-9.74,0.02,-0.01,-3.09,-10.5,32.75,39.37
278.131877,-4.03,0.17,-9.44,-0.15,-0.04,-3.21,-10.5,32.75,39.37
278.151852,-3.7,-16.47,-9.6,-0.09,-0.05,0.97,-20.87,29.37,37.06
278.175542,1.91,-10.43,-9.78,-0.02,0.0,1.7,-20.87,29.37,37.06
278.199867,3.41,-4.82,-9.92,0.09,0.04,1.93,-22.25,27.25,37.37
278.219897,3.86,-6.16,-9.86,-0.01,-0.01,1.71,-22.25,27.25,37.37
278.243906,6.27,-1.99,-9.81,0.01,0.04,1.16,-20.06,30.0,37.37
278.267862,6.13,2.38,-9.77,-0.06,-0.01,1.35,-20.06,30.0,37.37
278.287863,6.77,3.69,-10.45,0.0,-0.01,0.77,-20.06,30.0,37.37
278.311897,7.11,6.76,-10.02,0.03,-0.03,0.61,-18.56,30.37,35.87
278.335796,5.66,7.81,-9.75,-0.07,0.03,0.59,-18.56,30.37,35.87
278.35591,4.8,12.65,-10.58,-0.09,-0.02,0.35,-20.37,33.75,36.18
278.380024,4.01,13.15,-10.21,0.03,0.0,0.0,-20.37,33.75,36.18
278.399872,4.54,10.44,-10.52,0.01,0.0,-0.86,-20.37,33.75,36.18
278.423862,0.12,10.22,-9.81,-0.01,0.02,-1.06,-24.18,33.37,30.68
278.44795,-0.44,8.86,-9.47,0.0,-0.03,-1.51,-24.18,33.37,30.68
278.467877,-2.49,6.19,-10.19,0.02,0.0,-1.47,-32.68,35.56,19.56
278.491905,-4.7,1.55,-9.35,0.0,-0.02,-1.08,-32.68,35.56,19.56
278.515818,-8.43,-5.73,-11.71,-0.05,0.0,-0.77,-32.68,35.56,19.56
278.535883,-12.81,-6.35,-9.05,0.01,0.0,0.99,-34.5,35.5,-7.75
278.559912,-5.62,-4.49,-9.15,-0.06,0.0,-0.15,-34.5,35.5,-7.75
278.579913,-6.91,-6.93,-9.6,-0.03,-0.03,-0.25,-6.75,34.87,-20.37
278.603853,-2.37,-2.9,-9.97,-0.03,-0.02,-0.62,-6.75,34.87,-20.37
278.627915,0.41,-3.66,-9.73,-0.05,-0.05,-0.69,-6.75,34.87,-20.37
278.647867,1.71,-4.44,-10.1,0.03,0.03,-0.2,-3.37,33.0,-18.75
278.671914,1.6,-3.53,-8.77,0.04,0.04,0.55,-3.37,33.0,-18.75
278.695907,1.08,-4.26,-9.74,-0.01,0.02,0.92,-13.5,34.87,-14.37
278.71587,0.11,-0.89,-10.36,0.01,-0.01,0.88,-13.5,34.87,-14.37
278.739918,2.13,0.03,-9.81,0.03,0.02,0.38,-13.5,34.87,-14.37
278.763931,0.02,0.2,-9.78,0.0,0.0,0.0,-15.68,36.68,-10.68
278.783939,0.18,0.18,-9.78,0.0,0.0,0.0,-15.68,35.56,-10.68
