t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
81.047823,-0.09,0.1,-9.8,0.0,0.0,0.0,17.25,34.25,46.18
81.067517,-0.09,0.12,-9.77,0.0,0.0,0.0,17.25,34.25,46.18
81.091778,-0.08,0.14,-9.86,0.0,0.0,0.0,17.56,34.25,46.18
81.111789,-0.09,0.16,-9.77,0.0,0.0,0.0,17.56,34.25,46.18
81.135748,-0.14,0.17,-9.76,0.0,0.0,0.0,16.5,34.25,47.0
81.159766,-0.12,0.12,-9.77,0.0,0.0,0.0,16.5,34.25,47.0
81.179741,-0.13,0.08,-9.78,0.0,0.0,0.0,16.5,34.25,47.0
81.203757,-0.11,0.12,-9.76,0.0,0.0,0.0,16.5,34.25,45.0
81.227746,-0.1,0.14,-9.8,0.0,0.0,0.0,16.5,34.25,45.0
81.247729,-0.07,0.15,-9.75,0.0,0.0,0.0,17.25,33.87,45.37
81.271739,-0.09,0.16,-9.8,0.0,0.0,0.0,17.25,33.87,45.37
81.291738,-0.07,0.14,-9.76,0.0,0.0,0.0,17.25,33.87,45.37
81.315744,-0.12,0.14,-9.75,0.0,0.0,0.0,17.25,35.0,45.75
81.339736,-0.1,0.12,-9.77,0.0,0.0,0.0,17.25,35.0,45.75
81.359738,-0.08,0.09,-9.77,0.0,0.0,0.0,16.87,33.87,45.75
81.383751,-0.08,0.08,-9.81,0.0,0.0,0.0,16.87,33.87,45.75
81.40374,-0.09,0.1,-9.77,0.01,0.0,0.0,16.87,33.87,45.75
81.427751,-0.07,0.13,-9.77,0.01,0.0,0.0,16.87,34.25,45.37
81.451725,-0.06,0.1,-9.76,0.0,0.0,0.0,16.87,34.25,45.37
81.471744,-0.11,0.17,-9.77,0.0,-0.01,0.0,16.87,34.68,46.18
81.495667,1.62,0.06,-9.84,0.0,-0.01,-0.37,18.37,35.0,46.18
81.519725,3.4,1.21,-9.76,0.03,-0.01,-0.49,16.06,34.68,46.56
81.539767,2.64,0.36,-9.84,-0.05,0.0,-0.5,16.06,34.68,46.56
81.563737,2.73,-0.12,-9.86,0.0,0.02,-0.65,16.06,34.68,46.56
81.58375,3.68,-0.37,-9.88,0.0,0.0,-0.69,16.5,35.0,46.56
81.607783,2.92,-1.34,-10.05,-0.03,0.01,-0.6,16.5,35.0,46.56
81.631744,1.6,-1.55,-9.83,-0.01,0.02,-0.52,15.37,36.18,47.0
81.651769,2.47,-0.83,-9.92,-0.04,0.01,-0.45,15.37,36.18,47.0
81.675666,2.27,-1.15,-9.89,0.02,-0.01,-0.61,15.37,36.18,47.0
81.699732,2.31,-1.08,-9.77,0.07,0.0,-0.59,14.25,36.87,47.37
81.719785,0.95,-1.88,-9.93,-0.03,0.0,-0.47,14.25,36.87,47.37
81.743894,0.2,-3.07,-9.72,0.01,-0.02,-0.45,13.18,38.37,48.18
81.763762,-0.6,-3.9,-9.63,0.0,-0.01,-0.31,13.18,38.37,48.18
81.787773,-0.43,-3.55,-9.86,-0.05,-0.02,0.0,13.18,38.37,48.18
81.81179,0.34,-3.64,-9.65,0.02,0.0,0.11,13.56,38.37,47.37
81.831744,-0.04,-3.11,-9.99,0.0,0.0,0.27,13.56,38.37,47.37
81.855773,0.02,-3.24,-9.8,0.0,0.01,0.42,13.56,38.68,46.56
81.87972,-2.54,-2.34,-9.86,-0.03,0.02,0.58,13.56,38.68,46.56
81.899704,-1.88,-2.06,-9.74,0.0,0.01,0.62,13.56,38.68,46.56
81.923889,-2.44,-1.68,-9.43,0.06,0.01,0.67,14.37,39.37,45.0
81.943893,-3.31,-1.4,-9.77,-0.02,0.03,0.8,14.37,39.37,45.0
81.96792,-4.26,-1.49,-9.66,0.0,0.0,0.92,15.87,40.56,44.18
81.991891,-4.83,-1.85,-9.65,-0.06,-0.02,1.25,15.87,40.56,44.18
82.011842,-3.96,-0.45,-9.43,0.01,0.01,1.54,15.87,40.56,44.18
82.035884,-3.11,2.54,-9.76,0.04,0.04,2.27,19.18,45.0,36.75
82.055796,-3.44,3.28,-9.58,0.0,0.04,2.39,19.18,45.0,36.75
82.079837,-2.42,5.14,-9.67,0.0,0.03,2.2,23.06,46.06,24.06
82.103876,-2.35,5.93,-10.18,-0.1,0.06,2.13,23.06,46.06,24.06
82.12388,-1.94,5.78,-9.69,-0.07,0.01,1.69,29.5,44.18,7.87
82.147942,-0.48,6.12,-9.94,0.02,-0.06,1.17,29.5,44.18,7.87
82.171802,-0.91,4.87,-9.96,-0.03,-0.02,0.82,29.5,44.18,7.87
82.191879,1.12,4.72,-9.69,-0.01,0.0,0.42,33.5,34.18,-6.68
82.215838,2.67,4.45,-9.86,-0.02,0.0,0.16,33.5,34.18,-6.68
82.235848,3.42,3.44,-10.01,-0.02,-0.01,-0.03,33.87,35.06,-7.75
82.259877,4.23,3.12,-9.88,0.0,-0.04,-0.24,33.87,35.06,-7.75
82.283832,3.78,2.34,-9.92,-0.01,0.0,-0.49,33.87,35.06,-7.75
82.303902,3.17,1.96,-10.23,-0.06,0.0,-0.77,33.0,44.56,0.56
82.327884,4.08,2.06,-9.86,0.06,-0.02,-1.15,33.0,44.56,0.56
82.351895,4.51,1.4,-9.89,0.0,-0.01,-1.15,28.75,48.56,16.75
82.37188,3.89,0.38,-9.83,-0.01,0.0,-1.09,28.75,48.56,16.75
82.395937,4.34,0.23,-9.72,-0.02,0.03,-1.21,28.75,48.56,16.75
82.415936,3.92,-0.84,-9.91,0.0,0.0,-1.43,24.75,46.87,29.5
82.439972,4.01,-1.35,-9.77,0.05,0.0,-1.61,24.75,46.87,29.5
82.463944,3.63,-1.5,-10.02,-0.03,0.0,-1.49,21.68,44.5,37.25
82.483917,2.27,-1.98,-10.11,-0.05,-0.01,-1.28,21.68,44.5,37.25
82.507838,1.1,-3.15,-9.82,0.0,0.03,-1.33,21.68,44.5,37.25
82.552248,-2.45,-3.5,-9.67,0.0,-0.01,-0.79,18.0,42.25,42.0
82.575887,-2.97,-2.88,-9.65,0.05,-0.01,-0.57,16.0,42.06,41.25
82.607846,-2.8,-1.72,-9.74,0.03,-0.02,-0.29,16.0,42.06,41.25
82.631839,-3.92,-0.83,-9.65,-0.01,-0.01,0.06,15.5,42.37,41.56
82.651839,-3.59,0.2,-9.69,-0.01,-0.01,0.15,15.5,42.37,41.56
82.675881,-3.47,0.82,-9.69,0.0,-0.01,0.08,15.5,42.37,41.56
82.699737,-2.27,1.0,-9.73,-0.02,-0.01,-0.06,15.06,42.68,40.0
82.719848,-0.06,0.17,-9.77,0.0,0.0,-0.13,15.06,42.68,40.0
82.743834,-0.14,0.18,-9.76,0.04,0.03,0.0,15.0,43.75,41.18
82.767768,-0.08,0.12,-9.8,0.02,0.01,0.0,15.0,43.75,41.18
82.787738,-0.03,0.04,-9.77,0.0,0.01,0.0,15.0,43.75,41.18
82.811768,-0.05,0.11,-9.78,0.0,0.0,0.0,15.68,43.5,39.56
82.831849,-0.09,0.13,-9.77,0.0,0.0,0.0,15.68,43.5,39.56
82.855849,-0.13,0.15,-9.75,0.0,0.0,0.0,14.56,43.75,41.18
82.879841,-0.15,0.16,-9.76,0.0,0.0,0.0,14.56,43.75,41.18
82.899848,-0.1,0.14,-9.77,0.01,0.0,0.0,14.56,43.75,41.18
82.923685,-0.09,0.08,-9.77,0.0,0.0,0.0,15.0,42.25,40.37
82.947848,-0.1,0.1,-9.8,0.0,0.0,0.0,15.0,42.25,40.37
82.967843,-0.1,0.13,-9.77,0.0,0.0,0.0,15.0,43.5,41.18
82.991921,-0.09,0.16,-9.78,0.0,0.0,0.0,15.0,43.5,41.18
83.011858,-0.11,0.13,-9.8,0.0,0.0,0.0,14.56,43.06,40.75
83.035945,-0.11,0.11,-9.78,0.0,0.0,0.0,14.56,43.06,40.75
