t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
89.767851,0.08,0.25,-9.77,0.0,0.0,0.0,-36.75,44.68,-0.06
89.792026,0.03,0.22,-9.78,0.0,0.0,0.0,-36.75,44.68,-0.06
89.81204,-0.07,0.21,-9.76,0.0,0.0,0.0,-37.06,43.87,-1.25
89.836046,-0.15,0.27,-9.77,0.0,0.0,0.0,-37.06,43.87,-1.25
89.860034,0.11,0.22,-9.8,0.0,0.0,0.0,-37.06,43.87,-1.25
89.880012,0.11,0.15,-9.85,0.0,0.0,0.0,-36.0,43.87,0.68
89.904005,0.0,0.22,-9.77,0.0,0.0,0.0,-36.0,43.87,0.68
89.924047,-0.12,0.24,-9.78,0.0,0.0,0.0,-36.75,45.06,-0.5
89.948014,-0.08,0.24,-9.77,0.0,0.0,0.0,-36.75,44.25,1.06
89.972045,-0.06,0.25,-9.75,0.0,0.0,0.0,-36.0,44.25,1.06
89.99205,0.02,0.25,-9.81,0.0,0.0,0.0,-36.0,44.25,1.06
90.016018,0.12,0.19,-9.81,0.0,0.0,0.0,-36.0,44.25,1.06
90.040057,0.07,0.2,-9.77,0.0,0.0,0.0,-36.37,43.87,-0.06
90.060049,-0.04,0.22,-9.77,0.0,0.0,0.0,-36.37,43.87,-0.06
90.084057,-0.08,0.25,-9.77,0.0,0.0,0.0,-36.75,43.87,0.68
90.104005,0.0,0.26,-9.81,0.0,0.0,0.0,-36.75,43.87,0.68
90.128047,0.06,0.25,-9.77,0.0,0.0,0.0,-36.75,43.87,0.68
90.152021,0.11,0.22,-9.8,0.0,0.0,0.0,-36.75,44.25,-0.06
90.172044,0.02,0.23,-9.8,0.0,0.0,0.0,-36.75,44.25,-0.06
90.196004,-0.08,0.21,-9.77,0.0,0.0,0.0,-36.37,43.87,0.68
90.220041,-0.03,0.25,-9.77,0.0,0.0,0.0,-36.37,43.87,0.68
