timestamp,raw acceleration / x [m/s^2],raw acceleration / y [m/s^2],raw acceleration / z [m/s^2],rotation speed / x [rad/s],rotation speed / y [rad/s],rotation speed / z [rad/s],magnetic field strength / x [uT],magnetic field strength / y [uT],magnetic field strength / z [uT],quaternion (w),quaternion (x),quaternion (y),quaternion (z)
42767,0.029999999329447746,0.05000000074505806,-0.07999999821186066,0.0,0.0,-0.0011111111380159855,29.5,-6.875,25.875,0.02203369140625,0.98492431640625,0.17169189453125,-0.00323486328125
42787,0.11999999731779099,0.14000000059604645,-0.1599999964237213,0.0033333334140479565,-0.0011111111380159855,0.0,29.5,-6.875,25.875,0.02203369140625,0.98492431640625,0.17169189453125,-0.00323486328125
42807,-0.009999999776482582,0.10000000149011612,-0.029999999329447746,0.0011111111380159855,-0.002222222276031971,0.0,29.5,-6.875,25.875,0.02203369140625,0.98492431640625,0.17169189453125,-0.00323486328125
42827,-0.009999999776482582,0.009999999776482582,-0.1599999964237213,0.0011111111380159855,0.0,0.0,28.375,-7.1875,25.5,0.02203369140625,0.98492431640625,0.17169189453125,-0.00323486328125
42847,-0.07999999821186066,-0.17000000178813934,-0.11999999731779099,0.0,0.0,-0.004444444552063942,28.375,-7.1875,25.5,0.02203369140625,0.98492431640625,0.17169189453125,-0.00323486328125
42867,-0.7099999785423279,-0.9700000286102295,-0.05999999865889549,0.007777777966111898,0.0,-1.0822222232818604,29.0625,-7.25,25.0625,0.02203369140625,0.98370361328125,0.17822265625,-0.00335693359375
42887,5.110000133514404,1.7699999809265137,-0.17000000178813934,-0.025555554777383804,-0.009999999776482582,-1.0177778005599976,29.0625,-7.25,25.0625,0.0220947265625,0.9813232421875,0.19097900390625,-0.003662109375
42907,2.819999933242798,1.2300000190734863,-0.1599999964237213,-0.006666666828095913,0.0,-0.09333333373069763,29.0625,-7.25,25.0625,0.02227783203125,0.981201171875,0.19171142578125,-0.003662109375
42927,1.899999976158142,1.7000000476837158,-0.12999999523162842,-0.002222222276031971,0.0,-0.23333333432674408,28.6875,-6.5625,25.875,0.02227783203125,0.98077392578125,0.1937255859375,-0.00372314453125
42947,1.059999942779541,2.440000057220459,-0.10999999940395355,0.007777777966111898,0.0,-0.20666666328907013,28.6875,-6.5625,25.875,0.02227783203125,0.98046875,0.19549560546875,-0.00372314453125
42967,0.8299999833106995,2.0199999809265137,-0.05999999865889549,-0.011111111380159855,0.0011111111380159855,-0.3444444537162781,29.5,-6.0625,25.5,0.02227783203125,0.97979736328125,0.19866943359375,-0.0037841796875
42987,0.12999999523162842,3.359999895095825,-0.07999999821186066,0.0011111111380159855,0.0055555556900799274,-0.8211110830307007,29.5,-6.0625,25.5,0.02227783203125,0.97857666015625,0.20477294921875,-0.00396728515625
43007,-0.10000000149011612,3.25,-0.10999999940395355,-0.004444444552063942,0.011111111380159855,-0.5233333110809326,29.5,-6.0625,25.5,0.02227783203125,0.97723388671875,0.2109375,-0.00390625
43027,-0.5099999904632568,4.679999828338623,-0.05000000074505806,-0.009999999776482582,0.0,0.03777777776122093,27.1875,-7.0625,25.875,0.02239990234375,0.97698974609375,0.21197509765625,-0.00390625
43047,-1.5299999713897705,3.4700000286102295,-0.009999999776482582,0.02666666731238365,-0.0055555556900799274,0.5355555415153503,27.1875,-7.0625,25.875,0.02227783203125,0.97784423828125,0.2080078125,-0.00384521484375
43067,-2.109999895095825,1.0199999809265137,0.09000000357627869,0.01666666753590107,0.0,0.745555579662323,24.5,-8.5625,25.875,0.0220947265625,0.97930908203125,0.201171875,-0.00384521484375
43087,-2.700000047683716,-0.029999999329447746,0.0,0.024444444105029106,0.012222222052514553,0.7933333516120911,24.5,-8.5625,25.875,0.02197265625,0.9808349609375,0.19366455078125,-0.003662109375
43107,-3.0999999046325684,-1.6799999475479126,-0.009999999776482582,-0.012222222052514553,0.0,0.7955555319786072,24.5,-8.5625,25.875,0.02203369140625,0.98223876953125,0.1861572265625,-0.00347900390625
43127,-2.9600000381469727,-1.2799999713897705,-0.05000000074505806,0.0011111111380159855,0.004444444552063942,0.7444444298744202,20.0625,-11.875,24.75,0.02203369140625,0.983642578125,0.1788330078125,-0.0032958984375
43147,-2.630000114440918,-1.340000033378601,-0.019999999552965164,0.029999999329447746,-0.0011111111380159855,0.6077777743339539,20.0625,-11.875,24.75,0.02191162109375,0.98468017578125,0.1729736328125,-0.00323486328125
43167,-2.369999885559082,-0.3700000047683716,-0.05999999865889549,0.0033333334140479565,0.0011111111380159855,0.652222216129303,16.5625,-14.375,21.875,0.0218505859375,0.9857177734375,0.1668701171875,-0.00311279296875
43187,-2.390000104904175,-0.5699999928474426,-0.07000000029802322,0.009999999776482582,0.01666666753590107,0.6744444370269775,16.5625,-14.375,21.875,0.02178955078125,0.98681640625,0.16033935546875,-0.00286865234375
43207,-2.740000009536743,-1.9700000286102295,0.009999999776482582,0.004444444552063942,-0.018888888880610466,0.5377777814865112,16.5625,-14.375,21.875,0.021728515625,0.98773193359375,0.15472412109375,-0.00299072265625
43227,-1.5399999618530273,-1.5,-0.07000000029802322,0.002222222276031971,0.012222222052514553,0.3911111056804657,14.75,-16.6875,18.375,0.021728515625,0.98834228515625,0.1507568359375,-0.0028076171875
43247,-1.4500000476837158,-1.4800000190734863,-0.05999999865889549,-0.013333333656191826,0.006666666828095913,0.4833333194255829,14.75,-16.6875,18.375,0.02178955078125,0.989013671875,0.1463623046875,-0.002685546875
