timestamp,raw acceleration / x [m/s^2],raw acceleration / y [m/s^2],raw acceleration / z [m/s^2],rotation speed / x [rad/s],rotation speed / y [rad/s],rotation speed / z [rad/s],magnetic field strength / x [uT],magnetic field strength / y [uT],magnetic field strength / z [uT],quaternion (w),quaternion (x),quaternion (y),quaternion (z)
168267,-0.07999999821186066,0.009999999776482582,-0.11999999731779099,0.0,0.0,0.0,75.875,-95.25,30.5,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168287,-0.07000000029802322,0.0,-0.17000000178813934,0.0,0.0,0.0,75.875,-95.25,30.5,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168307,-0.11999999731779099,0.03999999910593033,0.10000000149011612,0.0,0.002222222276031971,0.0,75.875,-95.25,30.5,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168327,-0.05999999865889549,0.0,-0.14000000059604645,0.0,0.0011111111380159855,0.0,75.5,-96.5,29.1875,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168347,-0.07999999821186066,0.0,-0.07000000029802322,0.0,0.0,0.0011111111380159855,75.5,-96.5,29.1875,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168367,-0.03999999910593033,-0.019999999552965164,-0.1899999976158142,0.0,-0.002222222276031971,0.0,75.5,-96.5,30.375,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168387,-0.05000000074505806,-0.03999999910593033,-0.20999999344348907,0.0,0.0011111111380159855,0.0,75.5,-96.5,30.375,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168407,-0.07999999821186066,0.0,-0.019999999552965164,0.0033333334140479565,0.0,0.0,75.5,-96.5,30.375,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168427,-0.07000000029802322,0.009999999776482582,-0.10000000149011612,-0.0011111111380159855,-0.002222222276031971,0.0011111111380159855,75.875,-96.5,29.1875,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168447,-0.05999999865889549,0.05000000074505806,-0.05000000074505806,0.0,0.0,0.0,75.875,-96.5,29.1875,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168467,-0.07999999821186066,0.03999999910593033,-0.05999999865889549,0.0,0.0011111111380159855,0.0,76.1875,-96.75,29.5625,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168487,-0.07000000029802322,0.029999999329447746,-0.18000000715255737,0.0,0.002222222276031971,0.0,76.1875,-96.75,29.5625,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168507,-0.05999999865889549,0.0,-0.11999999731779099,0.0,0.0,0.0,76.1875,-96.75,29.5625,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168527,-0.05999999865889549,-0.009999999776482582,-0.14000000059604645,0.0,0.0,0.0,75.0625,-96.5,31.1875,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
168547,-0.05000000074505806,-0.029999999329447746,-0.03999999910593033,0.0,0.002222222276031971,0.0,75.0625,-96.5,31.1875,0.0250244140625,0.992919921875,0.115966796875,0.00244140625
