t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
112.073354,-0.34,0.15,-9.84,0.019348,0.770752,0.63678,-0.008911
112.095808,-0.35,0.1,-9.89,0.019348,0.770752,0.63678,-0.008911
112.119518,-0.42,0.11,-9.88,0.019348,0.770752,0.63678,-0.008911
112.140173,-0.4,0.18,-9.84,0.019348,0.770752,0.63678,-0.008911
112.163137,-0.37,0.26,-9.77,0.019348,0.770752,0.63678,-0.008911
112.185376,-0.34,0.18,-9.83,0.019348,0.770752,0.63678,-0.008972
112.207989,-0.34,0.07,-9.73,0.019348,0.770752,0.63678,-0.008972
112.230224,-0.43,0.22,-9.88,0.019104,0.770752,0.63678,-0.009155
112.252666,-2.15,1.08,-9.65,0.018005,0.766113,0.642334,-0.010925
112.275707,-2.35,1.03,-9.71,0.017883,0.762146,0.647034,-0.011108
112.298903,-2.36,1.71,-9.77,0.018066,0.758179,0.651733,-0.010986
112.321391,-2.43,2.31,-10.02,0.01825,0.753723,0.65686,-0.01062
112.34404,-0.97,1.83,-10.1,0.018311,0.749329,0.661804,-0.010437
112.366607,-0.05,1.97,-9.99,0.018494,0.74469,0.667053,-0.010376
112.388968,-0.66,1.8,-9.34,0.018799,0.739685,0.672607,-0.010132
112.411325,-0.3,2.29,-9.24,0.019287,0.735229,0.67749,-0.009888
112.433853,0.67,1.42,-9.53,0.019348,0.730408,0.682678,-0.009827
112.456494,1.52,2.44,-9.39,0.019409,0.72644,0.686829,-0.009888
112.478812,1.94,2.11,-10.09,0.019775,0.723816,0.689636,-0.009644
112.501452,2.1,1.47,-9.94,0.020081,0.723083,0.69043,-0.009705
112.523112,2.21,0.72,-10.48,0.019958,0.7229,0.690613,-0.009766
112.545622,1.71,1.12,-10.3,0.020142,0.723511,0.690002,-0.009827
112.568154,1.6,0.3,-9.17,0.020325,0.722839,0.690613,-0.009766
112.590552,2.22,-0.33,-9.11,0.020142,0.719727,0.693909,-0.01001
112.614117,2.79,-0.35,-9.89,0.020081,0.716919,0.696777,-0.009888
112.635575,3.09,-1.5,-10.47,0.020386,0.715149,0.698608,-0.009949
112.65802,3.23,-2.12,-10.46,0.02063,0.714783,0.698975,-0.009949
112.680668,3.39,-2.8,-10.74,0.020569,0.716858,0.696838,-0.009827
112.703105,3.44,-2.87,-11.37,0.020752,0.720764,0.69281,-0.009827
112.725547,1.72,-3.04,-9.73,0.020752,0.726685,0.686584,-0.009521
112.748187,0.26,-2.61,-9.55,0.020996,0.735535,0.677124,-0.009277
112.770592,-0.11,-2.1,-9.93,0.021301,0.744873,0.666748,-0.009216
112.793032,-2.5,-2.15,-9.21,0.021667,0.777222,0.628845,-0.007935
112.815602,-2.74,-1.28,-9.88,0.021606,0.789795,0.612915,-0.00769
112.837969,-2.47,-0.48,-9.75,0.021729,0.79364,0.60791,-0.007751
112.860517,-2.76,-1.35,-10.06,0.021423,0.802979,0.595581,-0.00769
112.883394,-2.15,-0.87,-10.19,0.021545,0.808472,0.588074,-0.007507
112.905485,-3.27,0.34,-9.58,0.021606,0.811707,0.583618,-0.007507
112.927813,-2.96,-0.65,-10.36,0.021667,0.817871,0.57489,-0.007446
112.950614,-2.61,-0.24,-10.07,0.021667,0.823425,0.566956,-0.007324
112.972718,-2.54,0.0,-10.36,0.02179,0.828796,0.559143,-0.007202
112.995675,-2.68,0.64,-9.64,0.021729,0.832581,0.553406,-0.007263
113.01775,-2.99,1.02,-9.42,0.020752,0.835571,0.54895,-0.007812
113.040592,-3.03,1.94,-10.31,0.020874,0.836731,0.54718,-0.00769
113.064056,-2.89,1.74,-9.93,0.020325,0.83667,0.547302,-0.007629
113.085371,-1.72,2.15,-10.24,0.020081,0.835632,0.548828,-0.007935
113.108078,-2.08,2.33,-9.39,0.019958,0.833252,0.55249,-0.00824
113.132194,-1.13,2.9,-10.08,0.019836,0.829102,0.558655,-0.008667
113.154438,-0.62,2.71,-10.0,0.020081,0.822937,0.567688,-0.008179
113.173965,-0.61,2.58,-9.68,0.020142,0.816711,0.576599,-0.008362
113.198695,1.8,2.49,-10.26,0.020447,0.809998,0.585999,-0.008362
113.220566,2.15,2.19,-10.02,0.020386,0.803955,0.594299,-0.008301
113.243179,3.62,1.89,-9.61,0.020752,0.798645,0.601379,-0.00824
113.265444,5.03,1.15,-9.94,0.020813,0.794617,0.606689,-0.008301
113.288901,3.61,0.97,-9.91,0.020752,0.791992,0.610107,-0.008362
