t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
25.516879,-0.18,0.18,-9.9,0.005737,-0.507202,0.861633,0.017639
25.538265,-0.13,0.18,-9.88,0.005798,-0.507202,0.861633,0.017456
25.561159,-0.15,0.16,-9.85,0.005798,-0.507202,0.861633,0.017395
25.584344,-0.16,0.17,-9.86,0.005737,-0.507202,0.861633,0.017395
25.606865,-0.06,0.18,-9.77,0.005371,-0.50415,0.863403,0.017212
25.628385,0.35,-0.52,-9.82,0.005432,-0.503296,0.863892,0.01709
25.651287,0.28,-0.89,-9.68,0.00531,-0.504456,0.86322,0.017334
25.673278,-0.41,-0.6,-9.98,0.005066,-0.505737,0.862488,0.017822
25.6959,-0.34,-0.69,-9.94,0.005005,-0.508545,0.86084,0.018005
25.718494,0.06,-1.15,-9.82,0.004578,-0.511414,0.859131,0.018494
25.740784,-0.35,-0.83,-10.0,0.004272,-0.515259,0.856812,0.018982
25.763412,-0.6,-0.41,-9.8,0.004272,-0.52124,0.85321,0.019226
25.78573,-1.09,-0.38,-10.0,0.004456,-0.529297,0.848206,0.019226
25.808374,-1.96,0.44,-9.66,0.004639,-0.539673,0.841614,0.019104
25.831154,-2.7,-0.09,-10.05,0.005005,-0.549377,0.835327,0.018738
25.853015,-2.46,0.53,-10.15,0.004944,-0.556824,0.830383,0.018372
25.875741,-2.36,0.66,-9.67,0.005066,-0.562561,0.826538,0.018066
25.898351,-1.9,0.81,-9.64,0.005432,-0.566345,0.823975,0.0177
25.920647,-2.16,0.66,-10.05,0.005676,-0.569336,0.821899,0.017578
25.943313,-2.29,1.4,-9.9,0.005737,-0.570496,0.821106,0.017578
25.965773,-2.14,1.18,-9.68,0.006104,-0.569885,0.821533,0.017456
25.98821,-1.69,1.13,-10.01,0.005859,-0.566772,0.823669,0.01709
26.01069,-0.67,0.47,-9.86,0.00592,-0.561218,0.827454,0.016785
26.033007,-0.46,0.34,-9.88,0.006104,-0.554626,0.831909,0.016724
26.055892,0.19,-0.18,-9.43,0.005859,-0.547241,0.836792,0.016602
26.078356,0.71,-0.87,-9.77,0.00531,-0.54071,0.841003,0.016602
26.101863,1.35,-1.62,-10.08,0.005432,-0.534546,0.844971,0.016785
26.124194,2.44,-2.23,-10.14,0.005798,-0.528137,0.848999,0.016968
26.145902,3.42,-0.06,-9.88,0.006348,-0.523621,0.851746,0.016968
26.168451,3.36,0.74,-10.16,0.006409,-0.52771,0.849243,0.016968
26.190987,4.28,0.68,-9.93,0.006409,-0.531128,0.847107,0.016968
26.213343,3.49,1.32,-10.0,0.006409,-0.533875,0.845337,0.017212
26.235814,2.29,1.76,-9.86,0.006592,-0.536499,0.843689,0.017212
26.25829,0.92,2.27,-9.91,0.006531,-0.538879,0.842224,0.017151
26.280756,-0.02,3.05,-9.81,0.006592,-0.540771,0.840942,0.016785
26.302967,-1.41,3.04,-9.93,0.006653,-0.543213,0.839417,0.016663
26.325616,-1.8,2.97,-10.11,0.006592,-0.544006,0.838867,0.016602
26.348294,-2.13,3.55,-10.11,0.006653,-0.541626,0.840454,0.016541
26.37078,-3.1,3.55,-9.61,0.006592,-0.537537,0.843079,0.016357
26.393079,-3.1,2.87,-10.03,0.006165,-0.530457,0.847534,0.016174
26.415914,-3.38,2.61,-10.18,0.006042,-0.52356,0.851807,0.016235
26.43819,-2.91,2.02,-9.96,0.005859,-0.515869,0.856506,0.016296
26.460776,-1.95,0.63,-10.27,0.005859,-0.510803,0.859558,0.016418
26.483093,-1.93,1.08,-10.05,0.005493,-0.499268,0.866272,0.016785
26.505829,-0.72,0.39,-9.73,0.005432,-0.495178,0.868591,0.016846
26.528379,0.1,-0.32,-10.07,0.005188,-0.480469,0.876831,0.016785
26.551007,0.48,-0.38,-9.55,0.004761,-0.472656,0.881104,0.016602
26.573197,1.39,-1.08,-9.93,0.004639,-0.468262,0.883423,0.016724
26.595942,2.02,-1.53,-10.07,0.004639,-0.459351,0.888062,0.016846
26.618402,1.85,-1.57,-9.75,0.004761,-0.457214,0.88916,0.016846
26.640804,1.68,-2.09,-9.74,0.0047,-0.452271,0.891663,0.017029
26.663504,1.14,-2.87,-9.92,0.004761,-0.449707,0.893005,0.01709
26.685785,0.12,-1.89,-9.74,0.005066,-0.458069,0.888733,0.016968
26.708394,-0.42,-0.85,-9.94,0.005371,-0.46167,0.886902,0.01709
26.732463,-1.12,-0.33,-9.88,0.005432,-0.465576,0.884827,0.017029
26.754148,-2.61,1.31,-10.05,0.005371,-0.469727,0.882629,0.017212
