t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
173.567311,-0.13,0.4,-9.9,0.003418,0.693054,-0.720703,-0.016663
173.588319,-0.12,0.41,-9.92,0.003418,0.693054,-0.720703,-0.016663
173.61072,-0.14,0.38,-9.86,0.003418,0.693298,-0.720459,-0.016663
173.632348,-0.14,0.39,-9.86,0.003418,0.693298,-0.720459,-0.016663
173.654996,-0.09,0.43,-9.77,0.003418,0.693298,-0.720459,-0.016663
173.67848,-0.14,0.44,-9.89,0.003418,0.693115,-0.720642,-0.016663
173.700802,-0.14,0.36,-9.88,0.003418,0.692871,-0.720825,-0.016663
173.723386,-0.19,0.4,-9.9,0.003601,0.693542,-0.720215,-0.016846
173.745694,-0.21,0.41,-9.91,0.003845,0.693359,-0.720337,-0.017029
173.768423,-5.54,0.01,-9.65,0.003906,0.692932,-0.720825,-0.017151
173.790985,-3.75,1.08,-10.63,0.002075,0.67926,-0.733704,-0.018555
173.813603,-1.83,0.06,-9.69,0.002136,0.67749,-0.735291,-0.01825
173.836002,-2.61,1.07,-9.47,0.003418,0.669678,-0.742493,-0.016663
173.869518,2.86,-0.01,-9.33,0.00354,0.660156,-0.750916,-0.016174
173.892094,9.42,-1.8,-10.58,0.003784,0.649414,-0.760254,-0.016541
173.914468,5.47,-1.21,-9.96,0.003906,0.640381,-0.767883,-0.016113
173.948573,6.44,-1.8,-9.96,0.003967,0.633667,-0.773438,-0.01593
173.970795,2.83,-1.78,-10.22,0.003967,0.626831,-0.778992,-0.015808
173.993419,0.74,-2.27,-10.09,0.00415,0.630249,-0.776184,-0.016174
174.015893,2.11,-3.73,-9.93,0.004028,0.633606,-0.773438,-0.017578
174.038529,2.69,-3.51,-9.83,0.003723,0.637939,-0.769897,-0.017883
174.060963,4.13,-4.86,-9.97,0.00354,0.640991,-0.767334,-0.017944
174.083538,3.83,-3.19,-11.12,0.003784,0.641174,-0.767212,-0.016418
174.105793,0.05,-0.64,-10.6,0.002136,0.643066,-0.765686,-0.014648
174.128529,-1.38,-1.57,-11.52,0.002869,0.65271,-0.757446,-0.015381
174.150852,-1.68,2.02,-9.76,0.000244,-0.684814,0.728577,0.013
174.173307,-2.61,5.34,-10.16,0.000366,-0.68396,0.729431,0.01239
174.196362,-0.83,4.9,-9.83,0.000549,-0.692627,0.721191,0.012878
174.21845,-5.67,6.75,-11.83,0.001709,0.707764,-0.706299,-0.015442
174.241029,-2.77,6.03,-9.6,0.001648,0.718933,-0.694885,-0.015686
174.263646,-0.79,5.94,-10.26,0.002075,0.720032,-0.693787,-0.015808
174.286016,-1.05,6.15,-10.17,0.000183,0.712158,-0.701843,-0.015259
174.308385,0.01,5.95,-13.99,0.004944,-0.709961,0.704163,0.008911
174.331404,-1.09,6.13,-11.7,0.005554,-0.711731,0.702393,-0.001221
174.353782,-0.73,3.73,-11.45,0.00354,0.71405,-0.700073,-0.000122
174.376426,2.13,1.87,-9.36,0.009705,0.718262,-0.695618,-0.01123
174.39869,2.06,1.0,-8.02,0.013672,0.717834,-0.695801,-0.019409
174.421414,-0.49,0.28,-6.04,0.019165,0.718201,-0.695374,-0.01886
174.443871,-1.25,0.63,-6.17,0.024353,0.71936,-0.694031,-0.015259
174.46605,-3.79,0.16,-7.42,0.030334,0.72113,-0.692017,-0.014771
174.488421,0.94,-2.57,-8.01,0.032349,0.723694,-0.689026,-0.022095
174.511359,2.81,-5.47,-8.94,0.030212,0.721863,-0.690857,-0.026123
174.533556,2.1,-3.59,-7.95,0.022705,0.715393,-0.698181,-0.016174
174.555915,-4.37,-1.15,-8.61,0.013855,0.70697,-0.707092,-0.003662
174.578349,-1.87,4.99,-25.8,0.001038,0.70343,-0.710693,-0.007935
174.60078,-4.3,-3.67,-6.93,0.000122,0.708557,-0.705505,-0.013306
174.623425,-2.25,-2.06,-9.22,0.002441,0.708374,-0.705688,-0.015564
174.645959,-3.34,-1.22,-9.96,0.002563,0.707703,-0.706299,-0.015869
174.668419,-3.04,0.87,-9.68,0.001953,0.706299,-0.707764,-0.015381
174.690872,6.37,0.32,-9.93,0.001953,0.691772,-0.721924,-0.016113
174.714386,3.67,0.08,-9.66,0.002441,0.68512,-0.728271,-0.016052
174.735954,5.69,-0.05,-9.86,0.002563,0.67749,-0.735352,-0.016052
174.758301,3.44,0.04,-9.78,0.002869,0.668213,-0.743835,-0.016174
174.781036,3.28,0.16,-9.91,0.003235,0.661072,-0.750122,-0.016235
174.803445,0.97,0.49,-9.96,0.003479,0.659302,-0.751709,-0.016479
174.825795,0.83,0.87,-9.89,0.003479,0.661438,-0.749817,-0.016541
174.848244,-0.07,0.41,-9.88,0.003052,0.663574,-0.747925,-0.016785
174.870959,-0.28,0.42,-9.96,0.002319,0.664612,-0.746948,-0.016968
174.893225,-0.04,0.32,-9.76,0.00116,0.666016,-0.745728,-0.016663
174.916179,-0.17,0.3,-9.77,0.000793,0.666687,-0.745117,-0.016357
174.938391,-0.18,0.35,-9.9,0.000732,0.666687,-0.745117,-0.016296
174.960989,0.57,0.4,-9.85,0.000671,0.666565,-0.745239,-0.016479
174.983603,-0.21,2.76,-9.41,0.000732,0.664124,-0.747375,-0.017395
