t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
21.567301,-0.18,0.18,-9.85,0.001099,-0.504272,0.863525,0.007812
21.590765,-0.16,0.17,-9.86,0.001099,-0.504089,0.863586,0.007812
21.612226,-0.15,0.16,-9.9,0.001099,-0.503906,0.863708,0.007812
21.634745,-0.06,0.21,-9.92,0.001038,-0.501526,0.865112,0.007812
21.656994,0.0,0.19,-9.88,0.001038,-0.499817,0.866089,0.007812
21.679628,-0.03,0.39,-9.84,0.001038,-0.498352,0.866943,0.007812
21.702052,0.33,-0.56,-9.74,0.001038,-0.499146,0.866455,0.007812
21.724594,0.74,-0.96,-10.02,0.001038,-0.501526,0.865112,0.007812
21.747088,1.09,-1.89,-9.94,0.000977,-0.506592,0.862122,0.007935
21.769307,-0.28,-1.17,-9.77,0.000916,-0.514099,0.857666,0.008484
21.792189,-0.7,-0.69,-10.14,0.000488,-0.524109,0.851562,0.009094
21.81545,-0.75,-1.17,-9.75,0.000427,-0.536072,0.844116,0.009583
21.836942,-0.91,-1.51,-10.02,0.000183,-0.549561,0.835388,0.010132
21.859605,-1.45,-1.26,-9.73,0.000671,-0.565002,0.825012,0.010071
21.882132,-1.92,-0.62,-10.08,0.000793,-0.580078,0.814514,0.009949
21.904647,-3.16,0.82,-10.03,0.000916,-0.587463,0.809204,0.009949
21.927076,-3.6,1.33,-9.59,0.00116,-0.602661,0.797974,0.009399
21.949369,-3.88,1.66,-9.99,0.00116,-0.605286,0.795959,0.009216
21.972189,-3.26,2.0,-9.56,0.001648,-0.607239,0.794495,0.008606
21.994644,-3.0,1.91,-9.97,0.002136,-0.605652,0.795654,0.008362
22.016798,-3.25,1.71,-9.61,0.001648,-0.601318,0.79895,0.00824
22.039662,-2.02,-0.26,-9.6,0.001831,-0.59436,0.804138,0.008301
22.062009,-0.76,-0.78,-10.02,0.001465,-0.586609,0.809814,0.008179
22.084772,2.82,-2.25,-10.38,0.001221,-0.554871,0.831909,0.007874
22.107044,2.9,-2.1,-10.1,0.00116,-0.548157,0.836304,0.008057
22.129413,3.42,-1.71,-10.25,0.000671,-0.544861,0.838501,0.007812
22.152232,3.61,-0.6,-9.98,0.001221,-0.545471,0.838074,0.007935
22.174432,4.13,-0.43,-9.94,0.001648,-0.547668,0.83667,0.00824
22.197064,3.95,0.52,-10.27,0.001831,-0.550293,0.834961,0.008606
22.219525,4.34,0.49,-9.91,0.002075,-0.55481,0.831909,0.008667
22.242083,2.63,1.9,-10.06,0.002258,-0.560608,0.828003,0.008606
22.264762,2.52,1.92,-9.84,0.002136,-0.56604,0.824341,0.008484
22.287176,2.39,1.67,-10.13,0.002197,-0.569641,0.821838,0.008362
22.309483,0.78,2.54,-9.78,0.002136,-0.571777,0.820374,0.008179
22.332327,0.72,2.23,-10.19,0.002197,-0.573303,0.819336,0.008118
22.354654,-2.29,3.94,-9.98,0.001892,-0.570496,0.821228,0.007751
22.376933,-2.04,3.48,-10.14,0.002075,-0.570251,0.821411,0.007568
22.399642,-2.18,3.16,-9.82,0.001953,-0.570435,0.821289,0.007874
22.422134,-3.23,3.07,-9.69,0.001709,-0.569031,0.822266,0.007751
22.444677,-3.1,2.98,-9.63,0.002014,-0.56665,0.823914,0.007751
22.468178,-3.91,2.02,-9.72,0.001953,-0.562195,0.826965,0.00769
22.48999,-4.32,2.47,-9.94,0.002014,-0.558289,0.82959,0.007629
22.512594,-3.68,2.44,-10.09,0.001892,-0.551758,0.833984,0.007568
22.53538,-2.13,0.55,-10.23,0.00177,-0.544983,0.83844,0.007751
22.557655,-1.96,0.48,-9.53,0.001465,-0.53717,0.843445,0.007568
22.580089,-1.66,0.51,-10.18,0.000977,-0.527954,0.849243,0.007507
22.602022,-0.55,0.46,-9.99,0.000916,-0.518982,0.854736,0.007874
22.624707,2.0,-1.34,-10.17,0.000427,-0.483826,0.875122,0.008179
22.647109,1.82,-1.31,-10.15,0.000366,-0.478271,0.878174,0.008118
22.669274,1.9,-1.65,-9.77,0.000305,-0.47467,0.880127,0.008118
22.692259,1.89,-2.46,-9.83,0.000305,-0.472717,0.881165,0.008362
22.71505,2.04,-2.27,-10.3,0.000366,-0.47168,0.881714,0.008484
22.738221,1.27,-2.15,-9.85,0.000427,-0.471985,0.881592,0.008423
22.759996,0.49,-2.2,-9.84,0.000427,-0.472534,0.881287,0.008301
22.782034,0.77,-1.84,-10.17,0.000549,-0.474487,0.880188,0.008362
22.8046,-0.21,-1.36,-9.81,0.000671,-0.477356,0.878662,0.008362
22.827051,-0.84,-0.87,-9.65,0.00061,-0.481262,0.876526,0.008301
