t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
1.867413,-0.44,0.21,-9.86,0.018555,0.726807,0.686462,-0.012695
1.889418,-0.42,0.16,-9.89,0.018494,0.72644,0.68689,-0.012756
1.922549,-0.43,0.16,-9.86,0.018494,0.726135,0.687195,-0.012756
1.944204,-0.43,0.2,-9.86,0.018494,0.726013,0.687256,-0.012756
1.968015,-0.42,0.21,-9.85,0.018494,0.726013,0.687256,-0.012756
1.990443,-0.45,0.21,-9.86,0.018494,0.725769,0.687561,-0.012756
2.019834,-0.45,0.18,-9.84,0.018494,0.725525,0.687805,-0.012756
2.042057,-0.44,0.16,-9.84,0.018494,0.725098,0.688232,-0.012756
2.066569,-0.51,0.23,-9.86,0.018494,0.724731,0.68866,-0.012756
2.090149,-0.39,0.18,-9.88,0.018494,0.723755,0.689697,-0.012817
2.103932,-0.32,0.1,-9.86,0.018433,0.722229,0.691284,-0.012817
2.124136,-0.47,0.17,-9.88,0.018433,0.720886,0.692688,-0.012878
2.146093,-0.14,-0.15,-9.85,0.018311,0.719482,0.694153,-0.012878
2.168613,1.58,-1.02,-9.97,0.018311,0.716492,0.697266,-0.012817
2.191187,1.15,-0.88,-9.84,0.018494,0.71521,0.698547,-0.012756
2.21392,1.4,-1.64,-10.26,0.018616,0.715271,0.698425,-0.012756
2.236431,1.29,-1.49,-10.19,0.018494,0.71582,0.697937,-0.012756
2.259212,1.34,-1.34,-10.15,0.018372,0.717163,0.696594,-0.012756
2.282591,1.6,-1.61,-10.02,0.018188,0.719788,0.693848,-0.012939
2.305355,1.59,-1.12,-9.98,0.018311,0.724365,0.689087,-0.012939
2.328907,0.56,-0.97,-10.94,0.018494,0.729675,0.683411,-0.012817
2.350365,0.05,-0.1,-8.89,0.018616,0.734741,0.677979,-0.012695
2.37306,-0.42,-0.53,-9.11,0.018799,0.740112,0.672058,-0.012634
2.395432,-1.58,0.16,-10.05,0.018616,0.746948,0.66449,-0.012573
2.41796,-2.56,0.64,-10.19,0.018311,0.754211,0.65625,-0.012817
2.440494,-1.88,2.57,-9.77,0.017456,0.776794,0.629333,-0.014343
2.462878,-1.39,2.49,-9.8,0.017822,0.778381,0.627441,-0.013428
2.485632,-0.98,2.57,-9.71,0.018494,0.778015,0.627808,-0.012024
2.50824,-0.1,2.67,-9.83,0.018555,0.777283,0.628723,-0.011902
2.531512,-0.42,0.24,-9.9,0.018677,0.776978,0.62915,-0.011841
2.553124,0.01,4.42,-9.11,0.018066,0.777832,0.628052,-0.012573
2.575532,-0.28,3.1,-9.97,0.01825,0.779663,0.625854,-0.012207
2.598145,-0.21,2.67,-10.01,0.01825,0.780334,0.625,-0.012085
2.620401,-0.14,1.7,-9.94,0.018311,0.780701,0.624512,-0.012024
2.64315,0.12,1.74,-9.69,0.01825,0.780518,0.624756,-0.011963
2.665554,0.47,1.39,-9.82,0.018188,0.780212,0.625122,-0.012024
2.68811,0.48,0.81,-9.78,0.018311,0.780334,0.624939,-0.011963
2.710533,0.3,0.67,-9.99,0.018311,0.781128,0.623962,-0.012024
2.733138,-0.13,1.27,-9.6,0.018372,0.78241,0.622375,-0.011902
2.755572,-0.07,1.05,-9.71,0.018494,0.783691,0.620789,-0.011719
2.778049,-0.22,0.63,-10.32,0.018555,0.784119,0.620178,-0.011841
2.800671,0.13,-0.46,-10.02,0.018494,0.784058,0.6203,-0.012024
2.823116,0.09,0.0,-9.75,0.018677,0.784241,0.620056,-0.011841
2.845363,-0.37,-0.5,-10.53,0.018616,0.783691,0.620728,-0.012085
2.867959,-0.77,-0.95,-10.08,0.018494,0.783264,0.621277,-0.012146
2.890514,-0.5,-0.92,-9.68,0.018311,0.782715,0.622009,-0.012024
2.913066,-1.49,-2.09,-10.26,0.018372,0.782166,0.622681,-0.012085
2.935934,-1.51,-2.29,-9.89,0.018616,0.781616,0.623352,-0.011902
2.95804,-1.3,-1.79,-10.19,0.018799,0.782166,0.62262,-0.012024
2.980673,-0.67,-1.62,-9.69,0.014221,0.784363,0.619812,-0.020142
3.003273,-0.55,-1.1,-9.86,0.014221,0.784241,0.619934,-0.020142
