t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
4.580751,-0.41,0.44,-9.88,0.019287,0.847351,-0.530151,-0.023621
4.602828,0.0,0.41,-9.88,0.019348,0.848877,-0.52771,-0.023621
4.625508,-0.22,0.41,-9.97,0.019287,0.849792,-0.526245,-0.023621
4.647851,-0.37,0.46,-9.98,0.019348,0.851135,-0.524109,-0.023621
4.669531,2.25,1.9,-9.8,0.019165,0.852173,-0.522339,-0.023865
4.692217,3.15,2.33,-9.84,0.018921,0.85498,-0.517822,-0.024109
4.715191,4.15,2.15,-9.74,0.019104,0.858826,-0.511353,-0.023926
4.737257,4.22,0.93,-10.16,0.019165,0.863403,-0.50354,-0.024231
4.759757,3.25,0.35,-9.73,0.019226,0.869873,-0.49231,-0.024414
4.781811,3.19,-0.72,-10.19,0.019104,0.87561,-0.481995,-0.024414
4.804559,2.96,-0.25,-9.91,0.01886,0.88092,-0.47229,-0.024292
4.827062,3.26,0.5,-9.92,0.018738,0.885986,-0.462708,-0.024292
4.849684,2.1,-1.62,-9.72,0.018372,0.892151,-0.450684,-0.024536
4.8722,1.5,-2.29,-9.36,0.018127,0.900513,-0.433777,-0.02478
4.894687,1.21,-2.83,-9.75,0.017517,0.908936,-0.415833,-0.02478
4.917146,2.52,-2.08,-9.63,0.016724,0.915955,-0.400085,-0.025208
4.940132,0.9,-1.88,-10.03,0.016479,0.921082,-0.388123,-0.025757
4.961892,-1.83,-2.44,-10.15,0.015991,0.925476,-0.377563,-0.025635
4.98471,-1.89,-3.65,-9.83,0.015625,0.930542,-0.364929,-0.025635
5.007332,-5.14,-4.48,-10.03,0.015015,0.934631,-0.354309,-0.025391
5.030559,-6.14,-2.13,-9.46,0.014648,0.937073,-0.347839,-0.025391
5.05224,-5.51,-2.14,-9.98,0.014465,0.938232,-0.344788,-0.025574
5.074604,-6.34,1.73,-10.36,0.014893,0.92511,-0.378601,-0.025085
5.097116,-4.58,3.08,-9.24,0.013367,0.917419,-0.396851,-0.025391
5.119381,-3.71,3.33,-9.49,0.013,0.910461,-0.412598,-0.025635
5.141763,-3.1,3.32,-9.26,0.013184,0.902283,-0.430237,-0.025574
5.164628,-0.92,2.68,-10.1,0.013611,0.895264,-0.444641,-0.025146
5.187335,0.16,3.35,-9.52,0.014099,0.888245,-0.458496,-0.025146
5.209683,3.93,3.97,-9.6,0.014282,0.883606,-0.467407,-0.025208
5.232203,3.16,3.16,-10.05,0.014221,0.881165,-0.471985,-0.024719
5.254724,3.48,2.5,-9.9,0.014099,0.879883,-0.474365,-0.024292
5.277166,5.08,2.22,-10.41,0.014038,0.879211,-0.475647,-0.024231
5.299608,5.35,1.34,-9.67,0.014221,0.878723,-0.476562,-0.024231
5.32193,4.01,0.77,-9.61,0.014221,0.878479,-0.47699,-0.023804
5.344732,3.65,0.28,-10.09,0.015564,0.878479,-0.476929,-0.023438
5.367155,3.14,-0.03,-9.98,0.015442,0.88031,-0.473511,-0.023926
5.389561,3.18,-0.49,-9.91,0.014832,0.883423,-0.467712,-0.024597
5.412204,2.94,-1.32,-10.02,0.01532,0.886536,-0.461792,-0.024536
5.434806,1.68,-1.85,-9.98,0.01593,0.889343,-0.45636,-0.023987
5.457195,-0.03,-2.0,-9.85,0.015869,0.892334,-0.450378,-0.024048
5.479795,-1.38,-1.68,-9.99,0.015564,0.896057,-0.443054,-0.024109
5.501967,-2.66,-1.93,-10.13,0.015381,0.89978,-0.435364,-0.02417
