t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
5.829142,2.83,0.2,-9.78,0.01239,0.979065,-0.20105,-0.029846
5.850986,0.05,0.37,-9.83,0.012573,0.978516,-0.203735,-0.029846
5.873356,0.12,0.05,-9.86,0.012512,0.978149,-0.205261,-0.029907
5.8964,-0.52,0.36,-9.86,0.012512,0.978271,-0.204895,-0.029907
5.918274,-0.34,0.4,-9.94,0.01239,0.978577,-0.203308,-0.030273
5.940619,-0.34,0.37,-9.69,0.012268,0.979004,-0.20105,-0.031311
5.96327,-0.49,0.41,-9.75,0.012756,0.979126,-0.200562,-0.031006
5.985787,-0.48,0.42,-9.94,0.013123,0.979126,-0.200623,-0.030884
6.019468,-0.51,0.31,-9.86,0.013184,0.979187,-0.200195,-0.031128
6.04197,-0.48,0.39,-9.99,0.013062,0.979126,-0.200378,-0.030945
6.064521,-0.51,0.49,-10.33,0.013,0.979065,-0.200684,-0.03064
6.086959,1.79,-0.64,-9.8,0.010681,0.976868,-0.211426,-0.030579
6.109515,1.15,-0.85,-10.11,0.012939,0.975098,-0.219421,-0.029663
6.131949,1.66,1.43,-10.0,0.013489,0.973145,-0.227905,-0.029724
6.165792,1.93,2.02,-9.96,0.013428,0.971008,-0.236755,-0.029602
6.188277,1.37,4.72,-9.86,0.013306,0.969238,-0.243896,-0.02948
6.210697,0.69,4.59,-10.0,0.013367,0.967773,-0.249695,-0.029236
6.23321,-1.91,4.45,-9.88,0.013672,0.966736,-0.253601,-0.029358
6.257064,-0.6,4.78,-9.81,0.013611,0.966492,-0.254578,-0.029968
6.278124,-0.4,4.84,-9.61,0.012939,0.96637,-0.255188,-0.029175
6.300864,-0.44,5.14,-9.77,0.013,0.966248,-0.255676,-0.028748
6.323341,-1.05,5.34,-10.06,0.012756,0.966858,-0.253357,-0.028687
6.34602,-1.74,4.38,-9.98,0.012451,0.968079,-0.248779,-0.02887
6.368456,-2.22,2.86,-10.1,0.012756,0.969666,-0.242493,-0.028809
6.390762,-2.14,-0.16,-10.43,0.012756,0.971619,-0.234436,-0.028931
6.413558,-1.85,-1.19,-9.83,0.012329,0.974243,-0.223206,-0.029114
6.43563,-1.81,-3.08,-9.61,0.011841,0.976685,-0.212341,-0.029175
6.458364,-1.89,-5.76,-9.65,0.011414,0.978577,-0.203613,-0.029236
6.480884,-1.01,-5.81,-10.02,0.010803,0.979919,-0.19696,-0.029541
6.50327,0.72,-5.01,-9.96,0.010132,0.980652,-0.193176,-0.02948
6.525833,-1.12,-6.0,-9.42,0.01001,0.980469,-0.194336,-0.029358
6.548181,1.13,-6.02,-9.81,0.011658,0.979492,-0.198853,-0.029419
6.570779,1.06,-4.13,-10.02,0.011963,0.978149,-0.205566,-0.029419
6.593546,1.75,-1.97,-9.98,0.012085,0.976318,-0.214111,-0.029297
6.616038,2.25,2.37,-9.98,0.013367,0.968018,-0.248718,-0.029297
6.661034,1.12,3.67,-9.92,0.013367,0.96637,-0.255188,-0.029053
6.68352,0.8,4.51,-9.88,0.01355,0.965027,-0.260254,-0.028992
6.717324,0.54,3.42,-9.69,0.013611,0.964111,-0.263672,-0.028992
6.739749,-0.03,3.65,-9.65,0.01355,0.963745,-0.264832,-0.02887
6.761991,0.24,3.8,-9.86,0.013489,0.96405,-0.263733,-0.028809
6.78486,-0.13,3.51,-10.07,0.013,0.964783,-0.261169,-0.02887
6.807377,-0.44,4.08,-9.44,0.013062,0.965576,-0.258179,-0.028992
6.829957,-1.59,4.76,-9.91,0.013245,0.966492,-0.254578,-0.029053
6.852204,-1.91,3.95,-9.69,0.013306,0.967651,-0.250366,-0.029114
6.874622,-1.8,-0.27,-10.58,0.012695,0.974182,-0.223511,-0.029358
6.897469,-1.9,-2.25,-9.44,0.012878,0.975098,-0.219299,-0.029541
6.919743,-1.9,-2.87,-9.83,0.012878,0.976135,-0.2146,-0.029541
6.941808,-1.03,-4.03,-9.86,0.012756,0.977356,-0.209229,-0.029602
6.964442,-0.99,-4.83,-10.01,0.012695,0.978027,-0.205994,-0.029663
