t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
22.003979,-0.31,0.45,-9.88,0.012939,0.837097,-0.546387,-0.024353
22.026264,-0.31,0.42,-9.88,0.012817,0.837769,-0.545349,-0.024231
22.048665,-0.25,0.38,-9.86,0.012756,0.837769,-0.545349,-0.02417
22.071138,-0.22,0.43,-9.88,0.012756,0.837769,-0.545349,-0.02417
22.092881,-0.05,0.48,-9.86,0.012817,0.838989,-0.543518,-0.02417
22.115137,2.29,2.56,-9.9,0.012756,0.838562,-0.544128,-0.024109
22.137804,2.84,2.48,-10.21,0.012329,0.83783,-0.545227,-0.024353
22.161301,3.88,3.26,-9.82,0.011719,0.837402,-0.545959,-0.024719
22.183729,3.76,3.29,-10.19,0.012573,0.837646,-0.545532,-0.024292
22.205635,2.71,2.44,-10.01,0.012939,0.839966,-0.541992,-0.023865
22.227861,1.39,1.81,-10.18,0.012634,0.843079,-0.537048,-0.023926
22.251074,0.68,1.19,-9.94,0.011841,0.848633,-0.52832,-0.023865
22.273867,-0.32,-0.05,-9.69,0.011658,0.855042,-0.517883,-0.023865
22.296154,-1.06,-1.15,-9.74,0.011597,0.861572,-0.506958,-0.02417
22.318856,-5.09,-3.94,-10.14,0.011841,0.865662,-0.499817,-0.024353
22.341505,-6.16,-3.91,-10.56,0.011902,0.867676,-0.496338,-0.024536
22.363808,-5.62,-3.32,-9.84,0.011536,0.868896,-0.494202,-0.024597
22.387236,-0.57,-1.85,-9.65,0.010376,0.870789,-0.490906,-0.024536
22.407839,-0.24,-0.11,-9.58,0.010437,0.872314,-0.488159,-0.024353
22.43057,4.32,-1.65,-9.74,0.013,0.869019,-0.493958,-0.025391
22.453284,3.72,-2.16,-9.55,0.013245,0.867188,-0.497131,-0.025513
22.47507,3.41,-1.33,-10.05,0.013123,0.864807,-0.501282,-0.025208
22.497917,0.34,-0.8,-9.93,0.013062,0.86084,-0.508057,-0.025146
22.520559,0.48,0.76,-9.73,0.012817,0.857544,-0.513672,-0.024597
22.543483,0.12,0.09,-9.64,0.012817,0.856628,-0.515198,-0.024475
22.56542,0.07,1.46,-10.17,0.012634,0.857117,-0.514404,-0.024414
22.587854,-1.0,4.11,-9.77,0.012817,0.855469,-0.517151,-0.024414
22.610169,-1.2,4.86,-10.03,0.012756,0.855469,-0.517151,-0.024353
22.633017,-4.32,5.17,-9.98,0.012573,0.855713,-0.516724,-0.024353
22.655099,-5.91,3.01,-9.99,0.012512,0.857666,-0.513489,-0.024292
22.678043,-2.24,0.74,-9.89,0.012329,0.860901,-0.508057,-0.024414
22.700363,-6.92,-0.28,-10.02,0.012024,0.86615,-0.499084,-0.024414
22.722842,-5.94,-1.73,-9.3,0.011658,0.873047,-0.486877,-0.024475
22.745415,-2.36,-3.95,-10.11,0.01123,0.879333,-0.475464,-0.024658
22.767776,-1.15,-5.07,-9.85,0.011169,0.881653,-0.47113,-0.024719
22.790582,2.19,-3.51,-9.89,0.011108,0.878174,-0.4776,-0.024597
22.812921,1.63,-3.04,-9.73,0.011169,0.868896,-0.494263,-0.024475
22.835243,4.08,-1.9,-9.69,0.011597,0.859497,-0.510437,-0.024353
22.858017,5.15,1.13,-10.11,0.012756,0.850464,-0.52533,-0.024353
22.88034,4.66,0.57,-9.94,0.013367,0.839966,-0.541931,-0.024109
22.902797,4.98,1.82,-10.25,0.013794,0.830017,-0.557068,-0.023865
22.925392,4.04,0.23,-10.24,0.014221,0.821411,-0.569641,-0.023865
22.947893,3.83,2.54,-10.06,0.014282,0.815186,-0.578552,-0.023621
22.970545,2.11,5.19,-10.09,0.01416,0.799438,-0.600159,-0.022949
22.992984,1.21,4.91,-9.41,0.014099,0.803101,-0.595276,-0.022827
23.015138,0.92,4.38,-9.84,0.013794,0.81012,-0.585632,-0.022827
23.038049,-0.69,4.08,-9.63,0.013428,0.820129,-0.571594,-0.023071
23.060399,-1.18,2.95,-9.5,0.013062,0.832764,-0.552979,-0.023438
23.082874,-2.41,1.3,-9.48,0.012878,0.847107,-0.530701,-0.023682
23.105285,-3.51,-1.44,-9.56,0.012512,0.861267,-0.507385,-0.023743
23.127922,-5.28,-7.15,-9.75,0.012573,0.873108,-0.486755,-0.024109
23.150334,-6.08,-6.28,-9.38,0.012268,0.880493,-0.473328,-0.024292
23.173045,-2.99,-1.91,-9.99,0.011841,0.881653,-0.471191,-0.024292
23.195107,-0.77,0.0,-9.88,0.011108,0.879944,-0.474304,-0.024109
