t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
205.336676,-0.12,0.34,-9.85,0.007263,0.672913,-0.739502,-0.014893
205.358969,-0.1,0.32,-9.86,0.007141,0.672913,-0.739502,-0.014709
205.37991,-0.06,0.3,-9.89,0.006897,0.672913,-0.739563,-0.014526
205.401832,-0.17,0.32,-10.08,0.006775,0.672546,-0.739868,-0.014282
205.424766,-0.25,0.35,-9.68,0.006714,0.671448,-0.740906,-0.014282
205.448442,-0.23,0.28,-9.73,0.006775,0.670715,-0.741577,-0.014282
205.470872,-0.12,0.24,-9.63,0.006836,0.670349,-0.741821,-0.014343
205.493363,-5.2,-2.5,-10.29,0.007324,0.670044,-0.742126,-0.014771
205.515994,-8.74,2.46,-9.86,0.007751,0.669861,-0.74231,-0.015015
205.538435,-6.37,1.93,-9.71,0.007874,0.670776,-0.741455,-0.015259
205.561005,-3.83,2.29,-10.07,0.007568,0.672424,-0.739929,-0.01532
205.583753,-6.86,1.43,-9.69,0.007446,0.673157,-0.739319,-0.015381
205.605879,-2.89,0.74,-10.37,0.006897,0.670593,-0.741638,-0.015015
205.628501,-3.05,0.96,-10.05,0.006653,0.662842,-0.748535,-0.014709
205.651099,2.78,-0.08,-10.17,0.006775,0.654785,-0.755615,-0.014832
205.673454,2.72,-4.59,-10.07,0.006958,0.64032,-0.767944,-0.015015
205.696092,2.2,-3.11,-9.71,0.007324,0.636169,-0.771362,-0.015259
205.718288,1.86,-5.2,-9.75,0.007629,0.633789,-0.773315,-0.015381
205.741057,2.54,-7.51,-11.02,0.007629,0.635559,-0.771912,-0.015381
205.763833,3.71,-6.52,-9.02,0.006897,0.637878,-0.769958,-0.014893
205.784456,5.0,-6.58,-8.65,0.005371,0.638855,-0.769226,-0.013
205.807053,1.84,-1.84,-9.34,0.004089,0.643921,-0.765015,-0.011597
205.830589,3.28,-3.9,-9.78,0.006592,0.658142,-0.752686,-0.015686
205.853456,-3.97,2.1,-10.32,0.006348,0.672729,-0.739746,-0.01593
205.875999,-4.67,2.52,-9.39,0.00531,0.687805,-0.725708,-0.01532
205.898195,-5.52,9.32,-10.55,0.002869,0.697754,-0.716248,-0.012695
205.920995,-5.03,8.8,-10.16,0.002808,0.701477,-0.712585,-0.012695
205.943449,-2.83,10.58,-10.28,0.00293,0.701599,-0.712463,-0.012268
205.965733,-1.99,9.1,-14.06,0.002991,0.701599,-0.712463,-0.011963
205.988554,-1.64,9.0,-17.45,0.002014,0.697815,-0.716248,-0.007751
206.010878,-1.47,5.31,-11.32,0.005859,-0.69812,0.716003,-0.000916
206.033264,-0.73,3.44,-9.69,0.008789,0.703369,-0.710754,-0.007019
206.056001,-0.62,4.38,-5.45,0.008484,0.701843,-0.712036,-0.017883
206.078389,3.06,-0.16,-9.31,0.00354,0.702942,-0.710388,-0.035828
206.101074,0.91,-0.46,-9.39,0.004883,0.698303,-0.7146,-0.041016
206.123426,-1.38,-0.73,-8.49,0.013611,0.695374,-0.717651,-0.035706
206.145811,0.55,-1.74,-9.82,0.016357,0.69519,-0.717712,-0.036133
206.168304,1.79,-2.75,-12.01,0.017944,0.695129,-0.717529,-0.040405
206.191007,1.38,-3.78,-8.3,0.018066,0.693787,-0.719055,-0.035645
206.214196,-1.39,4.03,-8.42,0.016235,-0.682678,0.730286,0.020264
206.236843,-4.24,-2.1,-8.84,0.002075,0.685547,-0.727905,-0.01355
206.258463,-7.01,-1.07,-9.77,0.005371,0.686951,-0.726501,-0.015625
206.281104,-3.51,0.3,-10.08,0.005737,0.686829,-0.726624,-0.016052
206.303449,-2.37,0.02,-9.93,0.006042,0.684082,-0.729187,-0.016296
206.325825,-2.83,0.92,-10.27,0.006104,0.680664,-0.732422,-0.016418
206.348487,-5.4,1.37,-10.19,0.00592,0.675964,-0.736755,-0.016174
206.371054,-2.54,0.55,-10.13,0.005981,0.671814,-0.74054,-0.016235
206.393454,4.11,-0.94,-10.06,0.006104,0.66803,-0.743958,-0.016357
206.415849,8.78,-0.56,-9.66,0.005981,0.663635,-0.747864,-0.016052
206.4383,6.12,-0.16,-10.0,0.005798,0.659302,-0.751648,-0.015808
206.461009,4.34,0.5,-10.01,0.005981,0.656738,-0.753906,-0.015869
206.483774,0.47,0.45,-9.61,0.006104,0.650269,-0.759521,-0.015808
206.505815,0.39,0.39,-9.83,0.006226,0.641968,-0.766541,-0.015808
206.529584,1.96,0.31,-9.86,0.006409,0.639648,-0.768494,-0.015808
