t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
24.874017,-0.44,0.4,-9.9,0.011108,0.96582,-0.257751,-0.025696
24.897779,-0.43,0.38,-9.88,0.011108,0.96582,-0.257751,-0.025696
24.918997,-0.46,0.38,-9.86,0.011108,0.96582,-0.257751,-0.025696
24.941773,-0.47,0.38,-9.92,0.011108,0.96582,-0.257751,-0.025696
24.964154,-0.35,0.36,-9.92,0.011108,0.96582,-0.257751,-0.025696
24.986805,-0.38,0.4,-9.88,0.010986,0.96582,-0.257751,-0.025574
25.009286,1.19,5.27,-9.44,0.010742,0.96582,-0.257812,-0.025452
25.031602,-0.47,3.29,-9.93,0.010498,0.964783,-0.261658,-0.025269
25.05424,-1.02,3.54,-9.63,0.01123,0.963379,-0.266663,-0.025452
25.076473,-0.96,5.12,-9.94,0.011536,0.962646,-0.269409,-0.025513
25.099054,-1.17,6.18,-9.4,0.011414,0.963013,-0.268127,-0.025391
25.121731,-1.82,5.11,-9.52,0.01123,0.96405,-0.264282,-0.025269
25.144158,0.01,5.35,-10.29,0.010803,0.965576,-0.258728,-0.025085
25.166744,-0.14,2.74,-9.63,0.011047,0.967712,-0.250427,-0.025085
25.189304,-0.96,2.25,-10.29,0.010986,0.970093,-0.241211,-0.02533
25.211547,0.02,0.91,-10.18,0.010559,0.972717,-0.230408,-0.02533
25.234255,-0.27,-1.24,-9.65,0.010193,0.975525,-0.218201,-0.025452
25.256455,0.25,-3.21,-10.24,0.010132,0.978882,-0.202515,-0.025513
25.278987,0.28,-2.9,-10.08,0.009949,0.98175,-0.188049,-0.025696
25.301719,-0.85,-5.28,-10.51,0.009644,0.984009,-0.175903,-0.025818
25.324308,-0.86,-4.72,-10.32,0.009766,0.985901,-0.165161,-0.02594
25.346559,-1.11,-5.82,-9.69,0.009705,0.987122,-0.15741,-0.026062
25.369209,-0.25,-4.65,-9.99,0.009705,0.987915,-0.152527,-0.026245
25.391745,-2.08,-5.44,-9.81,0.009766,0.988525,-0.148376,-0.026367
25.414261,-1.37,-4.37,-9.73,0.009827,0.98877,-0.146912,-0.026428
25.436754,-0.68,-3.21,-10.02,0.00946,0.98877,-0.146667,-0.026184
25.459287,-1.26,-1.43,-9.73,0.009521,0.988647,-0.147827,-0.026184
25.481763,-0.08,0.83,-9.44,0.01001,0.984192,-0.174805,-0.026367
25.504162,0.4,0.75,-11.06,0.01062,0.982727,-0.182739,-0.026489
25.527268,0.93,0.86,-9.48,0.010132,0.981384,-0.190063,-0.026733
25.549953,0.07,1.65,-9.47,0.009705,0.980103,-0.196472,-0.026123
25.571676,0.65,3.37,-10.62,0.009949,0.979065,-0.201599,-0.026001
25.594181,1.96,3.19,-10.19,0.009644,0.978455,-0.204712,-0.025879
25.616583,3.15,2.88,-10.49,0.009705,0.977844,-0.207397,-0.02594
25.639191,3.38,2.6,-9.61,0.010132,0.976929,-0.211609,-0.026062
25.661633,2.61,2.04,-10.0,0.010315,0.975586,-0.217834,-0.026001
25.684056,4.19,0.57,-9.84,0.010742,0.973938,-0.225098,-0.026123
25.706586,3.16,1.54,-10.05,0.010803,0.972168,-0.232666,-0.026001
25.729145,2.1,1.76,-9.48,0.010864,0.970886,-0.237793,-0.02594
25.751465,2.24,1.64,-9.67,0.011047,0.970032,-0.241211,-0.026001
25.77411,1.51,0.51,-10.02,0.011047,0.969727,-0.242554,-0.025879
25.796587,1.61,0.5,-9.69,0.010864,0.969604,-0.243042,-0.025635
25.818937,-0.12,0.95,-9.47,0.011047,0.96936,-0.244019,-0.025574
25.842084,0.25,1.3,-9.89,0.010986,0.96875,-0.24646,-0.025635
25.864183,-0.27,0.8,-9.08,0.01123,0.968018,-0.249268,-0.026062
25.886606,-0.13,0.89,-10.57,0.011597,0.967346,-0.251831,-0.026062
25.90929,2.06,1.19,-11.21,0.011597,0.966553,-0.254822,-0.025696
25.931445,-1.36,-0.53,-9.67,0.011719,0.96582,-0.25769,-0.025391
25.954162,-1.12,-0.22,-9.83,0.01178,0.965515,-0.258728,-0.025513
25.976328,-2.35,0.32,-9.77,0.01178,0.965149,-0.260071,-0.025574
25.998993,-3.03,-0.02,-10.14,0.011841,0.964783,-0.261536,-0.025574
26.022284,-2.43,0.17,-9.97,0.012024,0.966248,-0.255981,-0.02533
26.043946,-2.12,0.22,-10.19,0.011902,0.966675,-0.254456,-0.025269
26.066542,-0.62,1.07,-9.92,0.01178,0.966858,-0.253845,-0.025146
26.089705,-4.59,-0.84,-9.77,0.011841,0.966919,-0.253662,-0.02533
