t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
89.528535,-0.37,0.18,-9.83,0.014954,0.897095,0.441284,-0.014832
89.550166,-0.38,0.14,-9.86,0.014954,0.897217,0.441162,-0.014771
89.573369,-0.24,0.07,-9.94,0.015381,0.898071,0.439392,-0.014465
89.595625,-0.37,0.06,-9.93,0.015686,0.899353,0.436646,-0.014282
89.617932,-0.5,-0.02,-9.93,0.01593,0.901367,0.432556,-0.014099
89.640275,-0.76,0.14,-9.84,0.016052,0.90332,0.428406,-0.014038
89.662937,-0.9,0.18,-9.86,0.015991,0.90448,0.426025,-0.013916
89.685444,-2.23,0.44,-9.93,0.015442,0.904358,0.426208,-0.013733
89.708019,-3.75,1.95,-9.82,0.014648,0.903564,0.427979,-0.013733
89.730275,-3.37,1.5,-10.16,0.014465,0.902832,0.429443,-0.013733
89.752909,-2.79,2.14,-9.82,0.014221,0.901306,0.432739,-0.013977
89.775486,-2.68,2.25,-9.35,0.014038,0.899109,0.437256,-0.014465
89.797994,-3.38,3.19,-10.27,0.013733,0.895813,0.44397,-0.014648
89.820805,-3.66,3.01,-9.82,0.013672,0.891418,0.452698,-0.015137
89.843222,-2.0,4.22,-9.84,0.013184,0.885742,0.463745,-0.015625
89.865541,-0.94,3.69,-10.01,0.013306,0.880249,0.47406,-0.01532
89.888141,0.66,2.36,-9.77,0.013123,0.87384,0.485779,-0.015259
89.910251,-2.37,6.1,-10.03,0.013062,0.870361,0.492004,-0.01532
89.932923,-0.66,4.25,-9.47,0.012329,0.858704,0.512085,-0.01532
89.955554,1.29,3.26,-9.71,0.012512,0.851379,0.52417,-0.015137
89.978902,1.52,2.91,-9.86,0.012634,0.847656,0.530151,-0.01532
90.000437,4.67,1.4,-11.0,0.013306,0.839478,0.54303,-0.015076
90.022719,4.68,1.45,-10.13,0.013428,0.836975,0.546814,-0.015137
90.04435,6.54,-0.1,-10.63,0.013184,0.827454,0.561096,-0.015869
90.066968,6.93,-1.11,-9.97,0.012817,0.82196,0.569214,-0.015869
90.090317,6.35,-1.31,-9.84,0.012817,0.820618,0.571106,-0.015747
90.113015,4.51,-3.52,-10.01,0.013428,0.82959,0.557983,-0.015442
90.135305,4.0,-3.86,-9.98,0.014587,0.834229,0.551086,-0.014709
90.15803,2.89,-3.96,-9.99,0.015076,0.838074,0.545105,-0.014465
90.180403,1.0,-4.29,-10.36,0.015015,0.842651,0.538086,-0.014221
90.203061,0.19,-3.43,-10.28,0.015015,0.847961,0.529663,-0.013977
90.225542,-0.1,-3.75,-9.83,0.014832,0.854797,0.518555,-0.013855
90.24799,-0.94,-3.73,-10.47,0.014954,0.862671,0.505371,-0.013428
90.270498,-3.24,-3.29,-9.77,0.014771,0.871094,0.490662,-0.013245
90.292897,-2.5,-3.88,-9.48,0.014893,0.878235,0.477844,-0.013
90.315381,-3.3,-3.57,-9.58,0.015198,0.882568,0.469788,-0.013062
90.337675,-4.54,-1.94,-9.76,0.014465,0.884705,0.465759,-0.012573
90.360334,-4.84,-1.21,-9.56,0.01416,0.887695,0.460022,-0.012146
90.383593,-5.93,0.97,-9.77,0.014343,0.892517,0.450623,-0.012085
90.406688,-5.47,0.2,-9.61,0.015625,0.901733,0.431885,-0.012573
90.429086,-4.5,0.74,-9.86,0.016785,0.90979,0.414551,-0.012573
90.450258,-4.04,1.1,-9.58,0.016907,0.915344,0.402161,-0.012634
90.472986,-3.66,1.66,-10.11,0.016357,0.9151,0.402649,-0.012573
90.495673,-4.38,3.08,-9.61,0.016296,0.912781,0.407837,-0.012573
90.517994,-4.03,2.77,-10.21,0.016907,0.911987,0.409729,-0.012512
90.540559,-2.35,3.36,-9.5,0.016968,0.912354,0.408875,-0.012634
90.563208,-0.69,2.66,-9.83,0.017151,0.913208,0.406921,-0.013
90.585418,0.72,3.26,-9.83,0.01709,0.91333,0.406677,-0.013245
90.609308,1.0,2.36,-9.69,0.016602,0.911316,0.411194,-0.013184
90.630459,1.14,2.44,-9.9,0.016113,0.908997,0.41626,-0.013184
