t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
27.021517,-0.48,0.28,-9.81,0.021912,0.979309,0.200806,-0.011536
27.044367,-0.42,0.28,-9.91,0.021912,0.979248,0.200989,-0.011536
27.066855,-0.43,0.23,-9.84,0.021851,0.979248,0.201111,-0.011536
27.091148,-0.48,0.25,-9.86,0.021851,0.979248,0.201111,-0.011658
27.111919,-0.47,0.32,-10.3,0.021851,0.979248,0.201111,-0.011719
27.13426,-0.48,0.28,-9.55,0.02179,0.979248,0.201172,-0.011841
27.156743,-0.4,0.24,-9.89,0.02179,0.979187,0.201355,-0.011902
27.190425,-0.87,-6.24,-10.02,0.020996,0.976685,0.213257,-0.012085
27.212999,-0.61,-4.88,-9.99,0.019958,0.976562,0.213928,-0.011963
27.235566,-1.07,-2.92,-9.83,0.019714,0.9776,0.209229,-0.011658
27.257888,-3.01,-1.41,-9.18,0.019897,0.979797,0.19873,-0.011536
27.280655,-3.47,0.07,-10.03,0.020569,0.982056,0.187134,-0.011475
27.303197,-1.08,2.75,-9.43,0.020813,0.983215,0.180786,-0.011536
27.326382,-2.08,3.56,-10.18,0.021301,0.983887,0.177307,-0.011536
27.349274,0.03,4.25,-10.03,0.021362,0.984375,0.174377,-0.011414
27.371299,0.6,3.78,-10.03,0.021667,0.985779,0.166199,-0.011292
27.393865,1.87,4.63,-9.9,0.02179,0.987915,0.153198,-0.011047
27.416811,0.57,1.47,-9.6,0.022095,0.989624,0.141357,-0.010864
27.438654,1.75,2.59,-9.48,0.022095,0.990173,0.137451,-0.010803
27.461405,1.09,2.7,-9.81,0.022095,0.99054,0.135071,-0.010681
27.484122,-0.37,2.25,-9.84,0.022034,0.990662,0.134094,-0.010864
27.506218,4.21,4.83,-9.85,0.021667,0.991333,0.128906,-0.010986
27.528868,1.77,3.87,-9.8,0.02179,0.992798,0.117554,-0.010376
27.551316,2.48,2.15,-9.97,0.022156,0.993225,0.11377,-0.010254
27.573716,1.97,0.28,-10.35,0.022278,0.993347,0.112549,-0.010193
27.595508,2.61,0.35,-10.02,0.022339,0.992554,0.119385,-0.010193
27.617759,4.62,3.42,-9.97,0.021973,0.991333,0.12915,-0.01001
27.640635,-0.95,-1.51,-9.68,0.022095,0.991821,0.125244,-0.010193
27.662946,0.01,-1.23,-9.78,0.021606,0.99176,0.125977,-0.010193
27.685367,-0.46,-0.01,-9.82,0.021423,0.99054,0.135254,-0.010437
27.708007,-2.11,-1.26,-9.49,0.02124,0.990234,0.137146,-0.01062
27.730352,-4.54,-2.48,-9.69,0.021545,0.99115,0.130554,-0.010864
27.753198,-3.6,-1.69,-9.77,0.021484,0.992371,0.120972,-0.010864
27.775517,-3.56,-2.59,-9.82,0.021545,0.993164,0.114319,-0.010559
27.797977,-4.22,-0.76,-10.19,0.021545,0.992859,0.116943,-0.010437
27.820607,-3.84,-1.45,-9.5,0.02124,0.992126,0.122803,-0.010437
27.842928,-1.9,-0.64,-9.73,0.020996,0.991516,0.127747,-0.010498
27.865475,-2.6,-1.5,-9.81,0.020874,0.991699,0.126587,-0.010376
27.887878,-1.65,-0.48,-9.86,0.021057,0.991943,0.124634,-0.010315
27.910542,-1.25,0.3,-9.9,0.020996,0.99231,0.12146,-0.010254
27.933238,-0.45,0.33,-9.84,0.020996,0.992432,0.120728,-0.010254
