t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
19.539463,-0.27,0.42,-9.9,0.012329,0.825439,-0.563904,-0.023438
19.562506,-0.25,0.41,-9.85,0.012329,0.825439,-0.563904,-0.023438
19.58372,-0.27,0.4,-9.9,0.01239,0.828003,-0.56012,-0.023438
19.606327,-0.27,0.41,-9.86,0.01239,0.828003,-0.56012,-0.023438
19.629927,-0.28,0.38,-10.21,0.01239,0.828003,-0.56012,-0.023376
19.652338,-0.14,0.56,-9.6,0.012329,0.830444,-0.556458,-0.023254
19.675109,1.5,2.21,-9.52,0.01178,0.829224,-0.558289,-0.02356
19.696584,2.18,2.52,-9.49,0.012756,0.831177,-0.55542,-0.023132
19.718897,2.73,3.0,-9.96,0.012878,0.830627,-0.556152,-0.02301
19.741438,2.92,3.22,-9.77,0.013062,0.830383,-0.55658,-0.022888
19.764107,2.88,3.15,-10.6,0.012878,0.833984,-0.551147,-0.022888
19.786838,2.34,3.31,-9.94,0.012512,0.837219,-0.546265,-0.022827
19.809259,0.95,2.21,-9.47,0.012695,0.84436,-0.535095,-0.022949
19.831546,-2.49,-1.71,-9.25,0.011292,0.868042,-0.495789,-0.023254
19.854207,-2.6,-3.17,-10.31,0.011292,0.872375,-0.488098,-0.023499
19.877519,-5.78,-4.41,-9.76,0.011169,0.87561,-0.482361,-0.023438
19.899731,-5.09,-4.59,-9.86,0.011108,0.877441,-0.478943,-0.02356
19.922518,-2.5,-3.39,-9.92,0.011108,0.878235,-0.477539,-0.023743
19.945077,-0.54,0.08,-9.83,0.01123,0.878296,-0.477356,-0.023804
19.967581,1.81,-6.3,-10.24,0.012146,0.878235,-0.477417,-0.024536
19.990158,0.4,-4.33,-10.19,0.012268,0.87793,-0.478027,-0.024536
20.012369,0.32,-3.2,-9.82,0.012268,0.875244,-0.48291,-0.024231
20.034988,3.02,-1.95,-9.47,0.012329,0.871155,-0.490295,-0.024231
20.057791,1.64,-1.09,-10.02,0.012573,0.865295,-0.500488,-0.024414
20.079815,2.64,0.3,-9.67,0.012695,0.86377,-0.503113,-0.024353
20.102565,3.94,-0.04,-9.99,0.01239,0.867126,-0.497375,-0.024536
20.125207,1.18,-0.54,-9.56,0.012146,0.86969,-0.49292,-0.024292
20.148866,1.36,0.52,-9.61,0.012024,0.871948,-0.488831,-0.024231
20.169971,-0.66,3.03,-9.57,0.011475,0.873352,-0.486389,-0.023987
20.192248,-0.46,4.38,-9.82,0.011047,0.874634,-0.484131,-0.02356
20.226237,-4.17,4.3,-9.93,0.010986,0.876099,-0.481445,-0.023621
20.247873,-6.11,3.05,-9.27,0.011353,0.878784,-0.47644,-0.023865
20.270582,-4.88,1.49,-9.74,0.011292,0.881897,-0.470703,-0.023987
20.292892,-1.83,0.98,-9.8,0.01123,0.883484,-0.467651,-0.023987
20.315238,-5.33,-3.47,-9.77,0.010437,0.895813,-0.443604,-0.024231
20.33808,-2.44,-3.8,-10.09,0.010254,0.897583,-0.440002,-0.024292
20.360362,1.9,-3.3,-10.31,0.010254,0.897644,-0.43988,-0.024475
20.382848,3.19,-2.59,-9.52,0.010376,0.893555,-0.448242,-0.024414
20.405897,2.38,-2.04,-9.97,0.011169,0.885437,-0.46405,-0.024414
20.427976,2.52,-2.61,-9.94,0.011719,0.875977,-0.481567,-0.024414
20.450361,3.72,-0.56,-10.28,0.011963,0.866211,-0.498901,-0.024353
20.472775,5.66,1.19,-9.5,0.012207,0.85437,-0.518982,-0.023926
20.495189,4.21,0.38,-10.09,0.012756,0.840942,-0.540466,-0.023926
20.517755,3.54,0.38,-9.66,0.013062,0.827759,-0.560425,-0.023682
20.540785,3.71,3.98,-10.05,0.013245,0.816223,-0.577148,-0.023376
20.562795,3.79,4.32,-10.01,0.013428,0.808594,-0.587769,-0.023193
20.585405,4.53,4.93,-9.47,0.012817,0.807373,-0.589478,-0.023071
20.607821,4.22,5.01,-9.78,0.01178,0.809875,-0.585999,-0.023071
20.630431,2.64,4.4,-10.21,0.011841,0.814209,-0.580017,-0.021973
20.653547,2.33,4.2,-9.56,0.011536,0.818237,-0.574341,-0.021729
20.675101,0.47,4.21,-9.3,0.011169,0.820068,-0.571716,-0.021606
20.697858,-1.11,3.06,-9.78,0.011108,0.822144,-0.568726,-0.021973
20.720203,-1.92,1.93,-10.53,0.011353,0.829224,-0.55835,-0.022339
20.742899,-2.79,0.5,-9.81,0.011597,0.839355,-0.54303,-0.0224
20.765438,-3.88,-0.42,-9.73,0.011719,0.849548,-0.526855,-0.022644
20.787955,-4.22,-2.02,-9.72,0.011963,0.858582,-0.512024,-0.022766
20.810265,-1.02,-0.86,-9.9,0.008606,0.875916,-0.481812,-0.023804
20.834315,-0.98,-0.46,-9.75,0.008423,0.874451,-0.484436,-0.024048
