t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
11.961889,-0.24,0.42,-9.89,0.016663,0.84314,-0.537048,-0.021118
11.982803,-0.23,0.42,-9.86,0.016663,0.843018,-0.53717,-0.021118
12.007648,-0.46,0.4,-9.81,0.016724,0.843018,-0.53717,-0.02124
12.027458,-0.36,0.63,-10.16,0.016724,0.843689,-0.536133,-0.021729
12.049665,5.11,1.24,-10.16,0.015808,0.846619,-0.531433,-0.023193
12.072254,3.43,1.63,-9.97,0.015076,0.848877,-0.527832,-0.023376
12.094741,3.16,0.64,-9.97,0.015686,0.850525,-0.525269,-0.022644
12.117346,3.21,0.42,-9.85,0.01593,0.852417,-0.522156,-0.022217
12.139938,3.38,0.46,-10.02,0.016052,0.854736,-0.518311,-0.022278
12.161946,3.44,-0.26,-9.92,0.015747,0.859558,-0.510315,-0.023071
12.184943,2.69,-0.43,-10.14,0.015747,0.865417,-0.500244,-0.022949
12.207206,1.52,-0.5,-9.96,0.015625,0.870789,-0.490845,-0.022217
12.229744,1.08,-1.24,-9.9,0.01532,0.876709,-0.480225,-0.021851
12.252217,1.15,-2.15,-9.96,0.015198,0.883728,-0.467224,-0.022278
12.274708,1.74,-2.52,-9.92,0.014282,0.891357,-0.452515,-0.023193
12.297098,1.42,-1.49,-9.71,0.013916,0.897827,-0.439575,-0.023254
12.319584,0.61,-1.4,-10.03,0.01416,0.903625,-0.427429,-0.02301
12.344144,-1.6,-2.48,-9.84,0.013855,0.90979,-0.414185,-0.022522
12.365394,-3.2,-2.76,-10.3,0.01355,0.916077,-0.400085,-0.022705
12.388026,-4.96,-3.0,-9.44,0.013184,0.921387,-0.387817,-0.022827
12.410479,-6.96,-1.93,-9.6,0.013184,0.924866,-0.379333,-0.022888
12.432091,-6.33,-2.0,-10.18,0.013367,0.926025,-0.376526,-0.022949
12.456064,-6.55,1.38,-9.59,0.013245,0.91687,-0.398376,-0.022339
12.477941,-5.14,2.23,-9.91,0.013306,0.908447,-0.417114,-0.022217
12.500383,-5.52,2.64,-9.86,0.013428,0.904663,-0.425415,-0.022034
12.521956,-2.52,3.34,-10.01,0.012756,0.891541,-0.452271,-0.021729
12.544589,0.24,4.61,-9.69,0.011963,0.883057,-0.468506,-0.022278
12.567266,1.59,3.83,-9.72,0.011902,0.878723,-0.476624,-0.022522
12.589941,2.27,3.31,-10.27,0.012207,0.871399,-0.489868,-0.022278
12.61211,2.25,3.23,-9.86,0.012573,0.86554,-0.500183,-0.022156
12.634706,3.89,2.78,-9.61,0.012634,0.862,-0.506287,-0.022034
12.657182,5.57,1.72,-9.74,0.012634,0.861206,-0.507568,-0.0224
12.679646,5.37,2.21,-10.17,0.012085,0.864136,-0.502625,-0.021912
12.701994,4.51,0.83,-10.0,0.012329,0.868469,-0.495117,-0.022095
12.724746,4.42,0.7,-10.47,0.012451,0.872803,-0.487488,-0.022095
12.746957,4.74,-1.41,-9.83,0.012085,0.879333,-0.475464,-0.022766
12.770249,4.53,-1.23,-9.9,0.011841,0.886597,-0.461792,-0.023193
12.790868,2.8,-1.68,-10.63,0.013,0.892761,-0.449829,-0.022339
12.814082,0.65,-2.02,-10.02,0.013733,0.897217,-0.440857,-0.021912
12.837163,0.61,-2.57,-9.91,0.013428,0.902222,-0.43042,-0.022034
12.859904,-1.93,-1.94,-10.01,0.013245,0.907837,-0.418579,-0.022095
12.882126,-2.6,-1.51,-9.28,0.012939,0.91272,-0.407715,-0.021973
