t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
22.567683,-0.36,0.2,-9.89,0.017578,0.921509,0.387756,-0.013611
22.591311,-0.37,0.19,-9.85,0.017578,0.921509,0.387756,-0.013611
22.61307,-0.38,0.21,-9.96,0.017578,0.921509,0.387756,-0.013611
22.635602,-0.34,0.18,-10.03,0.017578,0.921509,0.387756,-0.013611
22.657876,-0.37,0.19,-9.94,0.017639,0.921509,0.387817,-0.01355
22.680762,-0.36,0.19,-9.89,0.017761,0.921509,0.387817,-0.013489
22.702895,-0.01,0.07,-9.88,0.017761,0.921509,0.387695,-0.013428
22.725325,-0.74,-0.11,-9.69,0.017883,0.923035,0.384094,-0.013367
22.748058,-3.04,-0.31,-9.88,0.017944,0.92511,0.379028,-0.013245
22.770852,-4.88,0.32,-9.59,0.017761,0.925415,0.378235,-0.013306
22.792783,-2.94,0.54,-9.8,0.017761,0.924561,0.380371,-0.013428
22.815568,-3.15,1.14,-10.02,0.017822,0.922913,0.384338,-0.013428
22.837945,-2.02,1.41,-9.53,0.017578,0.921509,0.387695,-0.013672
22.860529,-3.66,2.22,-9.61,0.017395,0.919861,0.391663,-0.013794
22.883015,-2.9,2.5,-9.47,0.017029,0.917175,0.397827,-0.014099
22.905433,-3.66,3.23,-9.77,0.017212,0.913574,0.406067,-0.01416
22.928231,-1.34,2.79,-11.02,0.017761,0.908936,0.416382,-0.014099
22.950516,-0.17,3.13,-9.36,0.017334,0.902527,0.429993,-0.014587
22.972725,-0.49,3.44,-9.73,0.016174,0.88092,0.472717,-0.01532
22.995323,1.93,2.88,-9.28,0.017639,0.875061,0.483459,-0.015198
23.01764,3.52,1.41,-10.13,0.017456,0.869019,0.494202,-0.015381
23.040803,4.93,1.38,-9.9,0.015808,0.862915,0.504822,-0.016174
23.062918,4.41,1.9,-9.63,0.014832,0.858032,0.513062,-0.016785
23.085444,3.64,-0.24,-10.63,0.014832,0.855408,0.517456,-0.016602
23.108028,5.53,-1.74,-10.15,0.014954,0.854065,0.519653,-0.016907
23.13049,5.4,-2.57,-10.28,0.014832,0.85437,0.519165,-0.017151
23.152954,5.17,-2.25,-9.5,0.014709,0.856628,0.515442,-0.017212
23.175511,4.09,-4.0,-9.94,0.015076,0.858643,0.512024,-0.016907
23.1979,5.19,-4.21,-10.03,0.015564,0.860291,0.509338,-0.016479
23.22152,6.87,-4.38,-9.6,0.015869,0.864258,0.502502,-0.016113
23.242969,0.84,-4.3,-9.71,0.016296,0.870972,0.490784,-0.015564
23.265492,3.98,-3.43,-9.35,0.017029,0.878601,0.47699,-0.015198
23.287957,0.81,-3.32,-9.64,0.017334,0.884399,0.466125,-0.014648
23.310747,-1.54,-1.89,-9.43,0.017639,0.888855,0.457642,-0.014038
23.332791,-2.0,-1.78,-9.68,0.017883,0.894348,0.446838,-0.013672
23.355525,-0.14,-2.47,-9.31,0.017944,0.90094,0.43335,-0.013245
23.378882,-1.5,-2.23,-9.77,0.017822,0.908142,0.418152,-0.013
23.401179,-3.88,-0.98,-9.1,0.018372,0.916199,0.400146,-0.012817
23.422935,-4.99,-0.26,-9.86,0.018433,0.922485,0.385376,-0.012573
23.445338,-4.55,0.63,-10.0,0.018921,0.927002,0.374329,-0.012329
23.468003,-5.82,1.37,-9.94,0.018799,0.931458,0.363098,-0.012268
23.49069,-6.79,1.44,-9.76,0.018982,0.935791,0.351868,-0.012024
23.512753,-2.85,2.0,-9.9,0.019897,0.940125,0.340088,-0.011902
23.535551,-4.76,2.67,-9.85,0.019531,0.938721,0.343872,-0.012268
23.558043,-2.52,4.08,-9.63,0.02002,0.936646,0.349487,-0.012329
23.580601,-2.23,3.46,-9.81,0.021423,0.93634,0.350159,-0.012451
23.605283,-0.42,3.13,-9.84,0.021362,0.936096,0.350891,-0.012695
23.624339,2.52,1.21,-9.98,0.021606,0.935059,0.353577,-0.013123
23.647635,3.86,1.19,-9.64,0.019836,0.932739,0.359802,-0.013062
23.670667,1.38,1.31,-9.71,0.019043,0.931091,0.364075,-0.013123
23.692693,0.89,1.58,-9.58,0.018555,0.928223,0.371277,-0.013245
