t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
10.608166,-0.46,0.38,-9.86,0.013245,0.959839,-0.278503,-0.030334
10.630551,-0.43,0.37,-9.88,0.013245,0.959839,-0.278503,-0.030334
10.653091,-0.4,0.39,-9.86,0.013245,0.959839,-0.278503,-0.030334
10.675848,-0.37,0.41,-9.76,0.013245,0.959839,-0.278503,-0.030334
10.699056,-0.54,0.39,-9.93,0.013245,0.959839,-0.278503,-0.030334
10.722062,-0.38,0.41,-9.96,0.013245,0.959839,-0.278503,-0.030334
10.744292,-0.33,0.38,-9.85,0.013245,0.959839,-0.278503,-0.030334
10.766823,-0.47,0.4,-9.77,0.013245,0.959839,-0.278503,-0.030334
10.790134,-0.4,0.4,-9.85,0.013245,0.959839,-0.278503,-0.030334
10.812661,-0.45,0.41,-9.86,0.013184,0.959839,-0.278503,-0.030334
10.834428,0.19,2.12,-9.84,0.013,0.959778,-0.278748,-0.030273
10.856382,-0.56,3.41,-10.07,0.013184,0.959473,-0.279785,-0.030273
10.879171,-0.85,4.25,-9.69,0.013245,0.960144,-0.277405,-0.030457
10.901814,-0.22,3.21,-9.56,0.01239,0.968201,-0.247986,-0.030457
10.924171,-0.49,1.32,-10.68,0.012146,0.970764,-0.237732,-0.030334
10.94773,-0.42,1.76,-8.52,0.012085,0.973511,-0.226196,-0.030396
10.969204,-0.36,1.08,-10.7,0.01178,0.976257,-0.214172,-0.030579
10.991864,-0.79,-0.04,-9.77,0.01123,0.978943,-0.201477,-0.03064
11.014376,0.48,-0.71,-8.93,0.010986,0.981689,-0.187866,-0.03064
11.036397,0.15,-2.43,-10.1,0.010376,0.984131,-0.174438,-0.030762
11.059076,0.69,-4.58,-10.46,0.009949,0.986389,-0.161255,-0.030884
11.082476,-0.04,-4.97,-9.66,0.009521,0.988281,-0.14917,-0.031067
11.104216,-0.09,-5.75,-9.39,0.009338,0.989685,-0.139771,-0.030945
11.126443,0.3,-5.69,-9.61,0.00885,0.990601,-0.132751,-0.030823
11.149292,-1.3,-4.38,-9.86,0.008667,0.991211,-0.12854,-0.030884
11.171706,-0.82,-4.46,-9.63,0.008728,0.991455,-0.126648,-0.030823
11.194297,-0.35,-4.13,-10.05,0.009583,0.99115,-0.128662,-0.031372
11.216635,-1.15,-3.76,-9.44,0.010254,0.99054,-0.13324,-0.031799
11.239301,-0.84,-2.61,-10.27,0.010193,0.989685,-0.139099,-0.03186
11.261788,-0.98,-0.57,-10.76,0.009888,0.988647,-0.146362,-0.031555
11.284258,-1.31,0.55,-9.66,0.009705,0.987549,-0.153931,-0.031128
11.306442,-1.43,0.28,-10.74,0.010254,0.986328,-0.161499,-0.031311
11.329121,-0.56,1.04,-10.15,0.010925,0.985229,-0.167969,-0.031738
11.351494,0.41,1.53,-10.33,0.010986,0.984497,-0.171997,-0.031677
11.374773,1.19,2.31,-9.78,0.010925,0.984131,-0.174255,-0.031738
11.396847,1.31,4.3,-10.5,0.011353,0.983765,-0.176086,-0.031799
11.419208,1.54,4.38,-9.46,0.010864,0.983032,-0.180542,-0.031128
11.441806,3.48,1.38,-9.98,0.010925,0.980103,-0.195801,-0.030945
11.464326,4.12,1.6,-9.69,0.011292,0.978271,-0.204651,-0.030701
11.48684,2.38,2.21,-9.89,0.011475,0.976685,-0.212097,-0.030701
11.509258,2.22,2.0,-9.65,0.011536,0.975464,-0.217834,-0.030579
11.531605,1.21,1.21,-10.11,0.011719,0.974731,-0.220825,-0.030457
11.554335,1.69,1.11,-10.03,0.011597,0.974487,-0.222107,-0.030273
11.576433,1.65,0.57,-10.02,0.011841,0.974365,-0.222534,-0.030334
11.599041,0.79,-0.08,-9.21,0.011719,0.974304,-0.222778,-0.030273
11.621912,0.57,0.27,-9.14,0.01178,0.974365,-0.222717,-0.030151
11.644176,1.14,1.36,-10.15,0.012085,0.974731,-0.220947,-0.030334
11.666772,-0.26,0.5,-10.4,0.012329,0.974792,-0.220703,-0.030334
11.689245,0.41,0.25,-9.34,0.011963,0.975098,-0.219482,-0.03009
11.711602,-0.78,-0.31,-10.48,0.011902,0.975342,-0.218384,-0.030151
11.73434,-1.98,-0.48,-9.49,0.011475,0.975769,-0.216309,-0.030579
11.756447,-4.57,-0.62,-10.02,0.01123,0.976746,-0.211853,-0.030579
11.779136,-4.09,-0.52,-9.96,0.010986,0.977417,-0.208862,-0.030396
11.801465,-3.93,-0.24,-9.64,0.010254,0.979431,-0.199463,-0.029785
11.824627,-3.17,-0.09,-9.94,0.010071,0.980042,-0.196289,-0.029663
11.846678,-1.19,0.52,-9.91,0.010071,0.980957,-0.191711,-0.029846
11.869382,-1.87,-0.25,-9.77,0.010132,0.980896,-0.192017,-0.029968
11.891702,-1.74,-0.26,-9.93,0.010254,0.981323,-0.189697,-0.030273
11.914325,-2.69,-0.61,-10.07,0.010681,0.981384,-0.189392,-0.030457
11.936795,-1.81,0.06,-9.9,0.010681,0.981384,-0.189453,-0.030457
11.959209,-0.99,0.4,-9.76,0.010681,0.981384,-0.189453,-0.030396
