t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
34.369415,-0.24,0.36,-9.86,0.011047,0.952393,-0.303101,-0.030823
34.392168,-0.41,0.4,-9.88,0.011047,0.952393,-0.303101,-0.030762
34.414685,-0.4,0.42,-9.88,0.011047,0.952393,-0.30304,-0.030823
34.436913,-0.43,0.41,-9.67,0.011047,0.952393,-0.30304,-0.030884
34.459524,-0.39,0.38,-9.69,0.011047,0.952393,-0.30304,-0.030762
34.482004,-0.44,0.34,-9.93,0.011047,0.952332,-0.303223,-0.03064
34.504696,-0.39,1.12,-9.93,0.011047,0.952271,-0.303589,-0.03064
34.52733,-0.76,0.34,-9.84,0.011169,0.951233,-0.306763,-0.030579
34.549517,-1.3,-0.13,-10.08,0.011108,0.950562,-0.308899,-0.030579
34.572191,-1.0,-1.1,-9.81,0.009827,0.950806,-0.308105,-0.030579
34.594588,-2.4,-4.38,-9.57,0.009521,0.950317,-0.309692,-0.03064
34.617289,-0.39,-3.85,-9.94,0.010254,0.950012,-0.310425,-0.030762
34.639612,0.42,-1.67,-9.74,0.010254,0.950195,-0.310059,-0.030762
34.66201,2.14,-1.15,-9.84,0.010498,0.950134,-0.310181,-0.030762
34.685035,1.62,-1.38,-10.11,0.011108,0.948975,-0.313599,-0.030701
34.70723,2.15,-0.13,-9.99,0.011536,0.947754,-0.317322,-0.030823
34.729575,1.47,0.9,-9.85,0.011841,0.946167,-0.322021,-0.030579
34.752112,1.39,2.17,-10.14,0.012024,0.945007,-0.3255,-0.030457
34.774509,1.31,2.42,-10.17,0.012268,0.942566,-0.332336,-0.030945
34.797302,-0.24,3.84,-9.94,0.012695,0.942017,-0.333923,-0.031006
34.819626,0.72,3.81,-9.83,0.013123,0.942383,-0.332764,-0.031738
34.842019,-0.18,3.96,-9.69,0.012817,0.94342,-0.329834,-0.031067
34.864621,-1.24,4.09,-9.93,0.01239,0.944885,-0.325806,-0.030457
34.887097,-1.25,4.98,-9.73,0.011719,0.946411,-0.32135,-0.030029
34.90969,-2.25,4.54,-9.84,0.011108,0.947449,-0.318298,-0.030029
34.931928,-2.13,2.52,-9.73,0.010803,0.949219,-0.312866,-0.030212
34.9551,-2.66,2.08,-9.67,0.010559,0.951843,-0.304932,-0.030334
34.975827,-2.67,1.03,-9.94,0.010132,0.954285,-0.29718,-0.030457
34.998647,-2.78,-0.86,-9.81,0.01001,0.956177,-0.290955,-0.030396
35.021994,-2.64,-2.35,-9.86,0.009949,0.957703,-0.28595,-0.030396
35.044952,-2.62,-4.26,-9.86,0.009888,0.958862,-0.281982,-0.030457
35.067085,-2.02,-4.08,-9.74,0.009949,0.959351,-0.280396,-0.030579
35.089639,0.3,-4.04,-9.74,0.010559,0.959656,-0.279358,-0.030518
35.112075,-0.25,-1.33,-9.91,0.01062,0.959595,-0.27948,-0.030579
35.134487,-0.43,-0.62,-10.38,0.009766,0.958923,-0.28186,-0.030396
35.157188,-0.01,-10.26,-11.7,0.007568,0.958862,-0.282043,-0.031982
35.17981,0.62,-7.85,-9.76,0.007996,0.958984,-0.281311,-0.033936
35.202147,1.05,-3.51,-10.03,0.008667,0.957031,-0.287964,-0.033203
35.224658,1.66,-1.18,-10.06,0.009888,0.954285,-0.296997,-0.032593
35.24733,1.64,-1.15,-9.99,0.010437,0.951416,-0.30603,-0.032227
35.269661,1.82,-0.5,-10.02,0.010559,0.948669,-0.314392,-0.03186
35.292114,2.38,0.62,-10.01,0.010742,0.945679,-0.323303,-0.031555
35.314504,1.45,4.72,-9.93,0.012146,0.936401,-0.349304,-0.030884
35.337186,1.21,4.29,-10.23,0.012146,0.935425,-0.35199,-0.030579
35.359551,0.8,4.62,-9.93,0.012024,0.934692,-0.353943,-0.030273
35.381875,-1.11,5.51,-9.94,0.011841,0.934631,-0.354126,-0.030212
35.404655,-0.81,5.03,-9.98,0.01123,0.935181,-0.352783,-0.029907
35.427206,-1.37,4.33,-9.8,0.010864,0.936096,-0.350403,-0.029785
35.449665,-2.1,4.34,-9.57,0.01062,0.937744,-0.345886,-0.029724
35.472131,-2.02,3.9,-10.14,0.01062,0.939819,-0.340149,-0.029907
35.494525,-2.11,3.7,-9.88,0.010498,0.942017,-0.334045,-0.029785
35.517198,-2.35,2.81,-10.22,0.010254,0.944641,-0.326538,-0.029785
35.539582,-2.58,2.57,-9.27,0.009888,0.947388,-0.318542,-0.029846
35.561894,-2.21,2.34,-9.88,0.009399,0.94989,-0.311035,-0.030029
35.584786,-2.85,-0.09,-9.96,0.008728,0.951904,-0.304871,-0.030029
35.607195,-2.58,-1.27,-9.52,0.008118,0.954346,-0.296997,-0.030029
35.629544,-2.11,-2.02,-10.03,0.007751,0.957031,-0.28833,-0.03009
35.652144,-1.76,-5.05,-9.66,0.007629,0.959534,-0.279785,-0.030212
