t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
53.200568,1.72,0.01,-9.81,0.017944,0.994873,0.097168,-0.021545
53.222923,1.34,0.4,-9.86,0.018188,0.995483,0.090881,-0.021484
53.244576,0.14,0.43,-9.91,0.018127,0.995544,0.089966,-0.021484
53.267823,-0.44,0.28,-9.8,0.018188,0.995605,0.089417,-0.021484
53.290554,-0.42,0.27,-9.96,0.018188,0.995605,0.089417,-0.021484
53.313135,-0.46,0.28,-10.07,0.018188,0.995605,0.089417,-0.021545
53.335416,-0.5,0.26,-9.96,0.018188,0.995605,0.089417,-0.021545
53.358021,-0.16,0.12,-9.91,0.018127,0.995605,0.089172,-0.021484
53.380582,-1.51,-4.2,-9.83,0.017639,0.99707,0.071533,-0.020996
53.404647,-1.45,-3.27,-9.93,0.017395,0.997314,0.067627,-0.020996
53.425527,-2.38,-3.18,-9.05,0.016113,0.997559,0.064209,-0.021179
53.447991,-1.79,-2.02,-10.72,0.017273,0.997803,0.06012,-0.020996
53.470756,-0.68,-1.49,-10.14,0.018555,0.998047,0.056213,-0.020996
53.493105,0.02,-1.07,-10.54,0.019043,0.998291,0.051636,-0.021057
53.515613,0.53,2.9,-9.27,0.019531,0.998474,0.046631,-0.020874
53.538105,0.03,3.18,-9.6,0.019836,0.998779,0.040588,-0.020935
53.560647,0.93,3.79,-9.72,0.019592,0.99884,0.039124,-0.020874
53.584424,1.81,4.8,-10.11,0.019592,0.998657,0.04364,-0.020813
53.606352,2.33,5.72,-10.15,0.01947,0.99823,0.052307,-0.020874
53.628028,2.82,6.44,-9.94,0.019653,0.997925,0.057678,-0.020813
53.650665,0.07,3.7,-9.96,0.019653,0.997925,0.057922,-0.021057
53.673001,8.44,2.06,-10.22,0.019714,0.997803,0.059204,-0.022888
53.695505,3.23,1.61,-10.19,0.018738,0.997803,0.059143,-0.02356
53.71868,2.79,2.04,-10.1,0.017944,0.998047,0.054443,-0.023926
53.740415,2.0,1.88,-9.83,0.0177,0.998291,0.050354,-0.023926
53.762986,0.72,1.53,-10.13,0.0177,0.998474,0.046082,-0.023682
53.785286,2.35,1.8,-10.1,0.017761,0.998535,0.044739,-0.02356
53.808157,2.71,0.34,-9.89,0.018127,0.998474,0.045959,-0.023438
53.830663,2.27,0.91,-10.0,0.01825,0.998596,0.044373,-0.023621
53.85452,2.4,3.36,-9.31,0.017639,0.998901,0.037231,-0.023499
53.875682,-0.72,2.87,-9.85,0.016968,0.999268,0.026001,-0.022949
53.898115,-1.39,0.76,-9.47,0.017883,0.999512,0.015137,-0.021851
53.920659,-5.64,-1.24,-9.61,0.020569,0.999573,0.000488,-0.020813
53.943217,-6.72,-1.81,-9.89,0.020752,0.999573,-0.003906,-0.020325
53.965496,-4.96,-1.89,-9.81,0.020935,0.999573,-0.006958,-0.020264
53.987893,-4.78,-1.4,-9.9,0.021118,0.999512,-0.011963,-0.019958
54.010637,-3.2,-0.63,-9.92,0.021423,0.999451,-0.014526,-0.020386
54.033324,-2.34,0.11,-9.84,0.021301,0.999512,-0.007446,-0.020691
54.055804,-0.68,0.28,-9.85,0.021057,0.999573,0.001526,-0.020935
