t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
15.761767,-0.23,0.21,-9.86,0.001221,-0.53717,0.843323,0.015259
15.784262,-0.21,0.2,-9.86,0.001221,-0.536194,0.843994,0.01532
15.806714,-0.02,0.35,-9.92,0.00116,-0.534912,0.844788,0.01532
15.829561,-0.02,0.33,-9.92,0.001099,-0.53363,0.845581,0.01532
15.852249,0.03,0.21,-9.92,0.000977,-0.532104,0.846558,0.015259
15.874693,0.18,0.39,-9.86,0.000854,-0.530457,0.847595,0.015137
15.896837,0.28,0.05,-9.81,0.000549,-0.529236,0.848328,0.014893
15.920299,0.6,-0.27,-9.8,0.000549,-0.528992,0.848511,0.014893
15.942978,1.12,-0.99,-9.97,0.000427,-0.530334,0.847656,0.014832
15.965522,0.28,-1.85,-9.99,0.000122,-0.556152,0.830994,0.014343
15.987981,-1.29,-1.53,-10.23,0.000427,-0.568298,0.822693,0.014465
16.010359,-1.29,-1.75,-9.73,0.000671,-0.581787,0.813171,0.014709
16.033143,-2.35,-1.12,-9.65,0.000549,-0.596252,0.802673,0.015442
16.054593,-3.03,-0.73,-9.73,0.000488,-0.610229,0.792053,0.015564
16.076923,-3.46,-0.32,-9.61,0.001099,-0.622925,0.782104,0.015381
16.100718,-4.47,1.12,-9.5,0.001099,-0.633484,0.773621,0.01532
16.122195,-4.7,1.97,-9.71,0.000916,-0.641113,0.767273,0.015747
16.144675,-4.73,1.76,-10.06,0.001465,-0.644592,0.764404,0.015808
16.167059,-3.6,1.84,-9.69,0.002197,-0.644592,0.764343,0.015869
16.189631,-3.95,1.72,-10.26,0.002258,-0.641541,0.766907,0.015625
16.212106,-3.64,1.18,-9.63,0.002136,-0.636414,0.77124,0.014893
16.234482,-3.46,-0.15,-9.96,0.002014,-0.629639,0.776733,0.014465
16.256995,-1.8,0.12,-9.61,0.001892,-0.622192,0.782715,0.014526
16.279596,-0.35,-0.79,-9.92,0.001953,-0.612732,0.790161,0.014587
16.302036,0.47,-1.89,-9.91,0.002136,-0.602539,0.797974,0.014771
16.324701,1.73,-1.76,-9.1,0.002625,-0.593445,0.804749,0.015015
16.347092,2.84,-2.38,-9.41,0.002319,-0.585449,0.810608,0.015076
16.369402,5.03,-2.42,-10.22,0.002502,-0.578857,0.815308,0.014954
16.393193,4.78,-2.27,-9.61,0.001953,-0.574951,0.818054,0.014832
16.415648,4.88,-0.81,-9.61,0.00238,-0.573853,0.818848,0.014832
16.436897,5.16,-0.77,-10.27,0.002197,-0.575745,0.817444,0.014893
16.459666,5.24,0.0,-10.22,0.00293,-0.579163,0.815063,0.014954
16.482079,5.67,0.04,-9.76,0.003418,-0.583923,0.811646,0.015076
16.504618,2.04,3.03,-9.32,0.003906,-0.609314,0.792786,0.014587
16.52704,0.8,2.9,-10.37,0.004089,-0.614624,0.788696,0.014404
16.549343,0.69,2.37,-10.11,0.004333,-0.61853,0.785583,0.014648
16.572099,-1.12,3.47,-10.02,0.004089,-0.620483,0.784058,0.014954
16.594279,-3.68,4.51,-10.01,0.003662,-0.619995,0.784485,0.014709
16.618925,-3.08,4.18,-9.97,0.003418,-0.617493,0.786438,0.014526
16.63943,-4.08,3.37,-10.05,0.003296,-0.613403,0.789612,0.014465
16.661994,-3.75,2.37,-9.86,0.002991,-0.609741,0.79248,0.014343
16.684623,-3.77,1.39,-9.16,0.002869,-0.605896,0.79541,0.014343
16.707038,-4.09,3.51,-9.44,0.002808,-0.599182,0.800476,0.014282
16.729607,-4.3,3.02,-9.44,0.002075,-0.590332,0.807068,0.014099
16.752924,-2.79,2.06,-10.18,0.00177,-0.582153,0.812927,0.014282
16.773275,-2.09,0.88,-10.44,0.001648,-0.574097,0.818665,0.014343
16.79566,-2.79,1.5,-9.98,0.001404,-0.565674,0.824524,0.014282
16.819411,-1.68,0.68,-10.06,0.001282,-0.557617,0.829956,0.01416
16.841967,-1.82,1.12,-9.48,0.000916,-0.548584,0.835938,0.014282
16.864707,-0.65,0.28,-9.19,0.000488,-0.539001,0.842163,0.015259
16.887051,0.39,0.06,-9.68,0.000122,-0.529785,0.847961,0.016296
16.909543,1.27,-0.72,-10.24,6.1e-05,-0.520569,0.853638,0.016235
16.932245,1.84,-1.13,-9.91,0.000122,-0.511902,0.858887,0.015259
16.954507,1.59,-0.81,-10.09,6.1e-05,-0.506897,0.861877,0.014709
16.976961,1.81,-1.66,-9.73,6.1e-05,0.496948,-0.867676,-0.015137
16.999437,2.21,-2.43,-9.98,0.000183,0.494812,-0.868896,-0.015625
17.023069,2.46,-3.03,-9.86,0.000366,0.492371,-0.870239,-0.015747
17.044677,0.7,-2.65,-9.66,6.1e-05,-0.500671,0.865479,0.014343
17.067182,0.16,-1.45,-10.14,6.1e-05,-0.507385,0.861572,0.014221
17.089725,-0.36,-1.7,-9.8,0.000366,-0.512207,0.858704,0.014526
17.11214,-1.06,-0.7,-9.96,0.000305,-0.515137,0.856995,0.014709
17.134663,-1.8,-0.28,-9.88,6.1e-05,0.520508,-0.853699,-0.014404
17.157005,-2.14,0.63,-9.69,0.000183,-0.527222,0.849609,0.014648
17.179546,-2.73,1.3,-10.02,0.000183,0.52887,-0.848572,-0.014954
