t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
38.936878,-0.13,0.18,-9.89,0.00592,-0.434082,0.900696,0.017334
38.959324,-0.13,0.13,-9.88,0.00592,-0.434326,0.900574,0.017273
38.981945,-0.14,0.15,-9.89,0.005981,-0.43396,0.900757,0.017273
39.004268,0.65,-0.3,-9.89,0.005981,-0.431274,0.902039,0.017151
39.027025,0.5,-1.62,-9.76,0.006042,-0.434814,0.90033,0.01709
39.049482,0.43,-1.83,-9.8,0.006042,-0.441589,0.897034,0.017273
39.072681,-0.61,-1.77,-9.61,0.006287,-0.450562,0.892578,0.017273
39.09548,-1.47,-0.87,-9.99,0.006531,-0.461548,0.886902,0.017029
39.117555,-1.47,-1.44,-9.84,0.006958,-0.475891,0.879333,0.017029
39.140244,-1.17,-1.13,-9.91,0.007507,-0.492371,0.870178,0.017029
39.163143,-2.36,-0.5,-9.94,0.007935,-0.508972,0.860596,0.016785
39.185312,-3.21,1.01,-9.92,0.008301,-0.523071,0.852051,0.016785
39.207906,-4.01,0.99,-10.11,0.008179,-0.533264,0.845764,0.016724
39.230224,-3.39,1.25,-9.85,0.008118,-0.538696,0.842285,0.016602
39.253062,-3.34,1.7,-9.89,0.008179,-0.540222,0.841309,0.016479
39.275275,-2.59,2.41,-10.02,0.008362,-0.539124,0.84198,0.016602
39.297729,-1.94,1.65,-10.06,0.008423,-0.53418,0.845154,0.016724
39.32054,-1.45,0.35,-9.98,0.007996,-0.528076,0.848999,0.016663
39.342059,-1.34,0.09,-10.08,0.007385,-0.520142,0.853882,0.016663
39.365176,-1.05,0.19,-9.68,0.007324,-0.510559,0.859619,0.016785
39.386996,-0.12,-0.8,-9.68,0.006836,-0.500671,0.865417,0.016724
39.409416,0.69,-0.82,-9.85,0.006836,-0.49054,0.871216,0.016724
39.432066,1.25,-2.04,-10.03,0.006714,-0.48114,0.876465,0.016907
39.454476,2.59,-1.68,-10.33,0.006958,-0.47345,0.880615,0.01709
39.477021,2.63,-1.89,-10.06,0.006836,-0.467468,0.883789,0.017273
39.499536,3.18,-2.27,-10.02,0.006958,-0.464783,0.885254,0.017151
39.522028,3.07,-1.88,-9.94,0.007141,-0.463135,0.886108,0.017273
39.544563,3.28,-1.04,-9.98,0.007385,-0.464111,0.885559,0.017334
39.567728,3.11,1.13,-10.07,0.008118,-0.485657,0.873901,0.01709
39.589373,3.36,1.43,-9.8,0.008484,-0.49353,0.869507,0.017212
39.612113,2.54,2.06,-10.07,0.008545,-0.499878,0.865845,0.017334
39.634523,1.81,2.47,-9.94,0.008545,-0.50415,0.863403,0.017212
39.668451,1.68,2.62,-10.03,0.008362,-0.505493,0.86261,0.017212
39.701968,-1.06,4.12,-10.0,0.008118,-0.502258,0.864502,0.017151
39.724617,-3.24,4.59,-9.96,0.007812,-0.497742,0.867126,0.016907
39.747024,-2.83,4.37,-9.94,0.00769,-0.493469,0.869568,0.016846
39.769303,-2.27,3.3,-9.65,0.007446,-0.489563,0.871765,0.016846
39.791999,-3.46,3.04,-9.63,0.007202,-0.483032,0.875427,0.016785
39.814385,-3.53,3.4,-9.77,0.007019,-0.478027,0.878174,0.016724
39.8368,-3.26,2.67,-9.85,0.006775,-0.471924,0.88147,0.016907
39.859382,-2.19,1.52,-9.69,0.006287,-0.46344,0.885925,0.016968
39.88195,-1.97,1.24,-9.58,0.006287,-0.453979,0.890869,0.017029
39.910536,-1.62,0.86,-10.02,0.005676,-0.444824,0.895447,0.016846
39.92902,0.6,-0.46,-9.41,0.00531,-0.410156,0.911865,0.01709
39.95123,0.48,-0.33,-10.37,0.00531,-0.403625,0.914734,0.017273
39.970999,1.53,-1.77,-10.23,0.005188,-0.398987,0.916748,0.017395
39.993509,1.73,-3.2,-10.06,0.005066,-0.395691,0.918213,0.017456
40.015869,1.79,-3.02,-9.9,0.005127,-0.393311,0.91925,0.017212
40.039478,0.95,-2.73,-9.82,0.005249,-0.393677,0.919067,0.017151
40.061958,0.41,-2.36,-9.89,0.00531,-0.395447,0.918335,0.016968
40.085228,0.64,-2.6,-9.94,0.00531,-0.396545,0.917847,0.016907
40.107004,1.47,-3.5,-9.86,0.005371,-0.399414,0.916565,0.016907
40.12933,-0.65,-2.37,-9.52,0.005432,-0.406128,0.913635,0.017212
40.152314,-0.85,-1.61,-9.93,0.005798,-0.415649,0.909363,0.017517
40.174455,-1.54,-0.86,-9.26,0.006042,-0.424988,0.905029,0.017639
40.197182,-2.31,0.41,-10.02,0.006287,-0.432129,0.901611,0.017822
