t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
35.43974,-0.59,0.31,-9.88,0.009277,0.991516,-0.12677,-0.027039
35.461784,-0.17,0.17,-9.89,0.009399,0.991821,-0.124329,-0.027283
35.483609,0.38,0.0,-9.9,0.009399,0.991943,-0.123474,-0.027344
35.506166,0.75,0.99,-10.0,0.00946,0.991333,-0.12793,-0.027344
35.52874,0.49,4.7,-9.86,0.009094,0.990173,-0.137085,-0.026794
35.55101,-2.27,5.16,-9.69,0.008423,0.988831,-0.146606,-0.026306
35.573625,-2.25,4.07,-9.69,0.008606,0.988342,-0.149841,-0.026245
35.596911,-3.06,3.43,-9.19,0.009155,0.988831,-0.146484,-0.026245
35.618508,-3.12,2.31,-9.72,0.009399,0.989868,-0.139465,-0.026184
35.640947,-3.14,2.2,-9.97,0.00885,0.991333,-0.128235,-0.026306
35.663676,-2.98,0.11,-9.69,0.008423,0.99292,-0.115295,-0.02655
35.686022,-1.94,-1.88,-9.9,0.008362,0.994873,-0.097107,-0.027283
35.708433,-0.18,-2.4,-9.85,0.008423,0.9953,-0.09259,-0.027466
35.73082,3.15,-3.34,-10.06,0.008179,0.995728,-0.087646,-0.027466
35.753629,4.04,-5.41,-9.55,0.008179,0.996216,-0.082336,-0.027466
35.775727,1.55,-6.44,-9.61,0.00824,0.996216,-0.08197,-0.027466
35.798259,2.43,-4.9,-9.97,0.008362,0.996216,-0.081848,-0.027466
35.820912,3.82,-3.34,-10.15,0.008362,0.996399,-0.079773,-0.027466
35.843927,4.66,-3.0,-9.53,0.008667,0.996216,-0.082214,-0.027771
35.866063,6.17,-2.44,-10.02,0.009033,0.995483,-0.089905,-0.028259
35.888479,4.61,-1.21,-9.86,0.009888,0.994019,-0.104858,-0.028564
35.911221,2.87,1.75,-9.61,0.010132,0.991699,-0.125122,-0.028198
35.933578,4.51,3.03,-9.77,0.010132,0.98999,-0.137817,-0.028137
35.955807,3.92,3.53,-10.32,0.010559,0.988708,-0.146912,-0.028015
35.978444,4.11,1.24,-10.95,0.011108,0.986633,-0.160034,-0.027954
36.000973,3.56,0.93,-10.1,0.012024,0.983398,-0.178772,-0.028076
36.023811,0.43,3.36,-9.91,0.011536,0.979858,-0.197571,-0.027161
36.047297,-2.82,8.71,-10.52,0.011414,0.977356,-0.209717,-0.026672
36.069438,1.7,7.51,-10.22,0.010925,0.97644,-0.213745,-0.02832
36.09198,-0.47,5.9,-9.69,0.011169,0.975647,-0.217224,-0.028503
36.114738,-1.07,2.71,-10.19,0.01239,0.974548,-0.22229,-0.026428
36.135896,-2.6,4.54,-10.07,0.011963,0.974792,-0.221191,-0.026123
36.158556,-3.09,8.46,-10.1,0.010803,0.976379,-0.214294,-0.026245
36.180839,-2.71,7.74,-10.1,0.010498,0.978943,-0.202148,-0.026245
36.203506,-1.01,5.01,-9.68,0.01062,0.982056,-0.186279,-0.026306
36.226056,-3.94,3.12,-10.18,0.00946,0.989807,-0.139709,-0.026611
36.248188,-0.81,-3.86,-8.88,0.009338,0.991394,-0.127686,-0.026917
36.271086,-1.9,-6.63,-9.43,0.009888,0.99115,-0.129578,-0.026733
36.293682,-6.46,-7.9,-9.67,0.010132,0.98999,-0.138062,-0.02655
36.315701,-3.7,-8.5,-9.58,0.009766,0.99115,-0.129822,-0.02655
36.338638,0.63,-6.51,-9.84,0.00946,0.992981,-0.114685,-0.026611
36.361571,1.72,-4.96,-9.93,0.00946,0.993774,-0.107971,-0.026672
36.38399,0.91,-3.56,-9.86,0.009705,0.993652,-0.108582,-0.026794
36.406543,3.52,-3.96,-9.92,0.010132,0.99292,-0.115356,-0.026855
36.428748,1.68,-3.05,-10.16,0.010376,0.991882,-0.123901,-0.026733
36.451473,2.84,0.14,-9.96,0.010193,0.99176,-0.124878,-0.026733
36.474433,3.46,-0.53,-10.3,0.010132,0.992188,-0.121216,-0.026794
36.496905,3.85,1.1,-10.34,0.009521,0.993103,-0.113892,-0.026794
36.519286,2.6,-0.37,-9.98,0.009521,0.993164,-0.113464,-0.026733
36.540972,2.54,-3.52,-10.11,0.009705,0.992981,-0.11499,-0.026855
36.563661,-1.3,-3.52,-9.96,0.009644,0.992859,-0.116028,-0.026855
36.586075,-0.92,-4.13,-10.58,0.00946,0.992126,-0.121826,-0.026855
36.608587,-1.04,-1.49,-9.83,0.009216,0.992249,-0.120728,-0.026978
36.630955,-3.38,-0.06,-10.3,0.009094,0.992676,-0.117249,-0.026794
36.653727,-3.32,-0.39,-8.97,0.008972,0.992859,-0.115967,-0.026367
36.675995,-1.9,1.18,-9.83,0.008972,0.992676,-0.117798,-0.026184
36.69838,-3.03,2.86,-10.02,0.008972,0.99231,-0.120728,-0.026123
36.721009,-2.78,2.08,-9.61,0.008972,0.99115,-0.130127,-0.025879
36.74373,-0.28,4.45,-9.61,0.009155,0.990356,-0.135681,-0.025757
36.766078,0.43,4.96,-10.01,0.010681,0.985229,-0.169128,-0.025574
36.788616,0.49,3.57,-9.9,0.010925,0.984253,-0.174438,-0.025513
