t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
108.326718,-0.35,0.11,-9.86,0.018311,0.761292,0.648071,-0.009583
108.349345,-0.36,0.09,-9.88,0.018311,0.761292,0.648071,-0.009583
108.372061,-0.43,0.44,-9.89,0.018311,0.761292,0.648071,-0.009644
108.394039,-0.27,-0.07,-9.77,0.018311,0.761292,0.648071,-0.009644
108.427858,-0.38,0.07,-9.91,0.018311,0.761292,0.648071,-0.009644
108.450535,-0.32,0.15,-9.9,0.018311,0.761292,0.648071,-0.009644
108.472912,-0.42,0.08,-9.88,0.018311,0.761292,0.648071,-0.009644
108.495732,-0.37,0.01,-9.86,0.018311,0.761353,0.64801,-0.009644
108.518107,-1.19,0.26,-9.84,0.018066,0.762268,0.646912,-0.009827
108.540518,-2.17,0.28,-9.73,0.017273,0.762451,0.646729,-0.010498
108.563077,-4.4,1.53,-9.81,0.016846,0.760864,0.648621,-0.010742
108.585485,-3.42,2.11,-9.86,0.016724,0.758667,0.651123,-0.010986
108.619496,-1.74,1.93,-9.85,0.016541,0.755249,0.655151,-0.011353
108.641866,-2.02,2.16,-9.77,0.016418,0.751709,0.65918,-0.011536
108.664095,-0.62,1.82,-9.61,0.016663,0.748108,0.663269,-0.011292
108.686847,-0.65,1.79,-10.54,0.016541,0.746216,0.665405,-0.01123
108.709283,-0.35,2.1,-10.37,0.016785,0.741699,0.67041,-0.011108
108.731625,3.18,-0.06,-10.22,0.017578,0.728638,0.684631,-0.010315
108.754251,2.2,0.73,-10.08,0.017944,0.72467,0.688782,-0.010864
108.776671,1.45,1.09,-10.45,0.01825,0.724976,0.688477,-0.01062
108.799205,1.44,0.88,-10.35,0.018066,0.724426,0.689026,-0.010559
108.821653,2.04,-1.13,-10.58,0.018311,0.724121,0.689331,-0.010559
108.84402,2.52,-1.45,-10.36,0.018555,0.723633,0.68988,-0.010559
108.866866,2.33,-0.55,-9.86,0.018433,0.723633,0.689819,-0.010803
108.889194,2.88,-2.02,-9.82,0.018433,0.724487,0.688965,-0.010803
108.911891,2.97,-1.86,-9.55,0.018555,0.728088,0.685181,-0.010681
108.935278,3.7,-2.38,-10.01,0.018799,0.729858,0.683228,-0.010803
108.958322,3.01,-3.08,-9.75,0.018982,0.733765,0.679077,-0.010681
108.980298,1.6,-3.04,-9.94,0.019165,0.739319,0.673035,-0.010437
109.000199,0.5,-2.87,-9.61,0.019348,0.746765,0.664734,-0.010315
109.022912,-1.32,-2.27,-9.31,0.019531,0.756287,0.65387,-0.01001
109.04566,-1.17,-2.79,-9.63,0.019592,0.765991,0.642456,-0.009766
109.070044,-1.77,-2.83,-10.14,0.019836,0.774597,0.63208,-0.00946
109.092344,-1.98,-3.2,-9.84,0.019531,0.782349,0.622437,-0.009399
109.115195,-2.67,-2.25,-9.42,0.019287,0.790344,0.612244,-0.009338
109.136724,-3.73,-0.18,-9.77,0.019348,0.799133,0.60083,-0.009399
109.159276,-3.76,-0.99,-10.07,0.019226,0.807312,0.589722,-0.00946
109.181551,-2.78,-1.59,-9.63,0.019287,0.813965,0.580505,-0.009277
109.204334,-1.96,-0.46,-9.51,0.019348,0.819336,0.572876,-0.009216
109.226774,-1.55,-0.83,-9.47,0.019714,0.8255,0.564026,-0.008911
109.249174,-2.96,0.59,-9.67,0.019714,0.831238,0.555542,-0.008606
109.271807,-3.27,1.46,-9.55,0.018738,0.835999,0.548279,-0.009216
109.294008,-2.18,2.08,-9.82,0.018433,0.833069,0.552734,-0.00946
109.316674,-1.99,2.34,-9.96,0.018372,0.82959,0.558044,-0.009277
109.339303,-1.87,2.59,-9.69,0.018005,0.824524,0.565491,-0.009644
109.362596,-1.05,2.91,-9.42,0.017883,0.818054,0.574768,-0.009705
109.385199,-0.52,2.64,-9.84,0.017883,0.811462,0.584045,-0.009766
109.407629,2.42,3.13,-10.39,0.018005,0.805237,0.59259,-0.009766
109.430044,2.24,2.6,-10.17,0.018372,0.799683,0.600037,-0.00946
109.452601,3.19,2.02,-10.07,0.018677,0.794922,0.606323,-0.009338
109.475155,3.28,0.71,-10.03,0.018616,0.791504,0.610779,-0.00946
109.49759,2.88,0.56,-9.96,0.018616,0.79071,0.611816,-0.009521
109.53115,0.31,0.22,-9.86,0.018555,0.791748,0.610474,-0.009521
109.553683,-0.04,-0.15,-9.97,0.018616,0.793762,0.60791,-0.009583
109.587533,-0.35,-0.14,-9.83,0.018127,0.795227,0.606018,-0.009888
