t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
3.815256,-0.31,0.37,-9.83,0.013062,0.980713,-0.192749,-0.028564
3.838303,-0.33,0.35,-9.88,0.013123,0.981079,-0.19104,-0.028809
3.859429,-0.46,0.38,-9.86,0.013245,0.981262,-0.190063,-0.029175
3.881608,-0.43,0.37,-9.88,0.013184,0.981323,-0.189575,-0.029236
3.90532,-0.39,0.35,-10.05,0.013123,0.981384,-0.189392,-0.029175
3.927201,-0.52,0.43,-9.82,0.013062,0.981262,-0.190063,-0.028687
3.949612,-0.55,0.7,-9.75,0.013,0.980896,-0.192139,-0.028442
3.972147,-0.67,0.17,-10.02,0.013123,0.980347,-0.194824,-0.028381
3.994559,-0.73,0.19,-9.83,0.013123,0.97998,-0.196655,-0.028381
4.0172,-0.53,-0.64,-9.78,0.013,0.97998,-0.196716,-0.028259
4.039629,-0.93,-2.43,-9.83,0.013,0.980103,-0.195862,-0.02832
4.062004,-0.69,-3.09,-9.96,0.012878,0.980286,-0.19519,-0.028259
4.08467,-0.5,-4.51,-9.05,0.012146,0.980225,-0.195435,-0.028259
4.106867,0.13,-3.59,-10.11,0.01178,0.97998,-0.196777,-0.028564
4.128292,1.49,-1.89,-10.24,0.01062,0.979431,-0.199402,-0.029602
4.150825,1.81,-1.61,-10.09,0.010742,0.978333,-0.204651,-0.029724
4.173372,2.65,1.59,-9.83,0.014893,0.969482,-0.243164,-0.028503
4.196216,1.42,3.25,-9.92,0.015381,0.966675,-0.254028,-0.028198
4.21979,1.9,2.6,-9.84,0.015381,0.96405,-0.263672,-0.027954
4.253421,2.66,2.66,-9.21,0.015564,0.961975,-0.271118,-0.028381
4.277033,-0.79,4.88,-10.07,0.016113,0.960205,-0.277405,-0.028442
4.298191,2.0,4.21,-10.11,0.016907,0.958923,-0.281677,-0.02948
4.320931,0.75,4.88,-9.97,0.016541,0.958008,-0.284851,-0.029175
4.344368,-0.19,5.03,-9.98,0.016174,0.957642,-0.286011,-0.028809
4.365782,-1.42,5.51,-10.06,0.01593,0.958008,-0.284912,-0.028442
4.388421,-1.25,6.01,-9.64,0.015381,0.959106,-0.281128,-0.028381
4.412279,-1.99,5.68,-9.86,0.015076,0.960876,-0.275085,-0.028076
4.445845,-1.64,5.21,-9.78,0.014893,0.963074,-0.267456,-0.028015
4.468049,-2.08,4.25,-9.52,0.014832,0.965271,-0.259277,-0.028015
4.489622,-2.21,2.87,-10.25,0.015015,0.967712,-0.250061,-0.028137
4.512123,-2.83,-0.95,-10.34,0.014771,0.97052,-0.23877,-0.02832
4.534488,-1.87,-1.29,-9.98,0.013977,0.973694,-0.225647,-0.028137
4.557194,-0.98,-8.53,-9.93,0.012817,0.981689,-0.188049,-0.02832
4.57972,-1.6,-3.5,-9.75,0.012451,0.981628,-0.188171,-0.028259
4.601959,-0.23,-7.99,-10.0,0.013184,0.980774,-0.192627,-0.028381
4.624602,0.23,-5.71,-9.84,0.013428,0.979797,-0.197571,-0.028564
4.647132,1.03,-5.45,-10.02,0.01355,0.978088,-0.205872,-0.028503
4.669566,1.8,-2.75,-9.86,0.013428,0.975769,-0.216431,-0.028381
4.69227,2.14,-1.67,-9.94,0.01355,0.973022,-0.228577,-0.028259
4.714455,2.67,0.06,-10.16,0.013733,0.970032,-0.240906,-0.028076
4.737249,2.62,0.71,-10.09,0.014465,0.966858,-0.253357,-0.028015
4.75979,2.22,3.53,-10.14,0.014954,0.963257,-0.266724,-0.027893
4.7821,2.39,3.58,-9.86,0.01532,0.959717,-0.279114,-0.028015
4.804768,2.11,4.68,-9.94,0.015564,0.956726,-0.289185,-0.027588
4.82725,1.41,4.87,-10.13,0.015564,0.954102,-0.297791,-0.027161
4.849744,1.99,5.09,-9.72,0.015442,0.951904,-0.30481,-0.026855
4.872229,0.48,5.76,-9.67,0.01532,0.950256,-0.310059,-0.026672
4.894409,0.49,5.66,-10.26,0.014099,0.949768,-0.311584,-0.026489
4.918562,-0.6,5.25,-10.11,0.013733,0.94989,-0.311218,-0.026428
4.939297,-0.42,4.8,-9.88,0.01355,0.950623,-0.30896,-0.026489
4.961075,-1.06,4.79,-9.55,0.014038,0.951904,-0.304871,-0.02655
4.994813,-1.69,4.73,-10.08,0.014526,0.953552,-0.299683,-0.02655
5.018373,-1.59,4.21,-9.96,0.014893,0.955688,-0.292725,-0.02655
5.040898,-1.56,4.46,-9.68,0.014771,0.958069,-0.284912,-0.026794
5.063473,-1.77,4.29,-9.92,0.015015,0.960449,-0.276672,-0.027161
5.085714,-1.57,-2.21,-9.96,0.013916,0.969299,-0.244019,-0.02771
5.109266,-1.38,-3.71,-9.91,0.013733,0.971008,-0.237,-0.02771
