t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
91.036077,-0.5,0.21,-9.85,0.016052,0.908752,0.416809,-0.013306
91.057611,-0.5,0.21,-9.92,0.016113,0.909302,0.415649,-0.013367
91.080451,-0.49,0.18,-9.88,0.016052,0.909363,0.415466,-0.013367
91.102753,-0.31,0.18,-9.88,0.015991,0.909485,0.415222,-0.013428
91.125496,-0.35,0.12,-9.86,0.016113,0.910095,0.413818,-0.013428
91.147973,-0.4,0.11,-9.98,0.016174,0.911072,0.411682,-0.013428
91.170577,-0.62,-0.1,-9.8,0.016174,0.912354,0.408875,-0.013428
91.192985,-3.08,1.18,-9.72,0.015503,0.91571,0.401367,-0.013184
91.215476,-3.23,2.21,-9.77,0.014954,0.914856,0.40332,-0.013184
91.237995,-4.47,2.77,-9.81,0.014587,0.913025,0.407471,-0.013123
91.260421,-4.11,2.97,-10.07,0.014282,0.910706,0.412598,-0.013
91.283894,-3.61,3.78,-9.91,0.013855,0.907288,0.420105,-0.013306
91.30624,-2.7,3.99,-9.66,0.013611,0.902893,0.429504,-0.013672
91.328755,-1.93,4.62,-9.61,0.012939,0.897339,0.440979,-0.013794
91.351166,-1.69,4.8,-9.43,0.012207,0.891052,0.453552,-0.013306
91.373627,-0.45,4.84,-10.05,0.012329,0.884033,0.467041,-0.01355
91.396531,0.13,4.88,-9.91,0.012634,0.87677,0.480469,-0.013855
91.418783,1.22,4.3,-9.68,0.012451,0.869507,0.49353,-0.01416
91.440392,2.54,3.29,-10.19,0.01239,0.862244,0.506104,-0.014221
91.463071,2.52,2.52,-9.49,0.012146,0.855835,0.516907,-0.014099
91.48537,3.04,1.32,-9.94,0.012024,0.849731,0.526917,-0.014221
91.507976,3.87,1.02,-9.73,0.011963,0.843506,0.536804,-0.014587
91.530455,5.85,-0.7,-9.41,0.011902,0.837463,0.546204,-0.014709
91.552904,6.11,-1.47,-10.1,0.011963,0.832397,0.553894,-0.014709
91.575629,6.34,-2.54,-9.6,0.011292,0.829163,0.558716,-0.015137
91.597907,6.0,-3.44,-10.15,0.011292,0.827515,0.561157,-0.015076
91.620467,5.53,-3.74,-10.05,0.011414,0.827026,0.561829,-0.015076
91.642923,5.82,-3.93,-9.93,0.01239,0.828125,0.560242,-0.014709
91.665454,5.54,-3.89,-9.82,0.013306,0.829956,0.557434,-0.014526
91.687984,4.23,-4.76,-10.43,0.013489,0.833557,0.552063,-0.014404
91.710244,3.15,-4.26,-10.02,0.01355,0.838684,0.54425,-0.013916
91.73284,-0.56,-3.76,-9.97,0.01355,0.865723,0.500122,-0.012634
91.755622,-1.36,-3.07,-9.65,0.013977,0.874878,0.484009,-0.01239
91.778131,-3.02,-1.75,-9.74,0.01355,0.883362,0.468384,-0.012268
91.800713,-3.0,-1.89,-9.55,0.013245,0.889648,0.456299,-0.012146
91.823056,-2.73,-2.23,-9.61,0.013245,0.894348,0.447021,-0.012146
91.846605,-4.28,-1.31,-9.85,0.013916,0.900452,0.43457,-0.012085
91.86788,-4.5,0.74,-9.61,0.014587,0.907288,0.420105,-0.012024
91.890541,-4.24,0.73,-10.07,0.014771,0.912415,0.408813,-0.012268
91.913072,-4.58,0.92,-9.14,0.014587,0.91449,0.404175,-0.01239
91.935667,-2.52,0.46,-9.63,0.014709,0.9151,0.40271,-0.012268
91.958054,-2.45,1.21,-9.43,0.014343,0.916443,0.399658,-0.012207
91.980248,-4.05,2.36,-9.49,0.014404,0.920776,0.389709,-0.012085
92.003144,-5.09,1.92,-9.21,0.01416,0.92334,0.383484,-0.011963
92.02558,-2.54,2.89,-9.94,0.015137,0.923157,0.383911,-0.011841
92.048059,-1.31,2.8,-9.94,0.016113,0.922241,0.386047,-0.011902
92.070484,-1.68,2.5,-9.71,0.016235,0.922302,0.385925,-0.011841
92.09299,-1.5,3.93,-9.97,0.016235,0.923584,0.382935,-0.011963
92.114588,-0.79,2.31,-9.76,0.016052,0.923889,0.382141,-0.011902
