t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
16.639428,-0.17,0.3,-9.86,0.000244,-0.503967,0.863586,0.01355
16.661814,-0.18,0.26,-9.88,0.000244,-0.503967,0.863586,0.01355
16.683965,-0.16,0.3,-9.84,0.000244,-0.503967,0.863586,0.013611
16.706132,-0.14,0.31,-9.86,0.000244,-0.503967,0.863586,0.013611
16.728457,-0.19,0.32,-9.93,0.000244,-0.503967,0.863586,0.013611
16.75099,-0.2,0.27,-9.84,0.000244,-0.503967,0.863586,0.013672
16.773469,-0.19,0.25,-9.9,0.000244,-0.503967,0.863586,0.013672
16.79568,-0.13,0.33,-9.94,0.000244,-0.503967,0.863586,0.013672
16.818558,-0.21,0.28,-9.88,0.000244,-0.503906,0.863647,0.013672
16.84081,-0.17,0.27,-9.84,0.000244,-0.503784,0.863708,0.013672
16.863354,0.56,-0.84,-9.94,0.000183,-0.50354,0.863831,0.013672
16.885994,0.64,-0.72,-9.96,0.000122,-0.502319,0.864563,0.013672
16.908582,1.37,-1.06,-10.07,0.000183,-0.499451,0.866272,0.013733
16.930957,1.32,-0.82,-9.71,0.000122,-0.495789,0.868347,0.013733
16.954039,1.67,0.37,-10.11,0.000122,-0.495117,0.868713,0.013733
16.9759,2.09,0.62,-9.9,0.000183,-0.496948,0.867676,0.01355
16.998453,2.9,0.93,-9.32,0.000305,-0.500183,0.865845,0.013489
17.021144,-1.15,2.84,-9.77,0.001221,-0.529236,0.848389,0.013245
17.043361,-1.49,2.9,-10.19,0.001648,-0.53894,0.842224,0.013062
17.065927,-4.13,1.6,-9.69,0.001892,-0.544983,0.838318,0.013184
17.099588,-4.38,1.28,-10.05,0.002014,-0.549927,0.835083,0.013367
17.12236,-4.62,1.5,-9.44,0.002136,-0.554688,0.83197,0.013367
17.144664,-5.48,1.01,-9.17,0.002197,-0.558594,0.829346,0.01355
17.167209,-2.98,0.12,-10.21,0.002136,-0.560364,0.828125,0.013977
