t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
166.884449,-0.16,0.41,-9.9,0.009277,0.690613,-0.7229,-0.020203
166.90646,-0.09,0.4,-9.91,0.009277,0.691406,-0.722107,-0.020203
166.928218,-0.14,0.38,-9.89,0.009277,0.691406,-0.722168,-0.020203
166.950682,-0.15,0.4,-9.78,0.009338,0.692078,-0.721436,-0.020142
166.973307,-0.12,0.42,-10.01,0.009338,0.692078,-0.721436,-0.020142
166.996121,-0.11,0.44,-9.83,0.009338,0.692078,-0.721436,-0.020142
167.018335,-0.15,0.37,-9.96,0.009338,0.692688,-0.720886,-0.020142
167.04096,-0.16,0.37,-9.85,0.009338,0.692688,-0.720886,-0.020142
167.063475,-5.47,-1.3,-9.77,0.009399,0.693481,-0.720154,-0.020203
167.085883,-7.32,0.59,-9.4,0.00946,0.694458,-0.719177,-0.020325
167.108597,-3.85,0.68,-9.96,0.009399,0.698059,-0.715698,-0.020508
167.130835,-2.74,0.71,-9.8,0.008972,0.700806,-0.713013,-0.02002
167.153449,-0.53,0.28,-9.58,0.008728,0.694763,-0.718933,-0.019836
167.175857,4.57,0.93,-9.94,0.009094,0.685364,-0.727905,-0.019836
167.198462,7.44,0.62,-10.02,0.009155,0.672913,-0.73938,-0.019836
167.220939,8.57,1.44,-10.11,0.009216,0.657837,-0.752869,-0.019714
167.243483,6.65,-1.74,-9.9,0.009644,0.637817,-0.769897,-0.019348
167.266151,0.22,-0.93,-9.86,0.010132,0.619324,-0.78479,-0.019043
167.288487,-2.54,-2.11,-9.74,0.010681,0.614258,-0.788818,-0.019165
167.311168,0.63,-3.42,-9.67,0.010559,0.623352,-0.781616,-0.01947
167.333564,1.5,-4.15,-9.92,0.010315,0.632019,-0.774597,-0.019714
167.355891,3.54,-3.67,-10.02,0.010315,0.638489,-0.769287,-0.020386
167.378287,4.47,-6.35,-10.06,0.010071,0.640564,-0.767578,-0.020325
167.40067,0.69,-3.31,-10.19,0.009644,0.637268,-0.770325,-0.019714
167.42413,-0.95,-3.24,-9.69,0.009583,0.638855,-0.769043,-0.019531
167.446867,0.06,-2.87,-9.97,0.009338,0.646667,-0.762451,-0.019592
167.468485,3.6,-1.71,-10.56,0.009399,0.656372,-0.754089,-0.020386
167.513344,2.97,-1.29,-8.89,0.008667,0.664917,-0.746582,-0.020264
167.535955,-1.25,5.19,-9.57,0.008301,0.691223,-0.72229,-0.020752
167.558361,-2.41,6.01,-9.82,0.007996,0.700195,-0.713562,-0.020752
167.581193,-1.75,4.55,-10.11,0.00769,0.702759,-0.71106,-0.02063
167.603406,-0.66,5.41,-10.18,0.00769,0.701599,-0.712219,-0.020142
167.625764,-0.28,7.85,-18.07,0.004822,0.69751,-0.71637,-0.016785
167.648374,0.1,5.05,-11.48,0.000244,0.69812,-0.715881,-0.009583
167.67085,0.37,3.68,-8.61,0.012817,0.703064,-0.710876,-0.013123
167.693325,2.98,1.88,-8.42,0.019836,0.708008,-0.705627,-0.020874
167.715965,4.3,1.52,-9.09,0.024536,0.709595,-0.703735,-0.025146
167.738431,3.14,1.65,-9.73,0.03125,0.707031,-0.706116,-0.022888
167.760872,-1.72,0.28,-8.39,0.039185,0.705627,-0.707092,-0.023499
167.783542,-1.83,-0.12,-7.69,0.045105,0.709595,-0.702576,-0.029297
167.805774,0.63,-2.61,-8.21,0.047241,0.71344,-0.698242,-0.035156
167.828457,1.82,-2.25,-8.36,0.043213,0.713074,-0.698853,-0.034546
167.850721,-0.17,-1.49,-8.38,0.040222,0.709106,-0.703491,-0.024841
167.873413,-6.38,-1.31,-8.4,0.036316,0.704773,-0.708374,-0.014954
167.896048,-4.98,-0.92,-9.03,0.02832,0.7052,-0.708313,-0.013428
167.91847,-2.29,-0.98,-11.01,0.016357,0.706543,-0.707153,-0.021118
167.940968,3.21,1.61,-8.69,0.003113,0.706726,-0.706848,-0.029724
167.963605,3.25,-0.73,-18.18,0.006226,0.701416,-0.712219,-0.026794
167.985981,-3.66,-1.69,-11.8,0.008301,0.698486,-0.715271,-0.020386
168.008426,-1.17,-0.39,-10.01,0.008179,0.696899,-0.716858,-0.020386
168.031055,-5.08,0.21,-9.52,0.007812,0.688416,-0.724976,-0.020508
168.053324,-2.45,0.98,-10.3,0.007812,0.682861,-0.730225,-0.020447
168.075935,0.41,0.55,-9.93,0.007812,0.67511,-0.737366,-0.020386
168.098359,1.0,0.39,-10.31,0.008545,0.666321,-0.7453,-0.020508
168.120926,3.04,0.13,-9.68,0.008728,0.658752,-0.752014,-0.020264
168.143402,4.13,0.06,-9.94,0.009094,0.653992,-0.756165,-0.020386
168.166101,7.21,0.12,-9.93,0.009277,0.650696,-0.759033,-0.020447
168.188444,4.75,0.01,-9.94,0.009155,0.649414,-0.760132,-0.020203
168.211041,2.35,0.83,-9.84,0.009216,0.648865,-0.76062,-0.020203
168.23338,-0.01,0.61,-9.94,0.009521,0.647827,-0.761475,-0.020508
168.255897,-0.17,0.41,-9.94,0.009644,0.647461,-0.76178,-0.020569
168.278337,-0.52,0.37,-9.77,0.008423,0.64801,-0.761292,-0.020386
168.300846,0.14,0.28,-9.71,0.007263,0.649353,-0.760193,-0.020813
