t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
184.176036,-0.13,0.39,-9.84,0.005066,0.689087,-0.724487,-0.01593
184.197168,-0.16,0.38,-9.77,0.005066,0.689087,-0.724487,-0.01593
184.219733,-0.13,0.4,-9.8,0.005188,0.689087,-0.724487,-0.016174
184.241992,-0.19,0.33,-9.91,0.00531,0.689026,-0.724548,-0.016418
184.264675,-2.31,-0.47,-10.05,0.005432,0.68927,-0.724304,-0.016541
184.28706,-3.45,0.86,-9.81,0.005371,0.687988,-0.725525,-0.015991
184.310504,-5.11,0.86,-9.75,0.00531,0.687866,-0.725647,-0.015869
184.332965,-7.25,1.9,-9.43,0.005188,0.684509,-0.728821,-0.015808
184.355417,-3.96,1.06,-10.1,0.004272,0.680359,-0.732666,-0.017822
184.377848,-4.21,0.69,-9.61,0.003662,0.678711,-0.734131,-0.018433
184.400602,0.11,-0.13,-9.81,0.005127,0.673645,-0.738831,-0.016174
184.422817,0.61,0.34,-9.93,0.005127,0.671082,-0.741211,-0.015625
184.44542,4.95,-0.51,-9.97,0.005005,0.664001,-0.747559,-0.015442
184.468068,6.74,-1.15,-10.02,0.004944,0.656189,-0.754456,-0.01532
184.490409,8.72,-1.84,-10.17,0.004822,0.648743,-0.760864,-0.015503
184.513035,-0.9,0.47,-9.9,0.005066,0.642456,-0.766174,-0.015686
184.53545,-0.14,0.32,-9.84,0.00531,0.638977,-0.769043,-0.015808
184.558055,0.54,-4.76,-10.02,0.005615,0.638733,-0.769226,-0.016235
184.580861,2.94,-3.99,-9.88,0.005676,0.640198,-0.768005,-0.016296
184.602776,3.26,-2.68,-10.08,0.005493,0.642151,-0.766357,-0.016052
184.624716,1.76,-4.51,-9.6,0.005371,0.645752,-0.763367,-0.015503
184.647405,1.23,-3.44,-9.66,0.005188,0.648865,-0.760742,-0.014832
184.669565,0.05,-4.83,-10.33,0.004944,0.653687,-0.756653,-0.014893
184.692176,-1.47,1.25,-10.19,0.003601,0.697021,-0.716858,-0.015564
184.714582,-2.29,5.83,-9.11,0.003418,0.698669,-0.715271,-0.015381
184.737155,-1.56,4.73,-9.96,0.003479,0.702209,-0.711792,-0.015198
184.761133,-2.08,5.05,-9.48,0.003479,0.710449,-0.703613,-0.015137
184.782,-4.42,7.41,-9.77,0.003723,0.720764,-0.693054,-0.015137
184.80474,-1.83,5.53,-10.03,0.003906,0.727356,-0.686096,-0.015198
184.827273,-1.43,5.81,-10.07,0.003845,0.72821,-0.685181,-0.015198
184.849933,-3.07,9.47,-11.12,0.003418,0.728516,-0.684875,-0.015259
184.872195,-3.0,6.51,-11.96,0.00177,-0.725708,0.687805,0.013855
184.894727,-1.68,4.43,-9.91,0.000854,0.727783,-0.68573,-0.009705
184.917155,-0.71,4.54,-9.33,0.00531,0.729553,-0.683838,-0.009766
184.939735,2.27,2.2,-13.8,0.009827,0.732422,-0.680542,-0.016541
184.961967,0.68,0.06,-8.3,0.017944,0.735413,-0.67688,-0.024719
184.984544,0.56,0.15,-7.3,0.026123,0.734192,-0.677917,-0.026306
185.007236,1.99,-0.86,-8.21,0.031433,0.730957,-0.681274,-0.023865
185.029539,1.82,-1.33,-9.15,0.032654,0.726807,-0.685669,-0.023193
185.052221,0.47,-2.27,-8.86,0.033386,0.721558,-0.691345,-0.018372
185.074698,-0.92,-2.7,-6.53,0.035889,0.715332,-0.697754,-0.012756
185.108494,-0.17,-3.04,-6.83,0.033569,0.709717,-0.703613,-0.009949
185.13095,-2.27,-6.66,-18.95,0.024231,0.708679,-0.705017,-0.013428
185.153966,0.73,8.44,-6.53,0.007935,0.707153,-0.706848,-0.01416
185.175955,-3.7,-4.23,-10.01,0.00946,0.707703,-0.706238,-0.015381
185.198101,-4.22,-1.61,-10.02,0.011414,0.70752,-0.706421,-0.016968
185.220931,-3.38,1.47,-9.81,0.011108,0.704529,-0.709351,-0.017151
185.243421,-3.15,1.77,-9.61,0.011108,0.702148,-0.711731,-0.017151
185.266023,-1.9,0.9,-10.02,0.011169,0.696228,-0.717529,-0.017578
185.288449,2.18,0.0,-10.01,0.011169,0.688965,-0.724487,-0.017334
185.311031,-1.45,0.96,-9.93,0.011353,0.680664,-0.7323,-0.017212
185.333553,2.66,0.35,-9.93,0.011719,0.669861,-0.742188,-0.017334
185.356028,6.48,-0.19,-9.5,0.011536,0.661255,-0.749939,-0.016846
185.378416,2.79,0.06,-10.06,0.012024,0.650879,-0.758911,-0.016907
185.401034,4.01,-0.63,-10.02,0.012329,0.643677,-0.765015,-0.016846
185.423407,1.59,0.05,-9.86,0.012268,0.644592,-0.764282,-0.016785
185.445961,0.19,0.47,-9.9,0.012268,0.646912,-0.762268,-0.016846
185.468355,-0.07,0.41,-9.89,0.012207,0.647949,-0.761414,-0.016907
185.490896,-0.14,0.39,-9.88,0.012024,0.649231,-0.760315,-0.016846
185.513442,0.01,0.33,-9.92,0.011536,0.650574,-0.759155,-0.016846
