t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
6.336518,-0.4,0.39,-9.86,0.012329,0.975647,-0.217651,-0.024536
6.357394,-0.4,0.38,-9.85,0.012329,0.975647,-0.217651,-0.024536
6.37967,-0.42,0.36,-9.85,0.012329,0.975647,-0.217651,-0.024536
6.401353,-0.43,0.35,-9.88,0.012329,0.975647,-0.217651,-0.024536
6.424371,-0.41,0.36,-9.78,0.012329,0.975647,-0.217651,-0.024536
6.447953,-0.54,6.7,-9.77,0.011963,0.975159,-0.219788,-0.024658
6.470561,-0.51,4.84,-10.63,0.01239,0.974304,-0.223572,-0.024597
6.492723,-3.11,2.19,-11.06,0.012634,0.973999,-0.224976,-0.024597
6.514575,-3.15,0.2,-9.75,0.012512,0.975525,-0.218079,-0.024902
6.537249,-2.22,-1.53,-9.89,0.012451,0.977783,-0.207642,-0.025269
6.560344,-2.77,-0.5,-10.63,0.012146,0.979919,-0.197266,-0.025391
6.583083,-3.0,-2.63,-9.71,0.011902,0.981995,-0.18689,-0.025574
6.605533,-3.09,-3.35,-9.96,0.011475,0.983704,-0.177673,-0.025879
6.629018,-1.19,-4.91,-9.64,0.011353,0.985474,-0.16748,-0.026001
6.650543,-0.85,-5.47,-10.02,0.01123,0.987183,-0.157227,-0.02594
6.672997,1.5,-5.4,-10.03,0.011047,0.988098,-0.151062,-0.026062
6.695331,1.39,-4.38,-9.82,0.011169,0.988098,-0.151245,-0.02594
6.718037,3.21,-5.13,-10.02,0.010986,0.987732,-0.153503,-0.026001
6.740454,4.8,-5.09,-10.85,0.011292,0.986877,-0.158813,-0.026184
6.763225,4.86,-3.57,-9.97,0.011658,0.985291,-0.168457,-0.026123
6.785479,4.12,-2.21,-9.36,0.012146,0.982971,-0.181641,-0.025574
6.807997,3.52,-0.11,-9.93,0.01239,0.980042,-0.196838,-0.025513
6.83064,4.07,1.21,-9.26,0.012451,0.977234,-0.210388,-0.025513
6.852534,4.15,1.7,-10.65,0.013,0.974915,-0.220703,-0.025208
6.8754,3.37,3.8,-9.82,0.013306,0.972412,-0.231628,-0.024902
6.897153,2.46,5.22,-10.13,0.013489,0.970337,-0.240051,-0.024597
6.919548,2.08,5.33,-9.69,0.01355,0.968567,-0.247192,-0.024475
6.942066,-1.22,6.55,-9.94,0.013428,0.967834,-0.250183,-0.024292
6.964533,1.02,6.39,-10.16,0.013428,0.967834,-0.249939,-0.024292
6.987403,-3.87,3.2,-10.25,0.012817,0.969971,-0.241699,-0.024597
7.009764,-0.27,7.17,-9.98,0.012695,0.971619,-0.234802,-0.024841
7.032355,-2.47,2.5,-9.17,0.012817,0.972534,-0.231201,-0.024658
7.054783,-0.74,0.4,-10.56,0.012939,0.974792,-0.221375,-0.02478
7.077265,-0.09,-2.02,-10.3,0.012878,0.977417,-0.209412,-0.024963
7.099742,-1.74,-4.33,-9.08,0.013,0.97821,-0.205872,-0.024841
7.122432,-1.14,-1.97,-9.94,0.013428,0.978271,-0.205383,-0.024475
7.145151,-0.85,-3.32,-10.39,0.013672,0.978271,-0.205322,-0.024475
7.167355,-2.91,-6.88,-9.68,0.013977,0.977966,-0.206726,-0.024414
7.18986,-3.18,-7.66,-10.09,0.014099,0.978088,-0.206299,-0.024292
7.212571,-2.77,-9.13,-9.89,0.013672,0.979431,-0.199707,-0.024353
7.234937,2.92,-6.4,-9.94,0.01355,0.981628,-0.188721,-0.024841
7.2572,-0.28,-4.65,-9.92,0.013184,0.98175,-0.187988,-0.024658
7.279793,-2.42,-6.44,-10.95,0.01355,0.98053,-0.194397,-0.024475
7.302607,-3.16,-5.36,-10.08,0.013489,0.979675,-0.19873,-0.024475
7.324802,-2.73,-4.34,-10.51,0.013245,0.979553,-0.199158,-0.025024
7.347327,-1.59,-3.3,-10.95,0.012939,0.980286,-0.195618,-0.024963
7.370606,1.72,0.54,-9.57,0.012756,0.981995,-0.186707,-0.025024
7.393218,0.39,0.07,-9.23,0.012817,0.981445,-0.189636,-0.025085
7.41348,-0.72,1.71,-9.99,0.012573,0.979431,-0.199829,-0.025391
7.436121,0.54,2.87,-9.24,0.012634,0.977905,-0.20697,-0.025269
7.459045,-1.63,5.09,-9.11,0.013062,0.971924,-0.233643,-0.024902
7.483119,0.12,7.31,-9.26,0.013245,0.970032,-0.241333,-0.02478
7.50582,0.66,7.84,-9.71,0.013672,0.967896,-0.249695,-0.024536
7.527271,0.25,3.59,-9.89,0.013977,0.964294,-0.263306,-0.024231
7.550872,-0.41,0.27,-9.88,0.013977,0.96344,-0.266541,-0.024292
7.572384,-0.35,0.37,-9.9,0.013916,0.963928,-0.264771,-0.024292
7.595026,-0.01,0.32,-9.83,0.013916,0.964417,-0.262817,-0.024353
