t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
186.8634,-0.13,0.39,-9.89,0.011475,0.693176,-0.720459,-0.016724
186.886038,-0.13,0.39,-9.88,0.011475,0.693176,-0.720459,-0.016724
186.908225,-0.15,0.37,-9.75,0.011475,0.693176,-0.720459,-0.016785
186.930787,-0.12,0.41,-9.77,0.011475,0.69342,-0.720215,-0.016785
186.953312,-0.11,0.37,-9.86,0.011597,0.69342,-0.720215,-0.016968
186.975931,-1.22,0.02,-10.24,0.012024,0.694397,-0.719299,-0.017517
186.998265,-8.35,2.68,-9.73,0.011902,0.691101,-0.722473,-0.017212
187.020668,-6.87,1.37,-9.73,0.011658,0.68573,-0.727539,-0.017822
187.043452,-2.41,0.99,-9.66,0.010986,0.684143,-0.729004,-0.018738
187.065849,-3.7,0.83,-9.9,0.010986,0.682739,-0.730347,-0.017761
187.08856,-4.47,0.46,-9.86,0.01123,0.678955,-0.733887,-0.016052
187.111152,-0.25,-0.39,-9.71,0.011536,0.671448,-0.740784,-0.01593
187.133544,0.82,-1.09,-10.02,0.011841,0.660156,-0.750854,-0.016052
187.155938,1.22,-0.83,-10.0,0.011475,0.643982,-0.764771,-0.015564
187.178369,5.03,-1.81,-9.98,0.011353,0.630432,-0.776001,-0.015625
187.200969,9.56,-2.25,-10.25,0.01178,0.618652,-0.7854,-0.015869
187.223484,7.86,-1.09,-10.06,0.012329,0.609558,-0.79248,-0.015808
187.246136,0.65,-1.05,-9.98,0.012695,0.602417,-0.797913,-0.016113
187.268291,2.61,-3.57,-9.92,0.012756,0.60022,-0.799561,-0.016724
187.291072,2.58,-4.0,-10.05,0.012512,0.604797,-0.796082,-0.017456
187.313362,-3.06,-3.07,-9.6,0.011658,0.630005,-0.776306,-0.016357
187.336037,1.56,-5.55,-10.01,0.010498,0.638672,-0.769226,-0.018188
187.358501,-0.05,-3.53,-9.51,0.009216,0.653259,-0.756836,-0.018982
187.381111,-0.81,-0.89,-10.34,0.009155,0.668945,-0.743042,-0.018555
187.403541,0.07,0.09,-9.73,0.009338,0.679626,-0.733276,-0.017639
187.426527,-5.32,3.23,-9.97,0.009521,0.688599,-0.724915,-0.016479
187.448948,-3.26,3.45,-9.72,0.009277,0.698486,-0.715332,-0.016357
187.493379,-2.73,4.66,-10.33,0.009216,0.705811,-0.70813,-0.016052
187.516118,-5.18,6.79,-9.48,0.009033,0.715393,-0.698486,-0.01593
187.53832,-4.45,7.32,-9.82,0.009155,0.723145,-0.69043,-0.016174
187.560811,-5.36,7.08,-9.85,0.008606,0.725281,-0.688232,-0.017273
187.583739,-1.56,5.72,-9.99,0.006592,0.728455,-0.684814,-0.019226
187.606134,-2.81,7.26,-13.55,0.000183,0.7276,-0.685852,-0.016113
187.628432,-2.79,7.0,-12.77,0.003967,0.727661,-0.685791,-0.011658
187.650769,-1.08,4.99,-10.62,0.016235,0.728394,-0.684875,-0.011902
187.673323,0.46,0.2,-8.98,0.044434,0.720825,-0.691467,-0.017029
187.696362,-0.2,-1.47,-8.9,0.046021,0.714172,-0.698242,-0.019104
187.718193,1.93,-3.18,-8.71,0.042542,0.709229,-0.703186,-0.026611
187.741012,2.24,-3.55,-7.49,0.035278,0.70575,-0.707031,-0.028687
187.763586,1.12,-2.64,-7.36,0.026428,0.700256,-0.713074,-0.020813
187.786108,-0.73,-2.04,-9.4,0.018066,0.693848,-0.719788,-0.010742
187.808507,-1.01,-2.0,-8.92,0.00885,0.686523,-0.72699,-0.007141
187.83101,0.75,-2.84,-22.12,0.006592,0.681946,-0.731262,-0.015259
187.853582,0.2,-2.25,-10.11,0.009827,0.688232,-0.725281,-0.016235
187.876042,-5.03,-1.65,-9.55,0.01062,0.689026,-0.724426,-0.016846
187.898137,-3.63,0.02,-10.0,0.01062,0.687866,-0.725525,-0.017151
187.920811,-2.31,0.26,-9.85,0.010498,0.687683,-0.725769,-0.017273
187.943402,-3.2,0.37,-9.98,0.010254,0.687622,-0.725769,-0.017029
187.965867,-2.67,1.25,-9.57,0.010132,0.686707,-0.726685,-0.016846
187.989407,0.67,0.93,-10.16,0.010132,0.683655,-0.729492,-0.017029
188.010754,-0.14,0.14,-10.1,0.010193,0.677612,-0.735168,-0.016907
188.033315,2.48,0.51,-9.86,0.010254,0.670776,-0.741394,-0.016907
188.055878,3.25,0.52,-9.77,0.010193,0.664795,-0.746765,-0.016663
188.078261,2.66,0.31,-10.08,0.010498,0.65863,-0.752197,-0.016785
188.100966,4.0,0.05,-9.77,0.010742,0.654358,-0.75592,-0.016785
188.123326,5.44,0.16,-10.06,0.010925,0.651855,-0.758057,-0.016785
188.14566,1.2,0.62,-9.94,0.010925,0.650208,-0.759521,-0.016785
188.16824,0.56,0.77,-9.93,0.010986,0.649536,-0.760071,-0.016724
188.19082,-0.16,0.36,-9.88,0.010986,0.649475,-0.760132,-0.016724
188.213312,-0.16,0.34,-9.84,0.009949,0.65033,-0.759399,-0.016541
188.236096,-0.14,0.34,-9.84,0.009949,0.650269,-0.75946,-0.016357
188.258402,-0.15,0.33,-9.89,0.010315,0.650391,-0.759338,-0.016479
