t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
0.991206,1.15,1.15,-10.07,0.015869,0.907532,-0.419006,-0.024414
1.014443,-0.3,0.41,-9.89,0.016113,0.907288,-0.419495,-0.024536
1.037141,-0.24,0.41,-9.85,0.016418,0.907288,-0.419495,-0.024658
1.059344,-0.17,0.16,-9.88,0.016602,0.906799,-0.420593,-0.024658
1.081851,-1.26,0.37,-9.86,0.016479,0.904846,-0.424683,-0.024475
1.104455,-0.48,0.6,-9.85,0.016235,0.904541,-0.425354,-0.024353
1.126672,-0.56,0.4,-9.72,0.016296,0.904358,-0.425781,-0.024414
1.149251,-0.28,0.4,-9.88,0.016418,0.903992,-0.426575,-0.024414
1.172065,0.48,0.78,-9.97,0.016602,0.903748,-0.427002,-0.024414
1.194306,0.86,0.6,-9.94,0.016663,0.902527,-0.429565,-0.024353
1.216759,0.15,0.57,-9.9,0.016785,0.901245,-0.432312,-0.024292
1.239323,0.49,0.78,-9.93,0.016785,0.898865,-0.437195,-0.023682
1.261865,3.78,2.27,-9.44,0.015381,0.897095,-0.440857,-0.02478
1.284581,3.87,2.04,-9.99,0.016235,0.895996,-0.443054,-0.02417
1.305645,3.07,0.98,-9.76,0.0177,0.896362,-0.442322,-0.023499
1.328429,2.78,0.18,-10.01,0.017761,0.899231,-0.436523,-0.023315
1.350917,2.61,-0.82,-9.65,0.017578,0.902954,-0.428772,-0.023499
1.373406,1.92,-1.53,-9.86,0.016785,0.919006,-0.393127,-0.024353
1.395925,-1.14,-3.0,-10.1,0.016479,0.925232,-0.378296,-0.024597
1.418462,-0.95,-3.62,-10.59,0.016174,0.932556,-0.359863,-0.024841
1.440755,-0.81,-2.36,-10.05,0.015686,0.93811,-0.345032,-0.024902
1.464378,-2.8,-3.03,-9.82,0.01532,0.942688,-0.332458,-0.025024
1.485801,-4.76,-3.59,-9.59,0.014893,0.945923,-0.32312,-0.025024
1.508421,-6.65,-2.98,-10.11,0.014709,0.948914,-0.314148,-0.024902
1.53083,-5.32,-2.99,-9.99,0.013916,0.95166,-0.305725,-0.024841
1.553247,-8.48,-0.95,-9.89,0.012634,0.951782,-0.305542,-0.024597
1.575988,-6.93,0.67,-11.18,0.011719,0.950867,-0.308472,-0.024353
1.598314,-6.33,0.33,-9.83,0.012146,0.947144,-0.319641,-0.024475
1.621243,-6.41,2.27,-9.51,0.012207,0.942688,-0.332642,-0.02417
1.643399,-5.75,2.54,-10.42,0.011536,0.936646,-0.349243,-0.023987
1.665843,-2.14,4.26,-9.26,0.009033,0.929626,-0.367737,-0.023071
1.688699,-0.81,4.48,-9.67,0.009583,0.921692,-0.387085,-0.023315
1.710785,1.52,4.12,-9.52,0.012451,0.912842,-0.40741,-0.023926
1.733363,1.67,3.19,-10.29,0.015259,0.905579,-0.423279,-0.023499
1.755734,3.91,4.26,-9.68,0.015442,0.901733,-0.431335,-0.023621
1.778179,5.69,4.84,-9.92,0.014709,0.901062,-0.432739,-0.024048
1.801029,6.73,3.35,-10.31,0.014526,0.902771,-0.429199,-0.024414
1.823293,5.45,1.78,-9.77,0.015808,0.90271,-0.429321,-0.023865
1.845791,4.4,1.27,-10.07,0.016479,0.900391,-0.434143,-0.023865
1.868573,4.73,0.3,-10.15,0.016907,0.899963,-0.434937,-0.023987
1.890862,4.34,1.15,-9.9,0.016724,0.903809,-0.42688,-0.024109
1.913342,-2.24,-2.83,-9.66,0.016663,0.920593,-0.389404,-0.024658
1.935776,-3.46,-1.39,-9.84,0.016602,0.920593,-0.389404,-0.024719
1.958231,-5.39,-1.12,-9.61,0.016541,0.920715,-0.389099,-0.02478
1.980905,-4.16,-0.56,-9.77,0.016357,0.920654,-0.389282,-0.024902
2.003847,-4.78,-0.62,-9.66,0.016296,0.920105,-0.390564,-0.024963
2.025855,-2.94,-0.06,-9.88,0.016663,0.919434,-0.39209,-0.025024
2.048568,-0.41,0.44,-9.96,0.016602,0.918823,-0.393494,-0.025024
2.071327,-0.3,0.51,-9.94,0.016602,0.920227,-0.390259,-0.025146
2.093568,0.01,0.4,-9.83,0.016296,0.921875,-0.386292,-0.025269
2.116029,-0.28,0.35,-9.81,0.016052,0.922363,-0.385132,-0.025085
2.138301,-0.28,0.43,-9.86,0.01593,0.922363,-0.385132,-0.025085
2.161119,-0.32,0.47,-9.86,0.01593,0.922241,-0.385498,-0.025085
2.184334,-0.3,0.42,-9.9,0.01593,0.922241,-0.385498,-0.025085
2.206341,-0.27,0.36,-9.81,0.015808,0.922241,-0.385559,-0.025024
