t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
12.21953,-0.05,0.28,-9.93,0.002869,0.555664,-0.831238,-0.016968
12.240677,-0.19,0.28,-9.86,0.003174,0.55658,-0.830566,-0.017029
12.263176,-0.01,0.28,-9.84,0.003174,0.557251,-0.830139,-0.017029
12.285479,-0.08,0.28,-9.94,0.003052,0.557373,-0.830078,-0.016968
12.308377,0.02,0.25,-9.99,0.002014,0.55719,-0.8302,-0.016907
12.331127,-0.02,0.23,-9.81,0.00116,0.55603,-0.830994,-0.016602
12.353154,-0.13,0.27,-9.94,0.000671,0.554138,-0.832275,-0.016357
12.375863,-0.02,0.23,-10.07,0.000122,0.552246,-0.833496,-0.016113
12.399533,-0.05,0.22,-9.64,0.000427,-0.549866,0.835144,0.015747
12.421613,-0.21,0.17,-9.82,0.000732,-0.54657,0.83728,0.015625
12.444432,0.17,0.44,-9.8,0.000671,-0.544678,0.838501,0.015686
12.466753,0.54,0.17,-9.89,0.000427,-0.543396,0.839355,0.01593
12.489353,0.82,0.01,-9.85,0.000305,-0.543274,0.839417,0.016052
12.511465,0.92,-0.77,-10.09,0.000244,-0.546997,0.836975,0.016357
12.532923,0.67,-0.89,-9.76,0.000427,-0.549316,0.835449,0.016418
12.55577,1.63,-2.77,-9.86,0.000183,-0.562866,0.826416,0.016846
12.578008,0.05,-2.39,-10.1,0.000183,-0.573975,0.818726,0.016602
12.600942,-0.02,-2.54,-9.86,0.000244,-0.580261,0.81427,0.016479
12.623355,-1.34,-1.96,-9.76,0.000366,-0.600952,0.799133,0.015869
12.645838,-4.43,1.26,-9.85,0.001282,-0.648438,0.761108,0.016541
12.6685,-4.34,2.25,-9.19,0.002014,-0.655273,0.755249,0.016602
12.690842,-4.59,2.29,-9.71,0.001343,-0.65564,0.754883,0.016296
12.713275,-3.49,1.93,-9.19,0.00116,-0.653381,0.756836,0.016418
12.735617,-2.9,1.03,-9.75,0.000916,-0.647156,0.762146,0.016418
12.758264,-2.18,-0.09,-9.99,0.001221,-0.639404,0.768677,0.016418
12.78078,-1.43,-0.66,-9.44,0.001099,-0.631287,0.775391,0.01593
12.803197,-1.11,-1.02,-9.78,0.000732,-0.62323,0.781921,0.015076
12.825405,1.68,-1.56,-9.76,0.001831,-0.614014,0.789185,0.014771
12.848439,3.5,-2.12,-9.99,0.002563,-0.604919,0.796143,0.014954
12.871781,4.36,-1.9,-10.1,0.002747,-0.59668,0.802368,0.015015
12.893218,5.05,-1.36,-10.07,0.002686,-0.593567,0.804626,0.015015
12.91612,4.96,-0.53,-9.94,0.002563,-0.593811,0.804443,0.014771
12.938358,4.76,0.47,-9.88,0.00238,-0.595947,0.802917,0.014648
12.960802,5.04,0.7,-9.72,0.002747,-0.599609,0.80011,0.014832
12.983157,5.36,0.86,-10.06,0.003113,-0.604309,0.796631,0.014893
13.006191,4.4,1.2,-9.84,0.003052,-0.607849,0.793945,0.015076
13.028281,3.75,1.55,-10.09,0.00293,-0.609985,0.792236,0.015015
13.050857,0.01,2.67,-10.1,0.002258,-0.611084,0.791443,0.014648
13.073335,-0.94,3.78,-10.02,0.001953,-0.614319,0.78894,0.01416
13.095816,-1.24,3.38,-9.76,0.002014,-0.616394,0.787292,0.013977
13.118487,-3.79,4.05,-9.74,0.002258,-0.61615,0.787476,0.014221
13.140714,-3.73,3.74,-9.69,0.002747,-0.61377,0.789368,0.014221
13.174483,-4.58,3.16,-9.64,0.002991,-0.606934,0.794617,0.014343
13.197694,-2.73,1.44,-9.92,0.001099,-0.568848,0.822327,0.014038
13.219417,-1.11,0.28,-9.61,0.000732,-0.559387,0.828796,0.014099
13.242005,0.34,-0.39,-10.26,0.000732,-0.547546,0.83667,0.014221
13.264765,0.56,0.06,-9.74,0.000671,-0.537781,0.842957,0.014099
13.287038,1.36,-0.33,-9.86,0.000305,-0.529297,0.848328,0.01416
13.309368,1.86,-0.85,-10.19,6.1e-05,-0.520996,0.853394,0.01416
13.333077,3.02,-2.34,-9.73,0.000183,0.51593,-0.856506,-0.014282
13.355435,3.11,-2.8,-9.81,0.000549,0.512207,-0.858765,-0.014221
13.37792,1.52,-1.76,-9.69,0.000732,0.508179,-0.861145,-0.013733
13.400359,1.4,-1.98,-9.73,0.000732,0.505249,-0.862854,-0.013611
13.42176,2.5,-2.67,-10.11,0.0,0.506104,-0.862366,-0.014221
13.444607,1.07,-2.95,-9.77,6.1e-05,0.509705,-0.860229,-0.013977
13.467091,0.56,-1.77,-9.77,0.000366,-0.516785,0.856018,0.01416
13.489397,-0.39,-1.85,-9.68,0.000549,-0.523193,0.852112,0.013855
13.512031,-0.76,-1.18,-9.92,0.000671,-0.528625,0.848755,0.013977
13.534736,-0.92,-0.73,-9.86,0.000427,-0.533813,0.84552,0.013977
13.557039,-2.54,0.99,-9.96,0.00061,-0.538574,0.842468,0.01416
