t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z
1.959874,-0.44,0.34,-9.86,0.014038,0.978882,-0.202332,-0.025635
1.981175,-0.41,0.34,-9.84,0.014038,0.978882,-0.202332,-0.025635
2.002244,-0.42,0.38,-9.88,0.014038,0.978882,-0.202332,-0.025635
2.024652,-0.39,0.39,-10.07,0.014038,0.978882,-0.202332,-0.025635
2.04721,-0.44,0.36,-10.02,0.014038,0.978882,-0.202332,-0.025635
2.071038,0.26,0.18,-9.78,0.01416,0.978943,-0.201843,-0.025879
2.09374,-0.66,0.63,-9.81,0.013977,0.980713,-0.193054,-0.026184
2.115895,-0.39,0.46,-10.0,0.012939,0.980957,-0.192078,-0.026062
2.138663,-0.27,4.99,-9.94,0.011536,0.980896,-0.192383,-0.025879
2.160712,0.01,4.32,-9.51,0.010742,0.98053,-0.194214,-0.025757
2.183518,-1.34,3.29,-10.56,0.013062,0.979431,-0.199768,-0.025757
2.206054,-2.43,2.06,-9.05,0.013611,0.978394,-0.204651,-0.025696
2.229443,-2.99,0.0,-10.11,0.013977,0.978149,-0.205872,-0.025635
2.251101,-3.84,-2.18,-10.19,0.013855,0.978699,-0.203308,-0.025757
2.273521,-2.54,-3.54,-9.72,0.012451,0.980225,-0.195862,-0.026062
2.296162,-1.29,-1.25,-9.76,0.008728,0.982544,-0.184021,-0.026184
2.318589,-0.16,-4.82,-9.52,0.006042,0.98468,-0.172241,-0.026978
2.340997,1.51,-1.65,-10.21,0.008606,0.986023,-0.164062,-0.027039
2.363538,0.52,-3.17,-10.47,0.011841,0.985596,-0.166565,-0.026611
2.385988,3.25,-1.81,-9.39,0.014221,0.980225,-0.195496,-0.02655
2.408442,3.08,-1.22,-9.71,0.015015,0.977051,-0.210754,-0.026917
2.430926,1.78,-0.69,-10.07,0.015259,0.972778,-0.229675,-0.026245
2.453612,2.84,1.33,-8.97,0.015991,0.968811,-0.245789,-0.026672
2.475988,6.01,2.27,-10.65,0.016541,0.966248,-0.255676,-0.026794
2.498636,3.4,3.41,-10.3,0.016663,0.962402,-0.269897,-0.026428
2.521073,4.05,2.81,-10.0,0.016907,0.95752,-0.28656,-0.026733
2.543665,-0.15,5.51,-9.85,0.017029,0.951843,-0.304871,-0.026489
2.566167,1.12,4.74,-9.91,0.016907,0.948792,-0.314331,-0.026428
2.588587,3.95,4.73,-10.23,0.016846,0.949341,-0.312744,-0.026672
2.610899,3.01,5.9,-10.01,0.016479,0.95166,-0.305542,-0.026855
2.633249,2.39,5.66,-10.09,0.016785,0.951355,-0.306519,-0.026062
2.655814,-2.92,6.14,-9.55,0.016785,0.950012,-0.310852,-0.025024
2.678421,-3.04,6.8,-10.34,0.016846,0.948914,-0.314087,-0.024902
2.700904,-2.82,6.57,-8.97,0.017029,0.950684,-0.308594,-0.025085
2.723401,-4.09,2.18,-9.32,0.016907,0.955383,-0.293762,-0.025391
2.74601,-3.04,-1.28,-9.81,0.016296,0.96228,-0.270264,-0.025696
2.768378,-4.09,-2.25,-9.64,0.015991,0.968445,-0.247375,-0.026184
2.790973,-3.67,-1.25,-10.57,0.015686,0.972473,-0.230957,-0.026367
2.813595,-1.28,-2.6,-9.67,0.014954,0.975891,-0.216064,-0.026428
2.835748,-0.11,-2.88,-9.38,0.014526,0.979126,-0.200928,-0.026611
2.858496,-1.81,-4.69,-9.9,0.014893,0.980103,-0.196045,-0.027283
2.880668,-0.19,-7.68,-9.46,0.014832,0.980835,-0.192322,-0.027161
2.903427,0.36,-1.0,-9.56,0.014343,0.981384,-0.189514,-0.026978
2.926298,0.92,-4.17,-9.97,0.013916,0.981873,-0.187073,-0.027527
2.948376,-1.01,-2.65,-9.82,0.013611,0.980835,-0.192505,-0.027161
2.971018,-1.05,-1.07,-10.03,0.013672,0.980408,-0.194763,-0.026794
2.993615,-1.66,-3.55,-9.44,0.013672,0.979431,-0.199524,-0.026611
3.015708,-1.65,-1.95,-9.78,0.013489,0.977722,-0.207886,-0.026428
3.038445,-1.71,1.24,-10.54,0.013428,0.976624,-0.21283,-0.026306
3.072033,-1.7,3.09,-9.41,0.013977,0.973022,-0.22876,-0.025757
3.094609,-0.21,4.26,-10.29,0.013672,0.971802,-0.23407,-0.025574
3.117465,0.74,5.82,-10.17,0.013916,0.968567,-0.247009,-0.025513
3.139695,0.46,5.93,-9.52,0.013855,0.966736,-0.254211,-0.02533
3.162669,0.86,6.27,-9.77,0.013977,0.965637,-0.258179,-0.025269
3.184843,0.3,6.88,-10.05,0.014099,0.961548,-0.273132,-0.025024
