timestamp,raw acceleration / x [m/s^2],raw acceleration / y [m/s^2],raw acceleration / z [m/s^2],rotation speed / x [rad/s],rotation speed / y [rad/s],rotation speed / z [rad/s],magnetic field strength / x [uT],magnetic field strength / y [uT],magnetic field strength / z [uT],quaternion (w),quaternion (x),quaternion (y),quaternion (z)
848123,-0.019999999552965164,-0.03999999910593033,-0.09000000357627869,0.0,0.0,0.0,65.375,-90.0625,28.1875,0.01995849609375,0.61151123046875,0.790771484375,0.0196533203125
848143,0.0,-0.03999999910593033,-0.15000000596046448,0.0011111111380159855,-0.002222222276031971,0.0011111111380159855,65.375,-90.0625,28.1875,0.01995849609375,0.61151123046875,0.790771484375,0.0196533203125
848163,0.0,-0.029999999329447746,-0.1599999964237213,0.0,0.0,0.0,65.0,-90.0625,27.75,0.01995849609375,0.61151123046875,0.790771484375,0.0196533203125
848183,-0.019999999552965164,-0.03999999910593033,-0.14000000059604645,0.0,-0.0011111111380159855,0.0,65.0,-90.0625,27.75,0.01995849609375,0.61151123046875,0.790771484375,0.0196533203125
848203,0.0,-0.03999999910593033,-0.10999999940395355,0.0,0.0,0.0,65.0,-90.0625,27.75,0.01995849609375,0.61151123046875,0.790771484375,0.01959228515625
848223,0.0,-0.029999999329447746,-0.10000000149011612,0.0,0.0011111111380159855,0.0,65.0,-90.5,29.0,0.0198974609375,0.61151123046875,0.790771484375,0.01959228515625
848243,-0.019999999552965164,-0.07999999821186066,-0.10999999940395355,0.0,0.0011111111380159855,-0.0011111111380159855,65.0,-90.5,29.0,0.0198974609375,0.61151123046875,0.790771484375,0.01959228515625
848263,-0.019999999552965164,-0.09000000357627869,-0.10999999940395355,0.0,0.0,0.0,65.0,-90.875,29.0,0.0198974609375,0.61151123046875,0.790771484375,0.01959228515625
848283,-0.009999999776482582,-0.019999999552965164,-0.14000000059604645,0.0011111111380159855,0.0,0.0,65.0,-90.875,29.0,0.0198974609375,0.61151123046875,0.790771484375,0.01953125
848303,0.029999999329447746,-0.03999999910593033,-0.07000000029802322,0.0,0.0,0.0,65.0,-90.875,29.0,0.0198974609375,0.61151123046875,0.790771484375,0.01953125
848323,-0.009999999776482582,-0.009999999776482582,-0.10000000149011612,0.002222222276031971,0.0,0.0,65.0,-90.0625,29.0,0.0198974609375,0.61151123046875,0.790771484375,0.01953125
848343,-0.009999999776482582,-0.019999999552965164,-0.07999999821186066,0.0,-0.0033333334140479565,0.0,65.0,-90.0625,29.0,0.0198974609375,0.61151123046875,0.790771484375,0.01953125
848363,-0.18000000715255737,-0.5600000023841858,-0.07999999821186066,-0.0011111111380159855,0.0,0.0,65.375,-90.875,28.1875,0.01983642578125,0.61151123046875,0.790771484375,0.0194091796875
848383,0.0,0.029999999329447746,-0.07999999821186066,0.0,0.0,0.017777778208255768,65.375,-90.875,28.1875,0.01983642578125,0.61163330078125,0.7906494140625,0.01934814453125
848403,-0.4300000071525574,-0.6100000143051147,-0.09000000357627869,0.0,0.0,0.07222222536802292,65.375,-90.875,28.1875,0.019775390625,0.61212158203125,0.790283203125,0.01934814453125
848423,-0.7099999785423279,-1.100000023841858,-0.11999999731779099,0.0,0.0,-0.06777777522802353,65.375,-90.0625,27.75,0.01983642578125,0.61181640625,0.79052734375,0.01934814453125
848443,-0.7900000214576721,-1.0399999618530273,-0.10999999940395355,0.0,-0.0011111111380159855,-0.21555554866790771,65.375,-90.0625,27.75,0.01983642578125,0.6103515625,0.7916259765625,0.019287109375
848463,-0.8600000143051147,-1.0199999809265137,-0.07999999821186066,-0.0055555556900799274,-0.0011111111380159855,-0.27222222089767456,65.375,-90.5,27.25,0.0198974609375,0.60833740234375,0.793212890625,0.019287109375
848483,-0.5400000214576721,-0.3799999952316284,-0.11999999731779099,0.008888889104127884,-0.002222222276031971,-0.15444444119930267,65.375,-90.5,27.25,0.01995849609375,0.60687255859375,0.7943115234375,0.01922607421875
848503,-0.8500000238418579,-0.7900000214576721,-0.05000000074505806,0.0,-0.006666666828095913,-0.11222222447395325,65.375,-90.5,27.25,0.01995849609375,0.60595703125,0.7950439453125,0.01922607421875
848523,-1.190000057220459,-1.0199999809265137,-0.03999999910593033,0.0,0.002222222276031971,-0.12999999523162842,66.875,-89.375,28.5625,0.01995849609375,0.604736328125,0.79595947265625,0.0191650390625
848543,-1.1299999952316284,-0.949999988079071,-0.10000000149011612,0.0,-0.004444444552063942,-0.3499999940395355,66.875,-89.375,28.5625,0.02001953125,0.602294921875,0.79779052734375,0.01910400390625
848563,-1.2599999904632568,-0.949999988079071,-0.03999999910593033,0.0033333334140479565,0.0011111111380159855,-0.402222216129303,67.1875,-88.5,28.375,0.02020263671875,0.59881591796875,0.8004150390625,0.01898193359375
848583,-0.9700000286102295,-0.5799999833106995,-0.10999999940395355,-0.004444444552063942,0.0,-0.5988888740539551,67.1875,-88.5,28.375,0.0216064453125,0.59429931640625,0.8038330078125,0.01495361328125
848603,-0.7200000286102295,-0.3100000023841858,-0.05999999865889549,0.014444444328546524,0.0,-0.6777777671813965,67.1875,-88.5,28.375,0.02294921875,0.58905029296875,0.80767822265625,0.01171875
848623,-0.8799999952316284,-0.28999999165534973,0.0,-0.002222222276031971,-0.0011111111380159855,-0.6633333563804626,69.875,-87.0,28.375,0.02301025390625,0.58392333984375,0.8114013671875,0.0115966796875
848643,-0.9800000190734863,-0.18000000715255737,0.009999999776482582,-0.0011111111380159855,0.002222222276031971,-0.6211110949516296,69.875,-87.0,28.375,0.0230712890625,0.5791015625,0.81488037109375,0.01141357421875
848663,-1.0499999523162842,0.0,-0.009999999776482582,-0.031111111864447594,0.0,-0.5422222018241882,72.0625,-84.375,27.25,0.023193359375,0.57501220703125,0.81768798828125,0.011474609375
848683,-0.7099999785423279,0.6000000238418579,-0.03999999910593033,-0.0033333334140479565,-0.011111111380159855,-0.4722222089767456,72.0625,-84.375,27.25,0.0233154296875,0.57135009765625,0.8203125,0.01129150390625
848703,-0.9800000190734863,0.009999999776482582,-0.07999999821186066,0.035555556416511536,0.011111111380159855,-0.5255555510520935,72.0625,-84.375,27.25,0.02313232421875,0.56744384765625,0.82305908203125,0.01092529296875
848723,-0.8299999833106995,0.009999999776482582,-0.05000000074505806,0.0,0.0033333334140479565,-0.6133333444595337,75.375,-82.1875,27.25,0.023193359375,0.5623779296875,0.82647705078125,0.01092529296875
848743,-0.4300000071525574,0.75,-0.11999999731779099,0.0055555556900799274,0.0011111111380159855,-0.6122221946716309,75.375,-82.1875,27.25,0.0233154296875,0.5572509765625,0.8299560546875,0.01092529296875
848763,-0.17000000178813934,0.9700000286102295,-0.009999999776482582,0.014444444328546524,0.02666666731238365,-0.5388888716697693,75.375,-82.1875,27.25,0.023193359375,0.55328369140625,0.83258056640625,0.010986328125
848783,-0.09000000357627869,0.5,-0.10999999940395355,-0.014444444328546524,-0.0055555556900799274,-0.32555556297302246,79.1875,-78.875,25.6875,0.02337646484375,0.55047607421875,0.83447265625,0.010986328125
848803,-0.27000001072883606,0.5099999904632568,-0.1599999964237213,-0.0033333334140479565,0.0,-0.33666667342185974,79.1875,-78.875,25.6875,0.02398681640625,0.54779052734375,0.836181640625,0.01123046875
