timestamp,raw acceleration / x [m/s^2],raw acceleration / y [m/s^2],raw acceleration / z [m/s^2],rotation speed / x [rad/s],rotation speed / y [rad/s],rotation speed / z [rad/s],magnetic field strength / x [uT],magnetic field strength / y [uT],magnetic field strength / z [uT],quaternion (w),quaternion (x),quaternion (y),quaternion (z)
381387,-0.05000000074505806,0.029999999329447746,-0.12999999523162842,0.0,0.0,0.0,39.5625,-24.75,18.5,0.016357421875,0.64947509765625,0.760009765625,0.01806640625
381407,-0.05000000074505806,0.05999999865889549,0.0,0.0,0.0011111111380159855,0.0,39.5625,-24.75,18.5,0.016357421875,0.64947509765625,0.760009765625,0.01806640625
381427,-0.07999999821186066,0.05000000074505806,-0.18000000715255737,0.0,-0.004444444552063942,0.0,40.25,-25.5625,18.75,0.016357421875,0.64947509765625,0.760009765625,0.01806640625
381447,-0.05000000074505806,0.009999999776482582,-0.03999999910593033,0.0,-0.0011111111380159855,0.0,40.25,-25.5625,18.75,0.016357421875,0.64947509765625,0.760009765625,0.01806640625
381467,-0.07000000029802322,0.029999999329447746,0.03999999910593033,0.0,-0.0011111111380159855,0.0,39.5625,-25.875,17.5625,0.016357421875,0.64947509765625,0.760009765625,0.01806640625
381487,-0.05000000074505806,0.019999999552965164,-0.18000000715255737,0.0,0.0011111111380159855,0.0,39.5625,-25.875,17.5625,0.016357421875,0.64947509765625,0.760009765625,0.01806640625
381507,-0.07000000029802322,0.009999999776482582,-0.05999999865889549,0.0,0.0,0.0,39.5625,-25.875,17.5625,0.016357421875,0.64947509765625,0.760009765625,0.01806640625
381527,-0.05999999865889549,0.05000000074505806,-0.09000000357627869,0.0,0.002222222276031971,0.0,40.0,-24.375,18.75,0.016357421875,0.64947509765625,0.760009765625,0.01806640625
381547,-0.05999999865889549,0.029999999329447746,-0.12999999523162842,0.0,0.0011111111380159855,0.0,40.0,-24.375,18.75,0.016357421875,0.64947509765625,0.760009765625,0.01806640625
381567,-0.03999999910593033,0.05000000074505806,-0.03999999910593033,0.0,0.002222222276031971,0.0,40.0,-24.375,18.75,0.016357421875,0.64947509765625,0.760009765625,0.01806640625
