t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
119.788313,9.42,0.61,-0.2,-0.01,0.11,-0.04,-46.68,18.06,-1.87
119.811543,9.57,0.34,-0.5,-0.08,0.11,-0.12,-46.68,18.06,-1.87
119.831825,9.83,0.37,-0.77,-0.05,0.04,-0.12,-47.06,18.75,-2.25
119.855859,10.19,0.11,-1.06,0.0,-0.03,-0.04,-47.06,18.75,-2.25
119.879858,10.02,0.31,-0.43,0.0,0.01,-0.08,-47.06,18.75,-2.25
119.899859,9.9,0.38,-0.17,-0.07,0.11,-0.22,-45.87,18.5,-2.25
119.923579,10.26,0.33,-0.49,-0.1,0.14,-0.28,-45.87,18.5,-2.25
119.94787,10.36,0.35,-0.48,-0.07,0.08,-0.22,-47.06,17.68,-2.25
119.967849,10.39,0.05,-0.92,-0.08,0.01,-0.17,-47.06,17.68,-2.25
119.992007,10.4,0.1,-0.94,0.0,0.05,-0.16,-47.06,17.68,-2.25
120.011959,9.96,0.02,-0.78,0.02,0.07,-0.16,-46.68,17.25,-1.87
120.035913,9.93,-0.23,-0.75,0.06,0.06,-0.21,-46.68,17.25,-1.87
120.05992,9.97,0.09,-0.15,0.14,0.03,-0.2,-46.25,17.0,-3.06
120.07996,9.98,0.72,0.48,0.09,0.08,-0.24,-46.25,17.0,-3.06
120.104004,9.99,0.84,0.35,0.02,0.15,-0.31,-46.25,17.0,-3.06
120.127966,10.13,1.1,-0.1,0.02,0.1,-0.22,-47.37,15.75,-2.68
120.147963,9.98,0.96,-0.46,0.09,0.0,0.04,-47.37,15.75,-2.68
120.17175,9.74,1.04,-0.28,0.12,0.0,0.09,-47.37,15.5,-3.75
120.191918,9.36,1.0,-0.11,0.05,-0.07,0.1,-48.18,15.5,-3.5
120.215874,10.02,1.17,-0.59,0.04,-0.1,0.15,-47.75,15.75,-3.06
120.239904,10.06,0.86,-1.0,0.07,-0.12,0.21,-47.75,15.75,-3.06
120.259875,10.09,1.03,-0.69,0.07,-0.04,0.14,-47.75,15.75,-3.06
