t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
27.080035,10.18,0.06,-0.65,-0.03,0.0,0.0,-47.18,18.25,-1.25
27.100033,10.07,0.04,-0.47,-0.04,0.0,0.0,-47.18,18.25,-1.25
27.123596,10.01,-0.06,-0.6,-0.05,-0.01,0.0,-46.37,17.87,-0.5
27.155905,9.86,-0.14,-0.84,-0.01,-0.01,0.0,-46.37,17.87,-0.5
27.179851,9.84,-0.05,-0.73,0.0,0.02,-0.02,-46.75,18.68,0.56
27.20404,9.89,0.06,-0.59,-0.02,0.05,-0.04,-46.75,18.68,0.56
27.224053,9.86,0.0,-0.76,-0.01,0.03,-0.03,-46.75,18.68,0.56
27.248015,9.81,0.09,-0.54,-0.04,0.06,-0.03,-47.18,17.87,-1.25
27.268027,9.81,0.01,-0.53,-0.02,0.04,0.0,-47.18,17.87,-1.25
27.292164,9.72,-0.02,-0.64,0.0,0.01,0.0,-47.5,17.5,-0.18
27.316122,10.71,1.27,0.07,-0.05,0.13,-0.03,-47.18,17.87,0.18
27.336156,10.92,1.56,0.25,-0.08,0.11,-0.01,-46.75,17.5,-1.25
27.360171,11.54,1.88,0.03,-0.1,-0.13,0.16,-46.75,17.5,-1.25
27.383927,11.35,1.77,-0.64,-0.07,-0.21,0.24,-46.75,17.5,-1.25
27.404171,10.5,1.64,-1.25,0.2,-0.25,0.13,-47.5,17.87,-1.25
27.428159,10.68,2.46,-0.28,0.15,-0.14,-0.11,-47.5,17.87,-1.25
27.448122,10.56,3.48,-0.1,0.05,0.05,-0.56,-46.37,17.87,0.18
27.472152,10.72,5.52,1.15,-0.16,0.29,-1.09,-46.37,17.87,0.18
27.496012,11.28,5.29,-0.05,-0.22,0.38,-1.26,-46.37,17.87,0.18
27.516015,13.12,6.43,2.09,-0.31,0.26,-1.3,-46.37,18.68,0.56
27.540051,13.87,6.57,2.52,-0.85,0.51,-1.3,-46.37,18.68,0.56
27.563987,15.15,5.68,0.63,-0.86,0.35,-1.21,-47.5,15.68,-1.68
27.584126,17.03,5.63,0.19,-1.1,0.42,-1.01,-47.5,15.68,-1.68
27.608004,18.11,4.41,-0.92,-1.17,0.57,-0.91,-47.5,15.68,-1.68
27.628089,17.72,3.75,-0.56,-1.56,1.2,-0.89,-48.68,13.75,-2.18
27.652057,17.82,1.79,-2.21,-1.69,1.25,-0.67,-48.68,13.75,-2.18
27.676185,18.18,1.1,-2.92,-1.8,1.22,-0.4,-49.37,10.75,-1.25
27.696024,16.93,-0.04,-4.87,-1.66,1.14,0.71,-49.37,10.75,-1.25
27.720061,13.27,-1.21,-4.91,-1.66,1.14,0.71,-49.37,10.75,-1.25
27.744159,10.34,-2.06,-4.28,-1.45,1.65,1.05,-50.18,10.06,-4.5
27.764084,7.05,-3.26,-4.09,-1.36,1.9,1.0,-50.18,10.06,-4.5
27.788179,5.23,-3.79,-3.43,-1.17,1.94,0.94,-47.18,12.68,-7.68
27.808037,2.91,-4.18,-2.45,-0.89,1.67,1.0,-47.18,12.68,-7.68
27.832001,0.07,-4.69,-1.04,-0.4,1.25,1.0,-46.0,16.68,-10.5
27.85606,-1.78,-2.68,2.68,0.01,0.78,0.08,-43.87,19.68,-13.37
27.876066,-1.56,-1.67,3.73,0.12,0.38,0.01,-43.06,20.68,-15.25
27.900024,-1.45,-1.88,3.13,0.21,0.03,0.04,-43.06,20.68,-15.25
27.924062,-2.69,-1.5,4.51,0.38,-0.3,0.13,-43.06,20.68,-15.25
27.94408,-2.61,-1.87,3.58,0.39,-0.62,-0.02,-41.68,20.06,-16.18
27.967595,-1.09,-1.41,2.29,0.44,-1.12,-0.31,-41.68,20.06,-16.18
27.987966,0.5,-1.28,1.18,0.48,-1.35,-0.55,-41.68,20.06,-15.37
28.011749,1.25,-1.29,0.76,0.58,-1.49,-0.57,-41.68,20.06,-15.37
28.035798,1.33,-0.18,1.36,0.63,-1.78,-0.57,-41.68,20.06,-15.37
28.055782,2.44,0.89,1.14,0.44,-1.75,-0.99,-43.5,17.75,-13.06
28.079766,3.27,1.52,0.87,0.17,-1.67,-1.46,-43.5,17.75,-13.06
28.10398,6.0,2.04,-1.11,0.08,-1.5,-1.66,-46.06,15.87,-9.56
28.12395,7.97,3.04,-1.27,0.17,-1.6,-1.32,-46.06,15.87,-9.56
28.147922,8.66,2.31,-3.25,0.21,-1.87,-0.89,-46.06,15.87,-9.56
28.179909,9.53,3.77,-3.0,0.36,-2.35,-0.78,-47.56,12.18,-6.5
28.203922,11.47,4.58,-4.05,0.16,-2.27,-1.0,-47.56,12.18,-6.5
28.227958,14.09,5.24,-4.11,-0.03,-1.88,-1.19,-49.87,9.56,-0.56
28.247916,15.07,5.01,-4.05,0.02,-2.31,-0.5,-49.87,9.56,-0.56
28.271969,14.38,3.21,-7.12,0.14,-3.68,0.86,-49.87,9.56,-0.56
28.291962,14.13,3.88,-5.8,0.17,-3.66,0.89,-48.75,6.25,3.37
28.319428,19.14,3.44,-5.12,-0.23,-1.53,0.86,-47.68,6.25,11.56
28.339674,17.16,2.75,-4.96,-0.22,-0.79,0.72,-45.06,5.18,15.06
28.359716,16.04,2.81,-3.68,-0.17,-0.13,0.29,-45.06,5.18,15.06
28.383758,15.55,3.12,-3.17,-0.1,0.05,0.21,-43.68,7.06,18.25
28.407746,13.61,2.88,-2.24,-0.07,0.18,0.35,-43.68,7.06,18.25
28.427877,11.49,2.02,-2.34,-0.07,0.27,0.48,-43.68,7.06,18.25
28.451875,9.15,1.23,-2.56,0.0,0.29,0.36,-43.0,6.68,16.0
28.471872,9.49,1.37,-3.03,0.08,0.47,-0.01,-43.0,6.68,16.0
28.495855,9.58,1.66,-2.99,0.11,0.57,-0.29,-43.56,8.18,18.5
28.519857,9.47,2.17,-2.2,0.17,0.54,-0.3,-43.56,8.18,18.5
28.539866,9.49,2.31,-1.95,0.14,0.45,-0.22,-43.56,8.18,18.5
28.563925,9.26,2.09,-2.14,0.08,0.37,-0.14,-43.25,7.75,15.75
28.587945,9.14,2.13,-2.19,0.03,0.24,-0.04,-43.25,7.75,15.75
28.607879,9.19,1.83,-2.54,-0.01,0.25,-0.07,-44.5,7.75,16.06
28.631835,8.97,1.71,-2.46,-0.03,0.24,-0.03,-44.5,7.75,16.06
28.651879,8.88,1.67,-2.47,-0.03,0.19,0.02,-44.5,7.75,16.06
28.675972,8.77,1.62,-2.5,-0.02,0.18,0.03,-43.68,7.5,15.0
