t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
153.971867,16.72,2.06,-9.81,1.79,-2.4,0.98,-42.68,24.25,-5.68
154.007617,23.44,2.68,-11.11,0.98,-2.59,-0.38,-42.68,24.25,-5.68
154.027694,25.77,4.62,-13.89,0.46,-2.45,-0.93,-42.25,26.56,-1.75
154.051691,24.97,6.41,-13.98,0.33,-1.3,-0.59,-42.25,26.56,-1.75
154.075759,23.15,7.56,-12.17,-0.04,-0.48,-0.79,-44.5,25.37,3.25
154.09574,18.09,7.77,-9.82,-0.65,-0.2,-1.13,-44.5,25.37,3.25
154.119752,15.47,9.1,-8.93,-0.86,0.33,-0.48,-44.5,25.37,3.25
154.143757,14.28,7.01,-8.01,-1.18,0.96,0.49,-45.68,23.37,3.87
154.163762,12.83,4.96,-6.48,-1.51,1.51,0.81,-45.68,23.37,3.87
154.187745,14.05,1.76,-5.67,-1.61,1.62,0.55,-46.37,22.68,3.68
154.207759,13.43,2.25,-5.41,-1.66,1.58,0.42,-46.37,22.68,3.68
154.231772,13.82,0.18,-6.23,-1.93,1.31,0.19,-46.37,22.68,3.68
154.255767,13.36,-1.15,-6.86,-1.98,1.27,0.17,-44.5,24.06,2.5
154.275757,12.52,-4.11,-5.63,-2.19,1.62,-0.04,-44.5,24.06,2.5
154.311765,9.61,-8.98,-1.62,-2.12,1.98,-0.18,-43.37,24.5,2.37
154.331767,6.76,-7.0,0.22,-0.85,0.8,-0.77,-42.68,24.5,-0.75
154.355858,6.9,-6.46,0.6,-0.6,0.98,-0.29,-41.5,23.06,-1.87
154.379872,5.31,-5.89,2.06,-0.36,1.09,0.12,-41.5,23.06,-1.87
154.399783,5.0,-5.16,2.4,-0.16,0.77,0.15,-41.5,23.06,-1.87
154.423775,5.04,-4.65,2.18,0.0,0.36,0.09,-43.0,23.06,-4.75
154.443746,6.32,-2.74,0.44,0.12,0.14,-0.05,-43.0,23.06,-4.75
154.467768,5.78,-2.29,0.81,0.07,0.34,-0.16,-42.68,23.0,-3.06
154.491758,3.42,-2.27,2.54,0.02,0.45,-0.33,-42.68,23.0,-3.06
154.511836,2.22,-1.21,3.24,0.12,0.25,-0.4,-42.68,23.0,-3.06
154.535704,2.24,-1.5,2.95,0.13,-0.15,-0.31,-42.25,23.06,-5.5
154.559761,1.94,-1.02,2.61,0.23,-0.36,-0.28,-42.25,23.06,-5.5
154.579747,1.77,-0.04,1.12,0.17,-0.54,-0.42,-43.0,22.25,-4.75
154.603758,-0.52,1.01,0.87,0.14,-0.52,-0.48,-43.0,22.25,-4.75
154.623753,-3.5,2.17,0.92,0.21,-0.6,-0.24,-43.0,22.25,-4.75
154.64778,-6.08,2.71,1.71,0.2,-1.29,-0.06,-43.37,21.56,-4.25
154.67185,-8.99,3.07,1.56,0.07,-1.76,0.4,-43.37,21.56,-4.25
154.691869,-11.97,2.29,1.24,0.08,-2.75,1.09,-44.5,20.5,-3.06
154.72786,-10.1,2.21,-3.2,0.22,-4.27,1.74,-44.5,20.5,-3.06
154.747873,2.68,-1.74,-11.76,0.56,-4.7,2.91,-44.5,20.5,-3.06
154.771868,9.55,-6.53,-15.23,0.75,-3.79,3.69,-43.37,22.25,3.56
154.795888,21.57,-2.83,-12.74,-0.62,-1.12,-0.58,-34.87,26.0,17.06
154.82788,18.3,-5.35,-8.89,-0.79,-0.57,-0.35,-34.87,26.0,17.06
154.851856,16.1,-6.28,-7.44,-0.69,-0.31,-0.31,-33.68,23.06,20.56
154.871869,15.16,-6.73,-6.67,-0.49,-0.42,-0.8,-33.68,23.06,20.56
154.895876,13.1,-3.79,-6.88,-0.23,-0.27,-1.02,-33.68,23.06,20.56
154.919872,11.05,-2.06,-6.57,-0.22,-0.16,-0.89,-32.56,20.75,22.18
154.939793,10.27,-1.78,-6.54,-0.16,0.06,-0.3,-32.56,20.75,22.18
154.963865,8.73,-2.0,-6.2,-0.15,0.14,0.02,-33.0,19.06,22.68
154.983837,8.52,-1.97,-6.24,-0.13,0.03,-0.13,-33.0,19.06,22.68
155.007151,8.41,-2.09,-5.97,-0.11,0.03,-0.25,-33.0,19.06,22.68
155.043704,7.46,-0.78,-6.08,-0.1,0.09,-0.2,-32.56,18.68,22.37
155.063782,6.93,-0.64,-5.92,-0.12,0.14,-0.1,-32.56,18.68,22.37
155.087771,6.45,-0.53,-5.32,-0.04,0.24,0.17,-32.56,19.0,22.87
155.107767,6.52,-1.24,-4.99,-0.04,0.1,0.25,-32.56,19.0,22.87
155.131889,8.17,-1.76,-6.02,-0.06,-0.15,0.08,-32.56,19.0,22.87
155.155863,9.36,-2.06,-6.54,-0.11,-0.14,-0.25,-32.56,17.75,23.68
155.175884,7.55,-1.29,-5.74,-0.15,-0.05,-0.43,-32.56,17.75,23.68
