t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
41.023471,9.78,0.25,0.42,-0.08,0.16,-0.07,-45.37,21.0,-7.87
41.043658,9.84,0.38,0.43,-0.07,0.14,-0.06,-45.37,21.0,-7.87
41.063619,9.88,0.45,0.63,-0.04,0.07,-0.02,-46.18,19.5,-7.06
41.083614,9.71,0.33,0.39,-0.02,0.03,0.01,-46.18,19.5,-7.06
41.107702,9.56,0.26,0.56,0.0,0.0,0.02,-46.18,19.5,-7.06
41.131766,9.52,0.23,0.55,-0.01,0.03,0.0,-45.37,19.5,-9.06
41.151563,9.52,0.24,0.45,-0.03,0.06,-0.04,-45.37,19.5,-9.06
41.175593,9.77,0.33,0.61,-0.02,0.06,-0.05,-45.37,20.68,-8.75
41.199572,9.75,0.37,0.54,-0.03,0.07,-0.05,-45.37,20.68,-8.75
41.219554,10.01,0.47,0.56,-0.02,0.03,-0.03,-45.37,20.68,-8.75
41.243516,9.97,0.46,0.4,0.0,-0.03,0.01,-44.68,19.5,-7.87
41.263546,9.76,0.34,0.5,0.03,-0.08,0.05,-44.68,19.5,-7.87
41.287559,9.69,0.28,0.61,0.02,-0.04,0.04,-46.18,19.87,-7.87
41.311539,9.64,0.19,0.44,0.0,0.03,0.01,-46.18,19.87,-7.87
41.331604,9.6,0.18,0.55,0.0,0.04,0.0,-46.18,19.87,-7.87
41.355703,9.6,0.23,0.75,0.0,0.01,0.0,-45.75,19.5,-8.75
41.379735,9.86,0.35,0.55,-0.02,0.01,-0.02,-45.75,19.5,-8.75
41.399761,9.99,0.39,0.31,0.0,0.0,-0.01,-45.37,19.87,-7.5
41.423851,9.67,0.28,0.72,-0.01,0.09,-0.01,-45.37,20.25,-8.25
41.443757,9.69,0.36,0.76,-0.02,0.06,-0.02,-45.75,19.87,-8.25
41.4678,9.78,0.4,0.64,-0.02,0.04,-0.01,-45.75,19.87,-8.25
41.491709,9.88,0.39,0.38,-0.01,0.0,0.0,-45.75,19.87,-8.25
41.511713,9.75,0.37,0.56,0.02,-0.05,0.04,-45.0,19.87,-7.06
41.535706,9.67,0.38,0.74,0.02,-0.05,0.04,-45.0,19.87,-7.06
41.559882,9.44,0.32,0.75,-0.01,0.02,0.02,-45.75,19.87,-7.87
41.579849,9.58,0.28,0.63,-0.03,0.06,0.0,-45.75,19.87,-7.87
41.603812,9.56,0.28,0.59,-0.02,0.03,0.0,-45.75,19.87,-7.87
41.623861,9.55,0.34,0.74,0.0,-0.02,0.0,-45.37,20.68,-9.06
41.647696,9.67,0.39,0.66,0.0,-0.03,0.0,-45.37,20.68,-9.06
41.671714,9.89,0.34,0.71,0.0,-0.04,0.0,-45.37,19.5,-8.25
41.691752,9.94,0.21,0.64,-0.01,-0.02,0.03,-45.37,19.5,-8.25
41.715749,9.94,-0.35,0.61,-0.01,0.01,0.06,-45.37,19.5,-8.25
41.73975,9.43,-1.12,0.71,-0.01,0.06,0.09,-45.75,19.87,-7.87
41.759779,8.93,-2.79,-0.11,-0.14,0.37,0.0,-45.75,19.87,-7.87
41.783756,8.94,-3.77,-1.25,-0.04,0.36,-0.06,-45.75,21.0,-7.56
41.803488,9.05,-4.0,-0.87,0.25,0.09,-0.07,-45.75,21.0,-7.56
41.827677,8.61,-4.28,-1.15,0.5,-0.03,-0.07,-45.75,21.0,-7.56
41.851701,7.34,-4.48,-1.21,0.77,-0.2,0.0,-45.37,19.87,-9.87
41.871825,5.09,-3.71,1.17,0.93,-0.31,-0.1,-45.37,19.87,-9.87
41.907856,4.9,-3.01,0.74,0.68,0.06,-0.57,-45.37,20.25,-7.87
41.927823,6.12,-1.5,-0.42,0.57,0.38,-1.03,-45.37,20.25,-7.87
41.951819,6.21,-0.28,-0.64,0.79,0.2,-1.19,-45.37,20.25,-7.87
41.975885,7.9,6.83,-0.14,0.71,0.0,-1.54,-46.5,15.37,-10.25
41.995202,8.57,7.79,-0.76,0.67,0.03,-1.47,-46.5,15.37,-10.25
42.01949,8.78,8.38,-0.26,0.67,-0.02,-1.22,-48.37,10.56,-10.25
42.043758,7.85,8.18,0.23,0.64,0.0,-0.97,-48.37,10.56,-10.25
42.063754,6.26,7.38,1.02,0.58,-0.1,-0.81,-49.18,8.25,-10.25
42.087719,5.38,6.91,0.92,0.51,-0.22,-0.82,-49.18,8.25,-10.25
42.107895,7.3,7.59,2.9,0.28,-0.07,-1.02,-49.18,8.25,-10.25
42.131834,8.89,7.72,1.6,-0.04,0.13,-1.0,-49.18,5.0,-10.25
42.155867,9.4,7.62,1.29,-0.11,-0.04,-0.68,-49.18,5.0,-10.25
42.175878,8.42,6.91,0.82,-0.11,-0.43,-0.31,-50.25,2.37,-9.5
42.199786,8.16,7.0,1.76,-0.18,-0.55,-0.18,-50.25,2.37,-9.5
42.223859,9.82,7.63,1.93,-0.53,-0.47,-0.2,-50.25,2.37,-9.5
42.247681,11.06,7.98,1.34,-0.92,-0.34,-0.02,-50.25,1.25,-8.87
42.267671,10.86,7.4,-0.04,-1.07,-0.46,0.36,-50.25,1.25,-8.87
42.28752,10.27,6.83,-0.21,-1.01,-0.9,0.68,-50.68,1.56,-7.18
42.31176,9.83,6.1,-0.97,-1.04,-1.09,0.81,-50.68,1.56,-7.18
42.335717,9.44,5.24,-1.93,-1.13,-0.96,0.85,-50.68,1.56,-7.18
42.355618,8.19,3.73,-2.06,-1.23,-0.8,0.78,-50.68,2.68,-6.5
42.379713,7.74,2.77,-2.54,-1.29,-0.79,0.57,-50.68,2.68,-6.5
42.403721,8.16,2.04,-2.42,-1.26,-0.83,0.34,-51.68,5.25,-2.87
42.423763,8.46,-0.75,-3.19,-0.92,-0.95,-0.09,-50.0,5.68,-0.5
42.447536,8.9,-1.62,-3.52,-0.8,-1.01,-0.19,-50.37,6.5,1.5
42.467714,9.13,-2.25,-3.88,-0.7,-0.96,-0.23,-50.37,6.5,1.5
42.491748,8.61,-3.23,-4.68,-0.56,-0.86,-0.23,-50.37,6.5,1.5
42.515854,8.98,-3.91,-4.74,-0.28,-0.97,-0.23,-50.0,5.68,3.75
42.53583,9.48,-4.62,-4.24,-0.06,-0.99,-0.22,-50.0,5.68,3.75
