t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
82.775472,8.61,4.08,0.37,-0.01,-0.09,0.18,-52.25,-1.87,-6.56
82.799453,8.32,4.55,0.65,0.05,-0.13,0.21,-52.25,-1.87,-6.56
82.823417,8.64,5.43,0.65,-0.04,-0.13,0.04,-52.25,-1.87,-6.56
82.843463,8.92,5.01,0.26,-0.25,-0.12,0.0,-52.25,-1.87,-6.56
82.867548,8.86,4.55,0.33,-0.27,-0.15,0.15,-52.25,-1.87,-6.56
82.887501,8.43,4.99,0.91,-0.18,-0.22,0.33,-52.25,-1.06,-5.75
82.911538,8.78,4.75,0.38,-0.28,-0.34,0.38,-52.25,-1.06,-5.75
82.935225,8.86,3.61,0.09,-0.42,-0.45,0.5,-51.87,-0.37,-5.37
82.955185,8.69,2.83,0.34,-0.41,-0.47,0.52,-51.87,-0.37,-5.37
82.979323,8.55,2.45,-0.2,-0.45,-0.48,0.53,-51.87,-0.37,-5.37
83.003384,10.01,1.36,-1.27,-0.57,-0.55,0.62,-52.25,0.68,-3.75
83.023335,10.4,-1.12,-1.48,-0.59,-0.59,0.74,-52.25,0.68,-3.75
83.047477,10.27,-1.85,-1.12,-0.46,-0.35,0.39,-52.25,2.56,-1.75
83.067454,10.79,-2.25,-1.56,-0.54,-0.2,0.03,-52.25,2.56,-1.75
83.091466,12.36,-2.76,-2.83,-0.4,-0.14,-0.27,-52.25,2.56,-1.75
83.115458,13.83,-2.13,-4.04,0.05,0.0,-0.13,-52.68,3.25,-2.25
83.135512,12.28,-0.93,-3.73,0.61,0.23,-0.08,-52.68,3.25,-2.25
83.160713,9.89,3.99,-1.44,1.09,1.11,-0.45,-52.25,2.18,-3.75
83.183432,8.92,6.92,0.19,1.09,1.15,-0.42,-52.25,2.18,-3.75
83.203367,8.11,7.08,0.93,0.88,1.05,-0.35,-52.25,1.5,-7.0
83.227453,7.42,7.54,1.94,0.84,0.87,-0.33,-52.25,1.5,-7.0
83.259487,7.17,8.49,2.22,0.74,0.66,-0.2,-52.25,1.5,-7.0
83.283487,7.49,7.49,0.92,0.66,0.48,0.08,-52.68,0.0,-9.75
83.307572,5.42,7.36,2.19,0.88,0.47,0.55,-52.68,0.0,-9.75
83.327565,4.4,6.06,2.38,0.76,0.42,0.7,-52.68,-1.06,-11.0
83.351534,3.65,4.92,2.34,0.55,0.36,0.57,-52.68,-1.06,-11.0
83.371466,3.08,3.94,2.29,0.43,0.3,0.44,-52.68,-1.06,-11.0
83.395482,2.02,2.9,2.02,0.33,0.18,0.31,-51.56,0.25,-12.18
83.419544,1.72,1.76,1.37,0.29,0.07,0.08,-51.56,0.25,-12.18
83.439575,1.32,1.96,0.94,0.4,-0.09,0.05,-51.87,1.06,-11.0
83.463564,1.26,1.59,0.31,0.42,-0.33,0.09,-51.87,1.06,-11.0
83.483572,0.69,1.11,0.36,0.52,-0.56,0.11,-51.87,1.06,-11.0
83.507568,0.63,-1.82,0.98,0.45,-0.74,0.0,-51.87,1.06,-12.18
83.531555,-0.64,-3.47,0.12,0.27,-0.93,-0.57,-51.87,1.06,-12.18
83.551269,2.35,-1.64,-2.54,0.09,-0.92,-1.77,-51.87,0.0,-9.75
83.575559,3.76,-1.01,-3.15,0.5,-1.25,-1.93,-51.87,0.0,-9.75
83.599502,14.26,14.74,-6.29,1.33,-1.25,-2.87,-52.68,-8.56,-1.75
83.619534,17.98,15.92,-7.39,1.92,-0.87,-1.83,-52.68,-8.56,-1.75
83.643599,14.9,14.17,-5.5,1.63,-0.39,-0.8,-52.68,-8.56,-1.75
83.667531,14.65,15.75,-4.4,1.21,0.04,-1.12,-51.87,-15.68,1.68
83.687554,15.21,17.39,-4.33,0.99,-0.02,-0.79,-51.87,-15.68,1.68
83.711536,14.23,17.95,-3.35,0.91,-0.05,-0.25,-51.68,-18.25,2.87
83.731564,13.35,18.14,-2.42,0.55,0.07,0.02,-51.68,-18.25,2.87
83.755518,12.58,18.04,-2.06,0.15,0.14,0.36,-51.68,-18.25,2.87
83.779587,10.51,15.51,-1.72,-0.22,0.06,0.81,-50.5,-19.75,3.56
83.799572,9.09,13.65,-1.8,-0.54,0.02,0.96,-50.5,-19.75,3.56
83.827561,7.11,11.21,-2.11,-0.87,0.03,1.05,-50.87,-17.87,4.37
83.847651,6.41,9.67,-2.37,-1.13,0.08,0.98,-50.87,-17.87,4.37
83.867525,5.67,9.24,-1.67,-1.27,0.05,1.16,-50.87,-17.87,4.37
83.891525,5.09,7.12,-1.29,-1.45,-0.1,1.44,-50.87,-15.68,3.18
83.911256,4.01,6.73,-0.51,-1.47,-0.14,1.43,-50.87,-15.68,3.18
83.934836,3.87,5.5,-0.41,-1.73,-0.3,1.17,-52.37,-12.68,3.18
83.959437,4.16,5.84,-0.64,-1.81,-0.49,1.12,-52.37,-12.68,3.18
83.979427,4.38,5.65,-1.68,-1.88,-0.65,1.24,-52.37,-12.68,3.18
84.003423,4.13,4.51,-2.52,-1.88,-0.82,1.49,-52.0,-9.68,1.18
84.023467,3.78,3.47,-3.46,-1.77,-0.89,1.51,-52.0,-9.68,1.18
84.047462,3.29,2.61,-3.58,-1.82,-0.83,1.27,-52.75,-6.68,3.56
84.071447,4.15,1.29,-4.29,-1.95,-0.81,0.98,-52.75,-6.68,3.56
84.091565,3.64,1.06,-3.75,-1.73,-0.81,0.96,-52.75,-6.68,3.56
84.115572,3.64,0.81,-3.65,-1.59,-0.88,0.97,-53.18,-3.37,5.18
84.139529,3.76,-2.2,-3.64,-1.12,-1.35,0.13,-52.37,-1.5,5.87
84.159505,4.38,-2.58,-4.3,-0.93,-1.56,-0.08,-51.68,0.0,8.68
84.183299,4.9,-2.85,-4.63,-0.66,-1.65,-0.39,-51.68,0.0,8.68
84.203449,5.34,-3.07,-5.25,-0.35,-1.81,-0.58,-50.18,0.25,12.75
84.227429,6.15,-3.19,-6.27,-0.11,-1.87,-0.75,-50.18,0.25,12.75
84.251442,6.81,-4.29,-7.16,0.19,-1.83,-0.96,-50.18,0.25,12.75
84.283463,8.39,-3.07,-7.76,0.48,-1.71,-1.11,-48.68,-2.56,16.25
84.307428,10.46,-1.91,-8.63,0.64,-1.49,-1.5,-48.68,-2.56,16.25
84.327463,12.3,-1.0,-10.06,1.04,-1.45,-1.4,-46.75,-4.0,20.37
84.351434,12.82,-0.75,-10.68,1.74,-1.25,-1.02,-46.75,-4.0,20.37
84.375478,13.46,-0.71,-11.33,1.9,-1.12,-1.08,-46.75,-4.0,20.37
84.395471,14.0,0.36,-12.33,2.06,-0.71,-1.32,-44.56,-6.56,24.25
84.419423,14.05,1.86,-12.25,2.24,-0.26,-1.4,-44.56,-6.56,24.25
84.443573,13.34,2.75,-11.5,2.49,0.04,-1.28,-43.06,-6.25,26.56
84.463533,12.22,3.77,-10.84,2.67,0.25,-1.24,-43.06,-6.25,26.56
84.487526,12.46,6.73,-10.73,2.57,0.67,-1.53,-43.06,-6.25,26.56
84.507562,12.21,7.78,-10.5,2.34,1.17,-1.79,-41.87,-8.06,26.68
84.53158,10.42,7.97,-9.58,2.33,1.44,-1.44,-41.87,-8.06,26.68
84.555515,8.86,7.52,-8.9,2.33,1.47,-1.37,-43.37,-7.37,27.56
84.575509,6.44,7.35,-7.89,2.07,1.53,-1.51,-43.37,-7.37,27.56
84.599578,4.44,9.99,-6.61,1.42,1.62,-1.06,-46.06,-9.68,22.37
84.623563,3.8,9.09,-5.72,1.07,1.46,-0.97,-46.06,-9.68,22.37
84.643536,3.15,8.9,-4.66,0.95,1.37,-0.93,-46.06,-9.68,22.37
84.667522,2.65,8.49,-3.49,0.76,1.17,-0.86,-49.0,-10.0,20.68
84.68751,2.85,8.63,-3.21,0.49,0.86,-0.52,-49.0,-10.0,20.68
