t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
204.051723,9.19,2.9,1.69,0.01,0.03,0.03,-49.0,8.06,-8.18
204.071558,9.07,2.78,1.76,0.03,0.01,0.04,-49.0,8.06,-8.18
204.095668,9.07,2.52,1.76,0.01,0.0,0.01,-49.68,8.06,-8.87
204.119745,9.23,2.74,1.56,0.05,0.0,0.02,-49.68,8.06,-8.87
204.139701,9.19,2.82,1.7,0.03,0.01,0.02,-49.68,8.06,-8.87
204.187729,9.22,2.75,1.64,0.0,0.02,0.0,-49.0,8.06,-8.56
204.207753,9.15,2.46,1.69,0.03,0.0,0.01,-49.0,8.06,-8.56
204.231801,9.11,2.4,1.75,0.03,-0.01,0.0,-49.0,7.68,-8.18
204.251555,9.22,2.61,1.55,0.0,0.0,-0.04,-49.0,7.68,-8.18
204.27568,9.26,2.85,1.69,0.0,0.02,-0.06,-49.0,7.68,-8.18
204.299672,9.26,2.95,1.79,-0.02,0.02,-0.04,-49.0,8.87,-9.37
204.331545,9.3,3.01,1.65,-0.01,0.0,-0.02,-49.0,8.87,-9.37
204.367568,9.35,3.05,1.56,0.01,0.0,0.02,-49.0,7.68,-8.56
204.387559,9.25,2.96,1.62,0.0,0.01,0.04,-49.0,7.68,-8.56
204.411697,9.77,2.54,2.12,-0.06,-0.01,0.05,-49.0,8.06,-8.18
204.431545,10.4,2.11,2.36,-0.05,0.0,0.1,-49.0,8.06,-8.18
204.455591,10.62,2.02,2.59,0.04,-0.01,0.19,-48.56,8.5,-8.18
204.479582,11.34,0.42,2.38,0.12,0.01,0.21,-48.56,8.5,-8.18
204.499566,11.54,-0.16,1.69,0.19,0.06,0.15,-49.0,8.87,-8.18
204.523594,11.41,-1.29,0.46,0.28,0.19,0.02,-49.0,8.87,-8.18
204.547571,10.47,-1.21,-0.4,0.34,0.35,-0.15,-49.0,8.87,-8.18
204.567461,10.72,-1.55,-0.3,0.44,0.48,-0.33,-49.25,8.5,-9.25
204.59153,8.24,-1.99,-0.89,0.6,0.61,-0.49,-49.25,8.5,-9.25
204.611598,5.76,-1.8,-0.99,0.82,0.62,-0.85,-49.0,8.06,-8.87
204.635494,4.45,-0.98,-1.07,1.05,0.56,-1.32,-49.0,8.06,-8.87
204.659345,2.69,1.38,-0.56,1.15,0.5,-1.73,-49.0,8.06,-8.87
204.691564,1.75,2.74,-0.37,1.18,0.39,-1.99,-48.18,6.56,-11.68
204.71555,0.2,5.45,0.85,1.2,0.21,-2.13,-48.18,6.56,-11.68
204.735561,0.0,7.22,1.32,1.04,-0.03,-2.22,-48.18,1.0,-12.5
204.771587,0.5,7.97,0.83,1.0,-0.29,-2.02,-48.18,1.0,-12.5
204.79161,0.59,8.47,1.73,1.23,-0.6,-1.75,-48.18,1.0,-12.5
204.815556,1.45,11.47,3.61,0.98,-0.89,-1.7,-48.18,-4.18,-12.06
204.839709,8.94,16.57,3.35,0.32,-1.74,0.13,-47.75,-9.75,-9.37
204.859586,13.13,16.05,1.23,-0.14,-1.87,0.6,-48.56,-13.18,-7.0
204.883615,15.34,15.66,0.51,-0.43,-1.71,1.01,-48.56,-13.18,-7.0
204.907059,17.82,13.21,-0.96,-0.84,-1.46,1.31,-49.68,-13.06,-2.0
204.927575,19.51,10.89,-2.25,-1.38,-1.17,1.25,-49.68,-13.06,-2.0
204.955743,22.47,7.62,-6.17,-1.79,-0.62,1.11,-49.68,-13.06,-2.0
204.971601,20.88,4.34,-5.58,-1.6,0.37,1.18,-51.25,-9.75,0.37
204.995751,18.77,2.16,-4.23,-1.72,1.11,1.18,-51.25,-9.75,0.37
205.01969,13.8,-1.44,-2.4,-1.75,1.61,0.88,-50.56,-6.75,0.37
205.039598,10.42,-2.62,-0.77,-1.44,1.84,0.35,-50.56,-6.75,0.37
205.063748,6.38,-3.44,-0.82,-1.15,1.87,-0.16,-50.56,-6.75,0.37
205.087753,3.06,-3.36,-1.02,-0.66,1.91,-0.29,-51.25,-3.5,-4.68
205.107743,-1.87,-3.1,1.0,-0.38,1.45,-0.61,-51.25,-3.5,-4.68
205.151699,-3.79,-2.31,1.12,-0.23,1.01,-1.17,-50.06,-3.75,-8.25
205.175742,-5.38,0.92,1.21,0.11,0.45,-1.75,-50.06,-3.75,-8.25
205.211601,-6.46,4.59,2.52,0.35,0.06,-1.87,-50.06,-3.75,-8.25
205.23155,-6.89,6.57,2.8,0.26,-0.38,-1.91,-47.75,-5.0,-12.18
205.255591,-4.92,8.24,3.48,0.25,-1.0,-1.65,-47.75,-5.0,-12.18
205.275497,9.19,8.08,-3.3,-0.07,-2.74,0.71,-48.56,-11.68,-7.87
205.299557,12.42,3.92,-5.17,-0.27,-2.46,1.01,-48.18,-14.0,-0.87
205.323754,13.57,0.19,-6.55,-0.24,-2.23,1.24,-48.18,-14.0,-0.87
205.343596,14.01,-6.29,-7.89,0.14,-1.97,1.16,-48.18,-14.0,-0.87
205.367554,14.06,-10.71,-7.25,0.57,-1.6,0.63,-50.06,-10.56,3.87
205.38769,14.09,-11.52,-5.94,1.16,-1.2,-0.19,-50.06,-10.56,3.87
205.411699,13.27,-10.74,-6.02,1.85,-0.77,-1.23,-49.68,-8.75,8.06
205.447719,13.74,-7.54,-7.26,2.59,-0.34,-2.07,-49.68,-8.75,8.06
205.467712,14.13,3.44,-6.55,3.17,0.38,-2.47,-49.68,-8.75,8.06
205.491697,16.26,8.4,-8.58,3.26,0.84,-2.14,-48.87,-10.56,11.56
205.511676,15.42,12.42,-8.59,3.51,1.4,-1.31,-48.87,-10.56,11.56
205.535664,13.72,16.95,-6.51,3.15,2.01,-1.11,-47.68,-15.06,14.0
205.559666,13.24,23.1,-5.97,1.94,2.37,-1.08,-47.68,-15.06,14.0
205.579687,10.74,25.89,-5.57,1.19,2.47,-0.63,-47.68,-15.06,14.0
205.603612,8.98,25.72,-4.53,0.75,2.13,-0.16,-47.5,-16.18,12.37
205.627586,5.98,25.3,-2.97,0.36,1.8,0.36,-47.5,-16.18,12.37
