t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
38.31974,9.92,-0.78,0.23,0.0,0.06,0.0,-45.87,22.18,-9.06
38.343844,9.77,-0.98,0.2,0.01,0.09,0.03,-46.25,21.75,-10.25
38.363771,9.58,-0.95,0.5,0.06,-0.01,0.04,-46.25,21.75,-10.25
38.387757,9.74,-0.77,0.56,-0.03,0.13,-0.06,-45.87,22.18,-9.75
38.411756,9.75,-0.83,0.34,-0.06,0.23,-0.1,-45.87,22.18,-9.75
38.431808,9.65,-0.77,0.38,-0.05,0.19,-0.08,-45.5,22.18,-10.25
38.45577,9.56,-0.73,0.59,-0.04,0.14,-0.06,-45.5,22.18,-10.25
38.479901,9.52,-0.87,0.39,-0.06,0.14,-0.05,-45.5,22.18,-10.25
38.499901,9.44,-0.81,0.62,-0.02,0.07,-0.01,-45.06,22.18,-10.25
38.523889,9.46,-0.8,0.43,-0.02,0.09,-0.04,-45.06,22.18,-10.25
38.543819,9.69,-0.72,0.34,-0.01,0.11,-0.03,-46.56,22.56,-9.5
38.567901,9.49,-0.83,0.43,0.0,0.14,0.0,-46.56,22.56,-9.5
38.591863,9.25,-0.88,0.72,0.01,0.11,0.01,-46.56,22.56,-9.5
38.611864,9.22,-0.87,0.8,0.03,0.06,0.01,-45.5,22.56,-9.75
38.635911,9.11,-0.86,0.83,0.02,0.05,-0.02,-45.5,22.56,-9.75
38.659911,9.42,-0.7,0.82,0.02,0.03,-0.06,-45.87,21.5,-11.0
38.679821,9.44,-0.74,0.39,0.01,0.05,-0.07,-45.87,21.5,-11.0
38.703799,9.34,-0.78,0.57,0.03,0.08,-0.09,-45.87,21.5,-11.0
38.723779,9.69,-0.77,0.45,0.02,0.15,-0.18,-45.5,21.5,-12.18
38.747868,9.83,-0.55,0.52,0.04,0.25,-0.23,-45.5,21.5,-12.18
38.771889,9.85,0.19,1.56,0.04,0.34,-0.32,-45.87,21.75,-11.5
38.791875,10.56,1.03,1.99,-0.08,0.55,-0.53,-45.87,21.75,-11.5
38.815906,12.12,2.7,2.57,-0.25,0.7,-0.63,-45.87,21.75,-11.5
38.839709,12.83,3.76,2.65,-0.33,0.72,-0.56,-45.87,21.75,-13.0
38.859797,12.55,3.96,2.44,-0.35,0.59,-0.3,-45.87,21.75,-13.0
38.895809,11.37,4.04,2.98,-0.34,0.51,-0.09,-46.25,20.0,-12.18
38.915795,10.27,3.67,3.21,-0.41,0.46,0.05,-46.25,20.0,-12.18
38.939775,4.24,0.56,2.7,-1.03,0.91,-0.21,-45.5,20.25,-16.18
38.959805,4.45,0.44,1.69,-0.96,0.69,-0.43,-45.5,20.25,-16.18
38.983907,5.26,0.95,2.96,-0.9,0.53,-0.45,-44.87,21.5,-16.18
39.007867,5.12,-0.13,1.48,-1.04,0.49,-0.31,-44.87,21.5,-16.18
39.027861,4.55,-0.49,2.11,-1.04,0.35,-0.34,-44.75,21.5,-16.18
39.051743,4.07,-1.45,0.55,-1.09,0.12,-0.53,-44.75,21.5,-16.18
39.075869,4.84,-1.51,0.6,-0.97,-0.23,-0.66,-44.75,21.5,-16.18
39.095875,5.89,-2.08,0.21,-0.94,-0.33,-0.72,-44.0,21.06,-16.18
39.1198,6.53,-2.75,-0.71,-0.85,-0.42,-0.67,-44.0,21.06,-16.18
39.139867,6.77,-3.17,-0.76,-0.71,-0.58,-0.64,-45.06,20.0,-14.18
39.167183,8.5,-4.26,-1.82,-0.65,-0.51,-0.69,-45.06,20.0,-14.18
39.187582,9.13,-4.84,-1.61,-0.48,-0.54,-0.69,-45.06,20.0,-14.18
39.207757,10.49,-4.94,-1.83,-0.31,-0.65,-0.6,-46.56,19.68,-13.37
39.23177,10.88,-4.8,-1.73,-0.17,-0.58,-0.5,-46.56,19.68,-13.37
39.255886,11.7,-5.44,-2.96,0.04,-0.62,-0.35,-47.37,18.56,-9.75
39.275861,11.24,-5.54,-2.16,0.47,-0.7,-0.11,-47.37,18.56,-9.75
39.298883,9.34,-5.01,-0.79,0.72,-0.56,-0.23,-47.37,18.56,-9.75
39.323435,10.89,-3.89,-0.16,0.77,-0.29,-0.61,-48.06,16.68,-9.5
39.343808,13.7,-2.57,0.05,0.89,-0.34,-0.52,-48.06,16.68,-9.5
39.367902,13.83,-1.83,0.19,1.06,-0.51,-0.09,-48.5,16.25,-8.25
39.387919,12.54,-1.53,0.45,1.26,-0.66,0.25,-48.5,16.25,-8.25
39.4119,11.7,-0.72,0.88,1.28,-0.42,0.11,-48.5,16.25,-8.25
39.435939,12.31,0.44,1.5,1.24,-0.17,-0.12,-48.5,15.18,-7.87
39.455904,13.0,2.31,2.11,1.19,-0.16,-0.18,-48.5,15.18,-7.87
39.479955,13.55,3.69,2.42,1.12,-0.24,-0.01,-48.87,14.06,-8.68
39.503953,13.62,5.23,2.88,1.01,-0.15,0.15,-48.87,14.06,-8.68
39.523904,13.38,5.93,3.01,0.83,0.01,0.23,-48.87,14.06,-8.68
39.54794,9.16,6.69,2.65,0.18,0.06,0.33,-49.56,12.87,-8.68
39.567947,8.47,6.63,3.06,0.05,0.22,0.2,-49.56,12.87,-8.68
39.591898,8.39,6.31,3.04,-0.28,0.3,-0.07,-48.06,14.75,-10.75
39.615903,8.38,5.91,2.31,-0.39,0.03,-0.01,-48.06,14.75,-10.75
39.635607,7.8,5.2,1.63,-0.41,-0.08,0.03,-48.87,15.18,-10.68
39.659673,7.13,4.95,2.04,-0.66,-0.06,-0.08,-48.87,15.18,-10.68
39.683641,6.83,4.04,1.39,-0.78,0.1,-0.23,-48.87,15.18,-10.68
39.703731,6.97,3.25,0.88,-0.96,0.08,-0.4,-48.06,14.75,-11.0
39.727762,6.82,2.31,0.66,-0.98,-0.19,-0.35,-48.06,14.75,-11.0
39.747736,6.18,1.49,0.03,-0.99,-0.25,-0.37,-48.5,14.87,-9.06
39.771683,6.18,0.95,-0.48,-1.0,-0.43,-0.62,-48.5,14.87,-9.06
39.795764,6.71,0.37,-1.12,-0.98,-0.45,-0.65,-48.5,14.87,-9.06
39.815839,6.83,0.06,-1.0,-0.92,-0.65,-0.7,-48.87,14.75,-8.25
39.839909,7.35,-0.38,-0.89,-0.87,-0.82,-0.63,-48.87,14.75,-8.25
39.863908,7.34,-0.82,-1.17,-0.89,-0.79,-0.64,-48.87,13.75,-6.25
39.883805,6.78,-1.73,-1.59,-0.85,-0.69,-0.74,-48.87,13.75,-6.25
39.919953,6.59,-1.75,-1.29,-0.82,-0.7,-0.85,-48.87,13.75,-6.25
39.939902,7.22,-1.96,-1.61,-0.7,-0.65,-1.1,-49.56,12.25,-4.68
39.963963,9.01,-1.87,-2.0,-0.49,-0.84,-0.92,-49.56,12.25,-4.68
39.983984,9.22,-2.13,-2.22,-0.4,-0.93,-0.79,-50.37,10.0,-2.68
40.007935,9.32,-3.08,-3.71,0.59,-0.92,-0.75,-50.0,8.5,-0.37
40.031884,10.8,-1.88,-3.03,0.69,-0.93,-0.75,-50.37,7.0,2.37
40.051978,11.87,-1.31,-2.63,0.86,-0.76,-0.56,-50.37,7.0,2.37
40.076009,12.98,-0.87,-2.78,0.92,-0.75,-0.44,-50.37,7.0,2.37
40.099995,13.04,-0.69,-2.99,1.09,-0.66,-0.13,-48.87,5.06,4.25
