t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
129.407573,10.05,1.34,-0.71,0.0,0.02,-0.11,-46.87,18.0,-3.06
129.431743,10.06,0.79,-0.78,0.01,0.0,-0.01,-48.0,16.87,-2.75
129.46376,9.66,0.66,-0.37,0.04,-0.04,-0.01,-48.0,16.87,-2.75
129.487655,10.5,1.3,-0.86,-0.04,0.0,-0.14,-48.37,17.68,-3.06
129.507769,10.24,1.03,-1.02,-0.08,0.04,-0.01,-48.37,17.68,-3.06
129.531754,9.65,0.54,-0.69,0.0,0.03,0.08,-48.37,17.68,-3.06
129.555749,9.19,0.44,-0.34,0.05,-0.02,0.05,-49.06,16.5,-3.56
129.575742,9.66,0.62,-0.67,-0.01,-0.01,0.0,-49.06,16.5,-3.56
129.599433,9.92,0.42,-0.9,-0.03,0.0,0.0,-48.0,17.25,-3.06
129.619097,9.49,0.43,-0.75,-0.02,0.03,-0.02,-48.0,17.25,-3.06
129.64367,9.48,0.4,-0.82,0.0,0.0,-0.01,-48.0,17.25,-3.06
129.667735,9.58,0.73,-0.57,0.06,-0.04,0.02,-48.0,17.25,-3.06
129.687784,9.63,0.71,-0.41,0.0,0.0,-0.11,-48.0,17.25,-3.06
129.711774,9.97,1.1,-0.48,-0.04,0.01,-0.15,-48.75,17.68,-3.87
129.731374,10.38,1.08,-0.94,-0.11,0.06,-0.12,-48.75,17.68,-3.87
129.755743,10.17,0.91,-0.72,-0.07,0.1,-0.03,-48.75,17.68,-3.87
129.791668,10.44,1.06,-0.25,-0.06,0.09,-0.01,-48.37,17.25,-2.0
129.823738,11.01,1.86,-0.32,-0.13,0.14,-0.13,-48.37,17.25,-2.0
129.847909,11.81,0.88,-1.0,-0.16,0.19,0.08,-48.37,17.25,-3.87
129.867842,8.68,-3.71,-3.71,0.54,0.22,0.53,-48.0,18.0,-3.56
129.891842,7.56,-3.45,-3.21,0.76,0.29,0.62,-48.0,18.0,-3.56
129.915907,5.77,-3.34,-1.75,1.0,0.37,0.66,-48.0,18.0,-3.56
129.935879,4.46,-3.33,-1.26,1.08,0.37,0.37,-46.5,19.18,-5.5
129.959841,3.74,-3.02,-0.67,1.17,0.27,-0.09,-46.5,19.18,-5.5
129.979885,2.83,-2.47,0.03,1.41,-0.11,-0.46,-46.5,20.25,-7.06
130.003889,2.25,-0.84,0.92,1.43,-0.28,-0.59,-46.5,20.25,-7.06
130.035882,3.67,1.43,0.71,1.28,-0.51,-1.14,-46.5,20.25,-7.06
130.059726,4.73,2.95,-0.07,0.95,-0.58,-1.57,-46.5,18.37,-7.06
130.083896,4.33,3.38,0.4,0.86,-0.64,-1.72,-46.5,18.37,-7.06
130.103885,3.87,4.53,1.49,0.87,-0.82,-1.78,-48.25,15.75,-8.25
130.139663,6.27,9.33,1.42,0.62,-1.02,-2.15,-48.25,15.75,-8.25
130.159688,8.84,9.92,0.02,-0.13,-1.05,-2.74,-48.25,15.75,-8.25
130.183748,10.38,10.32,-0.19,-0.35,-1.16,-2.44,-50.18,11.25,-5.06
130.207743,11.06,11.72,0.93,-0.21,-1.31,-1.85,-50.18,11.25,-5.06
130.227784,12.79,13.75,1.73,-0.41,-1.6,-1.4,-52.06,5.0,-2.75
130.251795,18.44,11.24,-3.41,-1.71,-1.24,0.23,-51.0,0.87,2.0
130.275735,19.8,7.63,-8.75,-2.32,-0.91,0.23,-52.5,-1.0,5.75
130.295787,20.8,4.16,-12.26,-2.51,-0.49,0.41,-52.5,-1.0,5.75
130.319806,18.89,2.34,-11.92,-1.7,0.07,1.12,-52.5,-1.0,5.75
130.339785,16.88,1.73,-10.48,-1.24,0.94,1.4,-51.75,-0.56,7.0
130.363854,13.99,0.19,-9.3,-1.21,1.58,1.34,-51.75,-0.56,7.0
130.387851,12.62,-1.11,-8.97,-1.23,2.11,0.98,-52.5,2.25,5.75
130.407836,10.61,-1.25,-6.85,-0.91,2.41,0.5,-52.5,2.25,5.75
130.431878,7.47,-0.65,-4.63,-0.64,2.65,0.13,-52.5,2.25,5.75
130.455842,6.19,-0.37,-3.07,-0.47,2.81,-0.05,-52.5,4.56,0.25
130.475827,4.11,-0.24,-1.33,-0.42,2.69,-0.02,-52.5,4.56,0.25
130.499833,2.48,-0.07,0.16,-0.17,2.4,0.09,-52.0,4.87,-5.56
130.531873,0.37,-0.21,1.54,-0.02,2.02,0.08,-52.0,4.87,-5.56
