t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
148.919796,8.89,-1.1,-3.57,0.12,-0.02,0.04,-44.5,22.0,12.68
148.943944,9.11,-1.3,-3.53,0.05,-0.04,-0.05,-44.5,22.0,12.68
148.963796,9.24,-0.69,-3.82,0.0,-0.01,-0.03,-44.75,22.0,11.87
148.987822,9.3,-1.13,-3.88,-0.07,0.0,-0.11,-44.75,22.0,11.87
149.007802,9.19,-1.24,-3.54,-0.04,0.02,-0.07,-44.5,22.37,11.56
149.031927,8.96,-1.12,-3.58,0.0,0.0,0.08,-44.5,22.37,11.56
149.055927,8.84,-1.05,-3.59,0.02,0.0,0.08,-44.5,22.37,11.56
149.075963,8.89,-1.19,-3.58,0.01,0.0,0.05,-44.06,21.68,12.25
149.099919,9.13,-1.02,-3.77,0.0,0.0,-0.02,-44.06,21.68,12.25
149.123913,8.64,-1.13,-3.44,0.05,0.03,0.2,-44.5,22.0,13.06
149.143898,8.77,-1.22,-3.55,0.01,-0.03,0.06,-44.5,22.0,13.06
149.167815,8.93,-1.25,-3.72,-0.03,-0.03,-0.04,-43.68,23.06,11.87
149.187924,8.99,-1.12,-3.62,-0.02,-0.03,-0.08,-43.68,23.06,11.87
149.211964,9.08,-1.44,-3.63,0.0,0.0,0.0,-43.68,23.06,11.87
149.235934,8.63,-1.12,-3.63,0.03,0.02,0.12,-44.5,22.68,12.25
149.255913,9.03,-1.22,-3.76,0.03,-0.01,0.02,-44.5,22.68,12.25
149.279948,8.92,-1.33,-3.61,0.01,0.0,0.05,-44.5,22.37,12.68
149.303918,8.94,-1.19,-3.58,0.0,-0.01,0.07,-44.5,22.37,12.68
149.32391,9.38,-1.51,-3.89,-0.01,0.0,0.03,-44.5,22.37,12.68
149.347966,9.22,-1.42,-3.69,-0.03,0.07,-0.01,-43.68,22.37,13.06
149.367974,8.66,-1.48,-3.41,-0.04,0.1,0.0,-43.68,22.37,13.06
149.391909,8.32,-1.17,-3.36,0.03,0.03,0.2,-44.5,22.75,12.25
149.415969,8.77,-1.72,-3.35,0.08,-0.01,0.21,-44.5,22.75,12.25
149.435926,8.39,-1.62,-3.21,0.13,0.0,0.29,-44.5,22.75,12.25
149.459995,8.74,-1.74,-3.48,0.09,-0.04,0.15,-44.5,22.75,11.06
149.483982,8.93,-2.04,-3.37,0.01,-0.09,-0.05,-44.5,22.75,11.06
149.503909,8.8,-1.68,-3.13,0.12,-0.08,0.07,-44.06,23.06,11.56
149.527463,8.6,-1.84,-3.13,0.17,-0.09,0.23,-44.06,23.06,11.56
149.547871,8.69,-1.41,-3.18,0.27,-0.16,0.33,-44.06,23.06,11.56
149.571877,8.93,-1.19,-3.4,0.25,-0.23,0.24,-44.06,23.5,11.87
149.595977,9.66,-0.95,-3.55,0.22,-0.27,0.15,-44.06,23.5,11.87
149.61586,10.76,-0.89,-3.31,0.23,-0.19,0.11,-43.56,24.18,13.06
149.639927,10.57,-0.03,-3.24,0.38,-0.09,0.62,-43.56,24.18,13.06
149.663964,28.53,2.29,-13.65,0.18,-0.18,0.57,-41.68,26.06,12.25
149.684005,31.51,-1.07,-16.26,-0.29,1.07,-0.03,-41.68,26.06,12.25
149.707901,26.27,0.92,-14.91,-0.67,2.46,-0.32,-41.68,26.06,12.25
149.728011,19.64,1.2,-11.79,-1.22,2.92,-0.86,-42.06,26.75,12.68
149.751947,15.21,-0.41,-10.1,-1.44,3.06,-0.38,-42.06,26.75,12.68
149.775962,13.61,-2.8,-9.19,-1.33,3.19,0.2,-43.18,26.5,7.18
149.796011,10.71,-6.6,-7.19,-1.21,3.44,0.11,-43.18,26.5,7.18
149.819442,8.43,-7.93,-5.73,-0.97,3.57,-0.18,-43.18,26.5,7.18
149.843989,5.15,-7.82,-4.15,-0.74,3.31,-0.77,-43.56,26.5,1.68
149.863996,4.16,-6.67,-4.09,-0.75,3.0,-1.23,-43.56,26.5,1.68
149.887772,2.83,-4.41,-3.7,-0.9,2.76,-1.9,-41.5,27.06,-2.25
149.919945,1.02,-3.03,-2.87,-0.86,2.79,-1.8,-41.5,27.06,-2.25
149.944006,-1.11,-2.02,-0.9,-0.62,2.81,-1.32,-41.5,27.06,-2.25
149.968047,-3.4,-1.24,1.75,-0.16,2.69,-0.45,-42.56,24.56,-10.0
149.98797,-4.38,-1.39,3.84,-0.14,2.53,-0.43,-42.56,24.56,-10.0
150.012,-3.97,-1.23,4.3,-0.15,2.0,-0.63,-41.87,22.25,-14.37
150.032059,-2.18,-1.33,3.64,-0.37,1.19,-0.72,-41.87,22.25,-14.37
150.055917,-2.68,-1.26,3.99,-0.53,0.94,0.03,-41.87,22.25,-14.37
150.079943,-3.83,-0.97,5.27,-0.55,0.84,0.43,-41.18,21.87,-16.5
