,label,iteration,t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,nb_sign_changes_acceleration_x,nb_sign_changes_acceleration_y,nb_sign_changes_acceleration_z
76,2,23,133.81399330555556,8.422083333333333,-0.42513888888888896,-4.495972222222222,-0.31680555555555556,-0.1340277777777778,0.15986111111111112,-45.790416666666665,17.74861111111111,-1.0468055555555555,2.0,5.0,2.0
77,2,24,138.07181425925927,7.246049382716048,-1.1337037037037037,-3.7941975308641975,-0.5864197530864198,0.024691358024691364,0.23049382716049385,-44.23802469135802,19.806296296296296,-1.5649382716049383,2.0,7.0,2.0
78,2,25,143.23572692380952,7.752666666666666,-0.32228571428571423,-5.350666666666667,-0.37,-0.0023809523809523677,0.012952380952380963,-46.67333333333333,16.286190476190477,1.4503809523809525,2.0,5.0,2.0
79,2,26,148.79740610958905,8.447123287671232,0.286986301369863,-4.288356164383562,-0.3646575342465754,-0.15273972602739724,0.07232876712328766,-46.89972602739726,18.093698630136984,-4.103698630136986,2.0,5.0,2.0
80,2,27,153.3442288734177,8.128101265822785,-1.9420253164556964,-4.788860759493671,-0.2827848101265823,-0.3362025316455696,0.17670886075949366,-43.52050632911392,20.588987341772153,-2.459620253164557,4.0,5.0,2.0
81,2,28,158.04148946428572,7.929880952380953,-0.4995238095238096,-4.4297619047619055,-0.3433333333333333,-0.20535714285714285,0.004285714285714281,-46.20357142857143,17.705714285714286,-2.6410714285714283,2.0,5.0,4.0
82,2,29,162.47539952941176,7.907882352941176,0.1490588235294117,-4.754352941176471,-0.31211764705882356,-0.2363529411764706,0.1770588235294118,-46.73658823529412,15.951529411764707,-2.0481176470588234,4.0,5.0,6.0
83,2,3,12.59366567961165,9.664854368932039,0.4441747572815534,-1.0081553398058252,-0.20514563106796116,-0.045728155339805836,-0.08427184466019418,-44.944951456310676,20.55378640776699,-1.7066019417475728,0.0,10.0,8.0
84,2,30,167.49355117808219,7.6506849315068495,-1.7564383561643835,-4.667534246575343,-0.5017808219178083,-0.30739726027397263,0.15561643835616437,-42.15260273972603,23.02794520547945,1.6182191780821917,2.0,3.0,2.0
85,2,4,16.694635288659793,9.645567010309279,0.09298969072164946,-0.9505154639175258,-0.1320618556701031,0.015773195876288663,-0.07185567010309278,-44.66835051546391,21.39,-2.894742268041237,0.0,5.0,8.0
86,2,5,20.92884281308411,9.495046728971962,0.24682242990654202,-0.44532710280373833,-0.19289719626168225,-0.04317757009345795,-0.16,-44.67747663551402,19.678317757009346,-5.9264485981308415,0.0,5.0,9.0
87,2,6,24.938678352941174,9.456470588235295,0.9447058823529412,0.10549019607843137,-0.19058823529411767,0.03441176470588235,-0.13029411764705884,-45.202843137254895,17.090882352941176,-8.209019607843137,0.0,6.0,18.0
88,2,7,29.08348616814159,9.578672566371683,0.6794690265486726,-0.11796460176991148,-0.0845132743362832,-0.04212389380530973,-0.11053097345132744,-45.695132743362834,18.131681415929204,-7.321061946902654,0.0,6.0,5.0
89,2,8,33.2508121682243,9.580093457943924,0.2965420560747663,-0.2407476635514019,-0.12037383177570092,0.007570093457943925,-0.09046728971962617,-45.533738317757006,18.76056074766355,-7.126635514018691,0.0,7.0,8.0
