groupe,label,iteration,t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,nb_sign_changes_acceleration_x,nb_sign_changes_acceleration_y,nb_sign_changes_acceleration_z
1,1,15,0.6117313548387091,-8.063709677419356,-0.6811290322580645,-2.606451612903226,0.36258064516129035,-0.07596774193548386,0.13951612903225807,30.56096774193548,-23.688064516129035,11.51532258064516,2.0,18.0,4.0
1,1,16,0.6619344179104498,-9.217761194029851,-1.5770149253731343,-1.0177611940298508,0.026567164179104482,0.35208955223880595,0.08940298507462686,35.794626865671646,-20.257014925373134,9.540597014925373,0.0,8.0,7.0
1,1,17,2.6210707262357467,0.03239543726235742,-0.11292775665399239,-9.760760456273763,-0.002243346007604563,0.003840304182509506,-0.010418250950570343,-12.175209125475284,-16.800608365019013,-29.167604562737644,46.0,58.0,0.0
1,1,2,0.5831136271186439,-7.7211864406779664,-4.713728813559322,-2.312372881355932,0.49,0.4610169491525424,-0.08830508474576272,18.669999999999998,32.979491525423725,-7.766271186440678,6.0,4.0,4.0
1,1,3,0.49314068627450947,-8.839019607843138,-4.4547058823529415,-1.407058823529412,0.6264705882352941,0.5501960784313725,-0.2984313725490196,20.44058823529412,24.085882352941173,-7.366862745098039,2.0,4.0,4.0
1,1,4,0.5285100740740742,-6.440555555555556,-4.605370370370371,-1.4944444444444445,0.5218518518518519,0.49148148148148146,-0.11944444444444446,18.912777777777777,26.221851851851852,-7.361666666666666,2.0,2.0,6.0
1,1,5,0.4004425500000006,-6.8035,-6.627,0.15050000000000002,-0.022000000000000006,0.34025,0.10325,20.1595,21.30775,-8.589749999999999,0.0,0.0,4.0
1,1,6,0.4104900952380954,-5.3100000000000005,-6.87952380952381,0.0014285714285714192,0.04857142857142857,0.3778571428571429,-0.003333333333333342,18.56642857142857,25.723571428571432,-8.23904761904762,0.0,0.0,6.0
1,1,7,0.6802247971014498,3.2510144927536233,-8.375652173913043,0.15492753623188407,-0.14289855072463767,0.20072463768115942,-0.25130434782608696,-6.6640579710144925,24.350144927536235,-20.152463768115943,0.0,0.0,7.0
1,1,8,0.7812135189873409,2.85,-8.344936708860759,1.3102531645569622,-0.05822784810126582,0.16063291139240507,-0.28037974683544303,6.799620253164557,21.973924050632913,-19.78658227848101,6.0,0.0,10.0
1,1,9,0.7577848701298732,3.8514285714285714,-8.196363636363637,1.1815584415584417,-0.1742857142857143,0.1544155844155844,-0.19545454545454546,-1.0525974025974025,19.997792207792205,-21.842857142857145,6.0,2.0,11.0
1,2,1,0.7879765121951218,-1.965121951219512,-4.633170731707318,-8.029268292682927,0.42597560975609755,0.3123170731707317,-0.1928048780487805,10.602926829268291,1.396341463414634,25.795365853658534,4.0,4.0,2.0
1,2,10,0.9513197448979562,-1.923061224489796,3.3043877551020406,-8.848877551020408,0.11020408163265306,0.032346938775510196,0.28040816326530615,-2.329795918367347,-33.25397959183673,12.960408163265305,4.0,3.0,0.0
1,2,11,1.2238728400000016,-0.88448,3.4403200000000003,-9.05192,0.0644,0.04648000000000001,0.15296,-0.14647999999999992,-35.094800000000006,9.826799999999999,18.0,0.0,0.0
1,2,12,0.7994127654321009,-1.2351851851851852,3.014567901234568,-9.14320987654321,0.20580246913580244,-0.06185185185185185,0.4493827160493827,6.221481481481481,-32.66728395061729,12.140246913580247,3.0,2.0,0.0
1,2,13,0.9933478613861404,-7.655742574257426,-3.57009900990099,-2.672673267326733,0.28029702970297027,0.25653465346534654,0.07514851485148515,37.94188118811881,6.805544554455445,1.4633663366336636,6.0,8.0,5.0
1,2,14,0.7182941643835558,-7.187534246575344,-4.215205479452054,-3.642054794520548,0.4006849315068493,0.14246575342465753,0.02602739726027397,38.53849315068493,7.413835616438357,3.6846575342465755,2.0,7.0,2.0
1,2,15,0.9806930707070763,-7.313838383838385,-3.946969696969697,-3.6148484848484848,0.0912121212121212,0.08151515151515151,-0.1276767676767677,36.63080808080808,5.465656565656566,4.382929292929293,4.0,7.0,2.0
1,2,16,0.977629959183675,-7.435102040816326,-3.306734693877551,-3.6164285714285715,0.12214285714285715,0.03602040816326531,-0.009183673469387766,36.114285714285714,1.8211224489795919,4.928979591836735,2.0,6.0,2.0
1,2,17,1.0422051132075414,-7.444528301886793,-4.058679245283019,-2.7822641509433965,0.07311320754716981,0.1309433962264151,-0.040283018867924514,38.861132075471694,6.192169811320754,2.54377358490566,6.0,8.0,6.0
1,2,18,0.861962897727268,-6.813522727272727,5.721136363636363,-1.6429545454545456,0.2778409090909091,0.2114772727272727,-0.08897727272727272,9.868295454545454,-30.0875,-0.5343181818181818,6.0,8.0,7.0
1,2,2,0.8354280833333332,-3.5820238095238093,-5.518690476190476,-6.441428571428572,0.5266666666666667,0.24833333333333332,0.08690476190476189,26.08214285714286,7.421547619047619,19.055357142857144,1.0,4.0,2.0
1,2,3,0.7582918311688313,-4.754025974025974,-4.507142857142857,-5.706623376623377,0.2127272727272727,0.6449350649350649,0.24181818181818182,30.69883116883117,0.3157142857142857,17.446233766233764,0.0,6.0,2.0
1,2,4,0.8044571547619044,-3.750357142857143,-7.619761904761906,-2.9247619047619047,0.02773809523809524,0.5876190476190476,-0.07333333333333333,26.541785714285712,14.425357142857143,15.607857142857142,2.0,2.0,3.0
1,2,5,1.0381957333333331,-6.018952380952381,-2.674,-4.657238095238095,-0.3292380952380952,0.6282857142857142,0.1699047619047619,31.819904761904763,-3.0685714285714285,8.651619047619047,0.0,8.0,1.0
1,2,6,0.7687113544303791,-4.0470886075949375,-5.287848101265823,-4.508481012658228,0.18430379746835446,0.9270886075949366,0.21164556962025316,27.381645569620254,5.257974683544304,15.098227848101265,2.0,7.0,3.0
1,2,7,0.8079428765432096,-1.992962962962963,4.189629629629629,-8.694444444444445,0.12580246913580245,-0.08185185185185186,0.07753086419753087,-4.197530864197531,-29.96185185185185,10.299382716049383,7.0,2.0,0.0
1,2,8,0.9574340947368432,0.8454736842105263,5.432631578947369,-8.369368421052632,0.098,-0.0788421052631579,-0.1685263157894737,3.8006315789473684,-34.52431578947368,5.517052631578947,1.0,0.0,0.0
1,2,9,0.8852252921348299,-2.281123595505618,3.161573033707865,-8.730786516853932,0.12393258426966292,0.08359550561797752,0.3624719101123595,-1.0535955056179775,-29.655617977528088,17.575280898876404,4.0,2.0,0.0
1,3,1,0.9445556526315791,8.830947368421052,2.5511578947368423,1.2336842105263157,0.10052631578947369,-0.012210526315789477,-0.16010526315789472,-13.33757894736842,-0.37484210526315787,5.850947368421053,0.0,6.0,4.0
1,3,10,0.7401352400000011,-6.3111999999999995,-2.5140000000000002,-5.4924,0.202,0.3250666666666667,-0.28026666666666666,32.279599999999995,-16.218666666666667,-2.9844000000000004,4.0,6.0,6.0
1,3,11,0.8166847857142854,-6.1085714285714285,-1.886785714285714,-6.191190476190475,0.1630952380952381,0.23809523809523808,-0.27095238095238094,31.356547619047618,-12.285833333333333,-0.07047619047619046,4.0,6.0,3.0
1,3,12,0.9490881157894732,-6.632421052631579,-5.788736842105263,-1.5696842105263158,-0.37515789473684213,0.3374736842105263,-0.06378947368421053,34.98305263157894,10.942,-10.866,2.0,8.0,13.0
1,3,13,0.855890686046508,-6.428255813953489,-5.212674418604651,-2.9375581395348838,-0.4566279069767442,0.3116279069767442,-0.2881395348837209,36.81325581395349,11.220697674418604,-6.703604651162791,8.0,10.0,9.0
1,3,14,0.7172483698630151,-5.942602739726027,-5.0313698630136985,-3.7798630136986304,-0.4471232876712329,0.5797260273972603,0.03438356164383562,35.367123287671234,12.461643835616439,-8.387123287671233,4.0,6.0,8.0
1,3,15,0.7510901466666665,-6.308000000000001,-4.8672,-4.374666666666667,-0.3136,0.4992,-0.016533333333333337,37.3964,12.364666666666666,-6.0414666666666665,6.0,7.0,9.0
1,3,16,1.1051459999999993,-4.885495495495495,-5.858648648648648,-3.3125225225225226,-0.346036036036036,0.22819819819819823,-0.5617117117117117,34.24981981981982,17.356126126126124,12.712072072072072,6.0,7.0,9.0
1,3,2,1.0978007410714283,8.729285714285714,2.4935714285714288,0.18803571428571428,0.08830357142857144,-0.06098214285714286,-0.24562499999999998,-28.423928571428572,8.793125,7.534375,0.0,8.0,5.0
1,3,3,1.201159188524589,8.367377049180329,1.6154098360655735,-1.3658196721311475,0.022295081967213106,-0.10573770491803279,-0.4997540983606557,-25.991639344262296,12.802049180327868,9.67016393442623,2.0,7.0,7.0
1,3,4,0.8306461294117661,8.912117647058823,1.7758823529411762,0.5308235294117647,0.022823529411764694,-0.11670588235294117,-0.27282352941176474,-28.24011764705882,10.098823529411764,6.376705882352941,0.0,4.0,5.0
1,3,5,0.8403198470588249,9.01435294117647,1.5223529411764707,-0.39611764705882346,0.03741176470588236,-0.06529411764705882,-0.21400000000000002,-27.374,8.888352941176471,11.238,0.0,4.0,5.0
1,3,6,0.846575885057472,8.892183908045977,2.3229885057471265,-1.3085057471264367,0.14758620689655172,-0.10988505747126437,-0.2371264367816092,-26.514597701149427,7.517816091954023,13.71816091954023,0.0,8.0,5.0
1,3,7,0.6786754558823525,-0.14632352941176469,2.0044117647058823,-8.750735294117646,0.18705882352941175,-0.2051470588235294,0.3276470588235294,24.501470588235293,-18.639705882352942,27.225441176470586,10.0,3.0,0.0
1,3,8,0.7749772179487183,-7.052820512820513,-2.147051282051282,-5.065256410256411,0.48217948717948717,-0.5835897435897436,-0.12666666666666668,38.37551282051282,-11.067051282051283,-0.032948717948717905,2.0,5.0,4.0
1,3,9,0.7823556794871784,-7.0560256410256414,-1.9464102564102563,-4.776410256410257,0.13538461538461538,0.23756410256410257,-0.31461538461538463,32.127435897435895,-18.42653846153846,-1.9635897435897436,4.0,5.0,5.0
1,4,1,1.0634495140186926,-8.905327102803739,-1.591214953271028,-3.1588785046728973,-0.06897196261682242,-0.2118691588785047,-0.23485981308411213,28.25065420560748,-12.602990654205607,14.680654205607476,0.0,5.0,8.0
1,4,10,0.7405182533333368,-8.147466666666668,3.6297333333333337,-4.313066666666667,-0.22,0.013733333333333321,-0.5366666666666666,-1.2928000000000002,-29.665866666666666,-0.5901333333333334,4.0,4.0,8.0
1,4,11,0.7269909589041145,-9.081232876712328,2.1182191780821915,-3.5579452054794523,-0.4021917808219178,0.07958904109589039,-0.5582191780821918,0.9282191780821915,-30.214657534246577,-1.32,4.0,8.0,6.0
1,4,12,1.150587165217388,9.028260869565218,1.1037391304347828,-2.918608695652174,0.12765217391304348,-0.418695652173913,0.13330434782608697,-48.68573913043478,22.00130434782609,-9.591999999999999,6.0,15.0,9.0
1,4,13,1.1933818999999937,9.478333333333333,1.0681666666666667,-4.046833333333334,0.015416666666666669,-0.2813333333333333,0.16224999999999998,-49.23158333333333,20.953333333333333,-4.948583333333334,4.0,23.0,8.0
1,4,14,1.1074749909909918,8.553333333333333,1.0673873873873874,-3.3275675675675678,0.03531531531531531,-0.22450450450450452,-0.13657657657657657,-47.004954954954954,20.824594594594597,-9.93990990990991,6.0,20.0,4.0
1,4,15,0.9102194945054961,8.002527472527472,2.252967032967033,-4.447912087912088,0.09351648351648352,-0.30582417582417587,-0.1489010989010989,-49.533516483516486,16.343846153846155,-6.998681318681319,8.0,14.0,4.0
1,4,16,1.2198699016393497,8.561475409836065,0.040327868852458974,-3.4027868852459013,0.21188524590163932,-0.3555737704918033,-0.012786885245901632,-46.33795081967213,26.409508196721312,-6.277540983606557,5.0,16.0,5.0
1,4,2,0.7997361585365844,-9.616219512195121,-1.2067073170731708,-1.7352439024390243,-0.30329268292682926,0.18951219512195122,-0.23280487804878047,30.781463414634146,-15.189634146341463,13.717682926829267,0.0,5.0,2.0
1,4,3,0.8956993369565219,-8.67467391304348,-0.44413043478260866,-4.034130434782608,-0.1373913043478261,-0.3410869565217391,-0.27206521739130435,23.951521739130435,-18.968695652173913,21.214239130434784,0.0,3.0,4.0
1,4,4,0.8432169195402326,-9.288620689655172,-0.33091954022988507,-2.240229885057471,0.3175862068965517,0.24057471264367816,-0.30091954022988504,23.92057471264368,-16.293218390804597,14.949770114942527,2.0,7.0,8.0
1,4,5,0.7921300749999992,-9.772375,-0.43537499999999996,-2.006625,-0.12412500000000001,0.008874999999999989,-0.11187500000000002,26.83225,-11.37375,13.840125,2.0,10.0,4.0
1,4,6,1.1293980530973426,-7.118672566371681,4.773451327433628,-4.493451327433628,0.16681415929203539,0.15336283185840707,-0.24460176991150442,0.8834513274336283,-31.86840707964602,7.17212389380531,4.0,2.0,2.0
1,4,7,0.8938653222222198,-7.632666666666667,4.0425555555555555,-4.657222222222222,-0.21966666666666665,0.07166666666666667,-0.2217777777777778,2.8396666666666666,-30.004555555555555,0.5654444444444444,2.0,2.0,4.0
1,4,8,0.8105784756097614,-7.80560975609756,5.064024390243903,-2.553292682926829,-0.2832926829268293,0.17719512195121953,-0.359390243902439,-3.238536585365854,-29.95731707317073,-3.0012195121951217,6.0,2.0,8.0
1,4,9,0.9055320107526849,-7.783333333333333,4.169247311827957,-2.6808602150537633,-0.015483870967741944,0.2006451612903226,-0.1274193548387097,-5.79010752688172,-30.0547311827957,0.8050537634408602,6.0,4.0,10.0
1,5,1,1.1927036386554617,0.47478991596638653,2.410168067226891,-9.143193277310925,-0.10932773109243697,0.21941176470588236,-0.1650420168067227,9.269495798319328,-21.164453781512606,28.057563025210083,7.0,6.0,0.0
1,5,10,0.9117506774193544,-4.650967741935484,7.440430107526882,0.0007526881720429756,-0.028817204301075264,0.2553763440860215,-0.2595698924731183,-14.195913978494623,-33.409892473118276,-1.146236559139785,6.0,4.0,13.0
1,5,11,0.673859333333331,-6.823478260869565,6.4,-1.2381159420289853,-0.5036231884057971,0.21753623188405796,-0.32217391304347825,-14.051159420289855,-32.46144927536232,-0.41521739130434787,12.0,4.0,5.0
1,5,12,0.9276982580645201,6.66236559139785,3.666451612903226,-4.326881720430107,0.41397849462365593,-0.13096774193548386,-0.16731182795698923,-35.42376344086021,-1.4519354838709677,-12.290430107526882,8.0,12.0,7.0
1,5,13,1.1340191228070196,6.242982456140351,5.3835964912280705,-4.776578947368421,0.3900877192982456,0.08026315789473683,-0.28175438596491226,-36.021842105263154,-10.141842105263159,-9.701491228070175,12.0,10.0,15.0
1,5,15,0.6110413015873035,4.443650793650794,3.0625396825396827,-7.0476190476190474,0.8368253968253968,0.05619047619047615,-0.1815873015873016,-36.387142857142855,-6.359047619047619,-4.973968253968255,3.0,8.0,10.0
1,5,16,1.1415920964912352,6.169561403508772,4.923245614035087,-4.728070175438597,0.20078947368421052,-0.057807017543859654,-0.26649122807017545,-39.14736842105263,-9.564649122807017,-8.015701754385965,6.0,8.0,12.0
1,5,17,0.8505000344827626,6.035977011494253,3.7766666666666664,-5.95,0.3948275862068965,-0.1395402298850575,-0.2619540229885058,-40.093563218390806,-3.772413793103448,-4.082068965517241,6.0,8.0,7.0
1,5,2,1.1062592342342346,0.8941441441441441,2.045855855855856,-9.14963963963964,-0.17504504504504503,0.23846846846846845,-0.13414414414414416,7.952162162162161,-18.993513513513516,31.29099099099099,9.0,6.0,0.0
1,5,3,1.1339272368421072,1.3580701754385964,2.820350877192982,-9.083947368421052,-0.08666666666666666,0.15552631578947368,-0.18280701754385964,5.6265789473684205,-22.467017543859647,28.412368421052633,15.0,10.0,0.0
1,5,4,1.0545194392523372,1.5805607476635515,2.137570093457944,-9.184672897196261,0.007663551401869161,0.14850467289719624,-0.21084112149532708,7.7784112149532705,-18.69551401869159,30.257383177570095,7.0,10.0,0.0
1,5,5,1.0392725576923085,1.8875961538461539,1.6498076923076925,-9.250096153846155,-0.06432692307692309,0.25125,-0.20625,6.928653846153846,-17.654038461538462,30.839038461538458,9.0,8.0,0.0
1,5,6,0.9872320404040381,-5.391919191919191,7.765656565656565,1.8267676767676768,-0.2293939393939394,0.46565656565656566,-0.198989898989899,-12.765757575757576,-31.21030303030303,-6.917272727272727,0.0,2.0,8.0
1,5,7,0.519754660377361,-6.569056603773585,6.279622641509434,2.817735849056604,-0.10603773584905661,0.19679245283018867,-0.38018867924528305,-12.509622641509434,-29.335094339622643,-11.354528301886791,6.0,5.0,6.0
1,5,8,0.8780143033707855,-5.520898876404495,7.677977528089888,1.8900000000000001,-0.29179775280898873,0.3107865168539326,-0.0035955056179775126,-15.157865168539326,-28.449662921348313,-10.903707865168538,6.0,6.0,8.0
1,5,9,0.5037909811320754,-6.791320754716981,5.9286792452830195,1.6820754716981132,-0.26339622641509436,0.24037735849056602,-0.38,-16.794528301886793,-27.563584905660374,-9.878867924528302,8.0,6.0,6.0
1,6,1,0.5389373392857146,3.3432142857142857,3.4666071428571428,-7.9210714285714285,0.013571428571428576,-0.09392857142857144,-0.2619642857142857,-28.230357142857144,-1.3551785714285711,25.45625,1.0,4.0,0.0
1,6,10,0.47979731249999996,-0.0774999999999999,-1.2041666666666666,-8.372708333333334,-0.35312499999999997,0.18083333333333332,-1.0095833333333333,23.874375,-25.124375,14.13875,4.0,3.0,4.0
1,6,11,1.0663767685185181,7.089722222222223,1.8935185185185186,-4.24962962962963,0.47055555555555556,-0.1575,0.47453703703703703,-34.040740740740745,13.463055555555556,-9.896388888888888,8.0,6.0,7.0
1,6,12,0.9044712444444417,6.647,0.7576666666666666,-4.847,0.591111111111111,-0.22955555555555557,0.3035555555555556,-33.824333333333335,15.772111111111112,-7.364,10.0,5.0,15.0
1,6,13,0.679886260869562,7.997826086956522,3.2565217391304344,-2.2495652173913046,0.38420289855072465,-0.18144927536231883,-0.12739130434782608,-40.326521739130435,11.252173913043478,-9.71782608695652,6.0,5.0,11.0
1,6,14,0.8167021445783087,7.5043373493975905,2.900843373493976,-3.317710843373494,0.4585542168674699,-0.1133734939759036,0.04674698795180723,-39.13590361445783,10.607469879518073,-7.662289156626507,4.0,5.0,7.0
1,6,15,0.7816736794871784,4.789871794871795,3.7791025641025646,-8.638076923076923,0.6584615384615384,-0.12038461538461537,0.3107692307692308,-38.80064102564102,4.539358974358974,2.355,6.0,4.0,5.0
1,6,2,0.6280111111111116,0.28222222222222226,5.527777777777778,-7.903015873015873,0.30031746031746037,-0.23968253968253966,-0.686984126984127,-21.306984126984126,-7.654285714285714,29.525714285714283,4.0,3.0,0.0
1,6,3,0.6370682812499996,1.57125,4.28703125,-8.11625,0.07921875,-0.13937500000000003,-0.22968750000000002,-22.2665625,-3.5056249999999998,30.04765625,2.0,4.0,0.0
1,6,4,0.8539252325581393,2.709186046511628,5.173488372093024,-7.275465116279069,0.14453488372093024,-0.09348837209302324,-0.3725581395348837,-23.948837209302326,-5.373720930232558,28.804651162790694,2.0,7.0,0.0
1,6,5,0.8359207647058853,3.0248235294117647,5.355058823529411,-6.933411764705883,0.1751764705882353,-0.09764705882352939,-0.3448235294117647,-25.64929411764706,-6.347999999999999,27.30023529411765,2.0,6.0,0.0
1,6,6,0.6615283134328367,2.9359701492537313,-0.19373134328358207,-8.038507462686567,0.32179104477611936,-0.1265671641791045,-0.4995522388059701,2.8916417910447763,-23.869701492537313,26.590746268656716,4.0,4.0,4.0
1,6,7,0.6172197258064487,-6.515483870967741,-1.104516129032258,-5.679838709677419,-0.5767741935483871,0.17903225806451611,-0.45822580645161287,28.330161290322582,-23.53338709677419,5.163064516129032,4.0,4.0,10.0
1,6,8,0.5437607272727297,-4.392181818181818,-3.043636363636364,-6.028181818181818,-0.4552727272727273,0.04054545454545456,-0.5692727272727273,31.081818181818182,-17.491454545454545,10.32690909090909,4.0,5.0,4.0
1,6,9,0.47864232000000156,0.95,1.2357999999999998,-8.025,-0.03559999999999999,-0.3554,-0.855,16.8398,-29.5838,16.358,3.0,3.0,4.0
1,7,1,0.6787339852941109,-1.980735294117647,-6.093823529411765,-5.113088235294118,-0.4163235294117647,1.2338235294117648,-0.20926470588235294,24.951764705882354,21.80735294117647,32.76720588235294,4.0,2.0,1.0
1,7,10,0.5830655333333375,8.120666666666667,2.231,-5.037833333333333,0.041500000000000016,-0.49399999999999994,-0.02366666666666667,-40.13766666666667,7.097666666666667,-3.0206666666666666,3.0,6.0,7.0
1,7,11,0.7185772238806098,7.421194029850747,1.637462686567164,-4.896417910447761,0.06671641791044777,-0.7240298507462686,0.12373134328358211,-38.689850746268654,9.415074626865671,-0.8044776119402984,4.0,16.0,5.0
1,7,12,0.6046148999999924,8.174166666666666,2.2811666666666666,-2.7743333333333333,-0.014500000000000008,-0.36466666666666664,0.1315,-42.2355,9.981833333333332,-3.533666666666667,2.0,8.0,4.0
1,7,13,0.5800501206896558,8.755172413793103,2.648103448275862,-4.626896551724138,0.1660344827586207,-0.5213793103448275,-0.1829310344827586,-42.084482758620695,7.279137931034483,-3.1724137931034484,2.0,4.0,7.0
1,7,14,0.595403269841257,-5.510476190476191,-6.791428571428572,-4.234285714285714,-0.3036507936507936,0.09999999999999999,-0.2833333333333334,30.32238095238095,-3.0776190476190473,7.8474603174603175,2.0,4.0,2.0
1,7,15,0.5472124285714227,-4.951785714285714,-7.317142857142857,-4.698571428571428,-0.4114285714285714,0.10660714285714283,-0.31375000000000003,31.421607142857145,-1.7235714285714285,1.0073214285714285,2.0,2.0,2.0
1,7,16,0.5581236666666782,-5.816140350877193,-6.929122807017545,-3.8310526315789475,-0.37035087719298243,0.2652631578947368,-0.39035087719298245,32.2559649122807,-5.365614035087719,-4.681228070175439,2.0,2.0,2.0
1,7,17,0.5854019000000102,-4.6705000000000005,-6.983333333333333,-4.291666666666667,-0.4715,0.05916666666666667,-0.3733333333333333,27.802500000000002,-2.4911666666666665,-6.929666666666667,4.0,2.0,6.0
1,7,18,0.33415419444443967,-3.1980555555555554,-5.483333333333333,-7.11361111111111,-1.3294444444444444,0.31972222222222224,-0.5308333333333333,26.22416666666667,-0.26972222222222203,-7.049166666666667,3.0,2.0,1.0
1,7,19,0.4821757708333294,-3.969791666666667,-6.728750000000001,-4.916041666666667,-0.5745833333333333,0.17229166666666665,-0.4560416666666667,28.514375,-3.0854166666666667,-9.158333333333333,2.0,2.0,2.0
1,7,2,0.6915260142857148,-5.2137142857142855,-4.522285714285714,-6.6648571428571435,-0.009285714285714284,0.5445714285714285,-0.01600000000000001,32.44128571428571,9.68,34.556000000000004,2.0,4.0,2.0
1,7,20,0.907460691489367,-1.7532978723404256,-6.96031914893617,-5.420212765957447,0.08127659574468085,0.28872340425531917,0.06170212765957446,22.4118085106383,0.2509574468085107,2.176063829787234,8.0,6.0,6.0
1,7,3,0.5062683921568614,-5.571372549019608,-4.313725490196078,-5.747254901960784,-0.22941176470588234,1.0280392156862745,-0.15470588235294117,33.547254901960784,-0.09372549019607845,19.27549019607843,0.0,2.0,2.0
1,7,4,0.6554430454545521,-6.635909090909092,-4.234393939393939,-5.745151515151515,-0.14833333333333334,0.6,-0.21484848484848484,33.257121212121206,-4.511212121212122,19.98,2.0,6.0,2.0
