timestamp,raw acceleration / x [m/s^2],raw acceleration / y [m/s^2],raw acceleration / z [m/s^2],rotation speed / x [rad/s],rotation speed / y [rad/s],rotation speed / z [rad/s],magnetic field strength / x [uT],magnetic field strength / y [uT],magnetic field strength / z [uT],quaternion (w),quaternion (x),quaternion (y),quaternion (z)
501088,-0.019999999552965164,0.05999999865889549,-0.09000000357627869,0.0,0.0011111111380159855,0.0,33.875,-27.1875,14.375,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501108,0.019999999552965164,0.019999999552965164,-0.03999999910593033,-0.002222222276031971,0.002222222276031971,0.0,33.1875,-27.1875,14.375,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501128,0.0,-0.05000000074505806,-0.05000000074505806,0.0,-0.0033333334140479565,0.0,33.1875,-27.1875,14.375,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501148,-0.07000000029802322,0.05999999865889549,-0.3100000023841858,0.0,-0.0011111111380159855,0.0,33.1875,-27.1875,14.375,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501168,-0.18000000715255737,0.10000000149011612,-0.25999999046325684,0.0,-0.0011111111380159855,0.0011111111380159855,33.1875,-27.1875,14.375,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501188,-0.029999999329447746,0.1599999964237213,-0.15000000596046448,0.0,0.0011111111380159855,0.0,33.1875,-27.1875,14.375,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501208,0.0,0.10000000149011612,-0.07999999821186066,-0.002222222276031971,0.002222222276031971,0.002222222276031971,33.1875,-26.75,13.5625,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501228,-0.03999999910593033,0.05999999865889549,-0.07999999821186066,0.0,0.0,0.0,33.1875,-26.75,13.5625,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501248,-0.03999999910593033,0.029999999329447746,-0.019999999552965164,0.0,0.0,0.0,33.5625,-27.1875,14.375,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501268,-0.03999999910593033,0.009999999776482582,-0.18000000715255737,0.0,-0.0033333334140479565,0.0,33.5625,-27.1875,14.375,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501288,-0.05000000074505806,0.0,-0.07000000029802322,-0.0011111111380159855,0.0,0.0,33.5625,-27.1875,14.375,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501308,-0.009999999776482582,0.0,-0.15000000596046448,0.0,-0.0011111111380159855,0.0,32.375,-28.0,14.375,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501328,-0.05999999865889549,0.03999999910593033,-0.05999999865889549,-0.0011111111380159855,0.002222222276031971,0.0,32.375,-28.0,14.375,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501348,0.019999999552965164,0.10000000149011612,-0.15000000596046448,0.0,0.0,0.0011111111380159855,33.5625,-27.1875,14.375,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501368,0.03999999910593033,0.17000000178813934,-0.10999999940395355,0.002222222276031971,0.0011111111380159855,0.002222222276031971,33.5625,-27.1875,14.375,0.01593017578125,0.59661865234375,0.80218505859375,0.01800537109375
501388,0.46000000834465027,0.12999999523162842,-0.15000000596046448,0.002222222276031971,0.0,-0.014444444328546524,33.5625,-27.1875,14.375,0.01593017578125,0.5965576171875,0.80218505859375,0.01800537109375
501408,0.6000000238418579,0.23999999463558197,-0.11999999731779099,0.002222222276031971,0.0,-0.03777777776122093,33.1875,-27.5625,12.75,0.01593017578125,0.5963134765625,0.8023681640625,0.01800537109375
501428,0.47999998927116394,0.18000000715255737,-0.14000000059604645,0.002222222276031971,0.0,-0.06222222372889519,33.1875,-27.5625,12.75,0.01556396484375,0.59588623046875,0.80267333984375,0.01861572265625
501448,0.6600000262260437,0.2800000011920929,-0.12999999523162842,0.0,0.0,-0.09333333373069763,32.6875,-27.0625,14.375,0.01513671875,0.59521484375,0.80322265625,0.019287109375
501468,0.8899999856948853,0.46000000834465027,-0.12999999523162842,0.0,-0.0033333334140479565,-0.07222222536802292,32.6875,-27.0625,14.375,0.01483154296875,0.59442138671875,0.80377197265625,0.01983642578125
501488,0.949999988079071,0.7200000286102295,-0.17000000178813934,0.002222222276031971,0.0,-0.029999999329447746,32.6875,-27.0625,14.375,0.01483154296875,0.59429931640625,0.80389404296875,0.01983642578125
501508,0.7099999785423279,1.149999976158142,-0.10999999940395355,0.011111111380159855,-0.0011111111380159855,-0.024444444105029106,32.5625,-26.25,14.0,0.01483154296875,0.59405517578125,0.80401611328125,0.019775390625
501528,0.5799999833106995,1.5,-0.10999999940395355,0.0033333334140479565,0.0055555556900799274,0.02222222276031971,32.5625,-26.25,14.0,0.0147705078125,0.59417724609375,0.803955078125,0.01971435546875
501548,0.7200000286102295,1.9299999475479126,-0.12999999523162842,0.0055555556900799274,-0.004444444552063942,-0.0033333334140479565,31.0625,-27.6875,15.0625,0.01470947265625,0.59423828125,0.80389404296875,0.0196533203125
501568,0.7699999809265137,2.2300000190734863,-0.18000000715255737,0.023333333432674408,0.0,0.017777778208255768,31.0625,-27.6875,15.0625,0.0146484375,0.5943603515625,0.8038330078125,0.01959228515625
501588,0.3100000023841858,2.109999895095825,-0.10000000149011612,-0.017777778208255768,0.0,0.2588889002799988,31.0625,-27.6875,15.0625,0.0146484375,0.59600830078125,0.8026123046875,0.01959228515625
