timestamp,raw acceleration / x [m/s^2],raw acceleration / y [m/s^2],raw acceleration / z [m/s^2],rotation speed / x [rad/s],rotation speed / y [rad/s],rotation speed / z [rad/s],magnetic field strength / x [uT],magnetic field strength / y [uT],magnetic field strength / z [uT],quaternion (w),quaternion (x),quaternion (y),quaternion (z)
426163,-0.029999999329447746,0.0,-0.03999999910593033,0.0,0.0,0.0,19.5625,-36.5,30.5625,0.03057861328125,0.73870849609375,0.67333984375,-0.00091552734375
426183,-0.019999999552965164,-0.029999999329447746,-0.03999999910593033,-0.0033333334140479565,0.0011111111380159855,0.0,19.5625,-36.875,30.5625,0.03057861328125,0.73870849609375,0.67333984375,-0.00091552734375
426203,0.0,-0.029999999329447746,-0.07999999821186066,-0.004444444552063942,0.002222222276031971,0.0,19.5625,-36.875,30.5625,0.03057861328125,0.73870849609375,0.67333984375,-0.00091552734375
426223,-0.029999999329447746,0.0,0.0,-0.0033333334140479565,0.0011111111380159855,0.0,19.5625,-36.875,30.5625,0.03057861328125,0.73870849609375,0.67333984375,-0.00091552734375
426243,-0.019999999552965164,-0.009999999776482582,-0.09000000357627869,-0.0011111111380159855,0.004444444552063942,0.0,20.0,-36.5,30.5625,0.03057861328125,0.73870849609375,0.67333984375,-0.00091552734375
426263,-0.019999999552965164,-0.029999999329447746,0.0,-0.002222222276031971,0.0,-0.0011111111380159855,20.0,-36.5,30.5625,0.03057861328125,0.73870849609375,0.67333984375,-0.00091552734375
426283,0.0,0.0,-0.029999999329447746,-0.004444444552063942,0.0,0.0,20.6875,-35.75,31.0,0.03057861328125,0.73870849609375,0.67333984375,-0.00091552734375
426303,-0.009999999776482582,0.0,-0.03999999910593033,-0.0055555556900799274,0.0011111111380159855,-0.0011111111380159855,20.6875,-35.75,31.0,0.03057861328125,0.73870849609375,0.67333984375,-0.00091552734375
426323,-0.029999999329447746,-0.019999999552965164,-0.019999999552965164,-0.006666666828095913,0.0011111111380159855,-0.0011111111380159855,20.6875,-35.75,31.0,0.0306396484375,0.73870849609375,0.67333984375,-0.00091552734375
426343,-0.009999999776482582,-0.029999999329447746,-0.09000000357627869,-0.0055555556900799274,0.0,0.0,19.5625,-36.0625,30.5625,0.0306396484375,0.73870849609375,0.67333984375,-0.00091552734375
426363,0.0,0.019999999552965164,-0.009999999776482582,-0.002222222276031971,0.0,0.0,19.5625,-36.0625,30.5625,0.0306396484375,0.73870849609375,0.67333984375,-0.00091552734375
426383,0.0,-0.019999999552965164,-0.029999999329447746,-0.002222222276031971,0.0,0.0,20.375,-36.0625,30.1875,0.0306396484375,0.73870849609375,0.67333984375,-0.00091552734375
426403,-0.029999999329447746,-0.019999999552965164,-0.07999999821186066,-0.0033333334140479565,0.0,0.0,20.375,-36.0625,30.1875,0.0306396484375,0.73870849609375,0.67333984375,-0.00091552734375
426423,-0.019999999552965164,0.0,-0.07000000029802322,-0.002222222276031971,0.002222222276031971,0.0,20.375,-36.0625,30.1875,0.0306396484375,0.73870849609375,0.67333984375,-0.00091552734375
426443,-0.019999999552965164,-0.019999999552965164,-0.07000000029802322,0.0,0.0,-0.002222222276031971,20.0,-36.1875,31.0,0.0306396484375,0.73870849609375,0.67333984375,-0.00091552734375
426463,-0.019999999552965164,0.0,-0.03999999910593033,0.0033333334140479565,0.0011111111380159855,-0.0033333334140479565,20.0,-36.1875,31.0,0.0306396484375,0.73870849609375,0.67333984375,-0.00091552734375
426483,-0.009999999776482582,0.0,-0.05000000074505806,0.013333333656191826,0.0033333334140479565,-0.0011111111380159855,20.0,-36.5,30.1875,0.030517578125,0.73870849609375,0.67333984375,-0.0009765625
426503,-0.5699999928474426,0.8899999856948853,-0.05000000074505806,0.009999999776482582,0.002222222276031971,-0.009999999776482582,20.0,-36.5,30.1875,0.03045654296875,0.73870849609375,0.67333984375,-0.0010986328125
426523,-0.4699999988079071,1.0199999809265137,-0.03999999910593033,0.006666666828095913,0.006666666828095913,-0.5633333325386047,20.0,-36.5,30.1875,0.0303955078125,0.73614501953125,0.6761474609375,-0.001220703125
426543,-0.029999999329447746,1.3799999952316284,-0.03999999910593033,0.0011111111380159855,0.0,-0.7388888597488403,20.375,-35.75,30.1875,0.0303955078125,0.73114013671875,0.68157958984375,-0.00146484375
426563,-0.019999999552965164,1.0800000429153442,-0.07999999821186066,0.007777777966111898,0.002222222276031971,-0.45444443821907043,20.375,-35.75,30.1875,0.0303955078125,0.7276611328125,0.685302734375,-0.0015869140625
426583,-0.05999999865889549,1.149999976158142,-0.05000000074505806,0.012222222052514553,0.002222222276031971,-0.36444443464279175,19.875,-35.5625,30.5625,0.0302734375,0.72509765625,0.68798828125,-0.0018310546875
426603,-0.07999999821186066,1.2699999809265137,-0.009999999776482582,-0.006666666828095913,0.0,-0.29555556178092957,19.875,-35.5625,30.5625,0.03277587890625,0.72296142578125,0.69012451171875,0.00018310546875
426623,0.10000000149011612,1.6299999952316284,-0.05000000074505806,-0.009999999776482582,0.002222222276031971,-0.2244444489479065,19.875,-35.5625,30.5625,0.0328369140625,0.72137451171875,0.6917724609375,0.00018310546875
426643,0.07999999821186066,1.5700000524520874,-0.09000000357627869,0.0033333334140479565,0.0033333334140479565,-0.09666666388511658,19.75,-33.5,31.5,0.0328369140625,0.72052001953125,0.692626953125,0.00018310546875
426663,-0.11999999731779099,1.409999966621399,-0.05999999865889549,0.0,-0.0033333334140479565,-0.09333333373069763,19.75,-33.5,31.5,0.0328369140625,0.71990966796875,0.69329833984375,0.00018310546875
426683,-0.44999998807907104,1.1799999475479126,0.0,0.018888888880610466,-0.0055555556900799274,-0.058888889849185944,20.5,-32.5625,30.1875,0.03271484375,0.71929931640625,0.69390869140625,0.0
426703,-0.5799999833106995,1.5099999904632568,0.0,0.006666666828095913,0.0,0.0,20.5,-32.5625,30.1875,0.03265380859375,0.71917724609375,0.69403076171875,0.0
426723,-0.3400000035762787,1.8200000524520874,-0.03999999910593033,-0.006666666828095913,-0.006666666828095913,0.13777777552604675,20.5,-32.5625,30.1875,0.03271484375,0.71990966796875,0.69329833984375,0.0
426743,-0.33000001311302185,1.1799999475479126,-0.10000000149011612,0.002222222276031971,0.007777777966111898,0.2455555498600006,19.375,-31.6875,29.5,0.03271484375,0.72137451171875,0.6917724609375,6.103515625e-05
426763,-0.49000000953674316,1.1399999856948853,-0.03999999910593033,0.024444444105029106,0.004444444552063942,0.48222222924232483,19.375,-31.6875,29.5,0.03265380859375,0.72418212890625,0.6888427734375,0.0001220703125
426783,-0.2800000011920929,1.090000033378601,-0.11999999731779099,0.0055555556900799274,0.002222222276031971,0.6588888764381409,18.6875,-30.875,28.25,0.0367431640625,0.72833251953125,0.68426513671875,0.0029296875
426803,0.23000000417232513,0.7599999904632568,-0.12999999523162842,0.013333333656191826,0.0,0.7088888883590698,18.6875,-30.875,28.25,0.03656005859375,0.7330322265625,0.67919921875,0.0029296875
426823,-0.009999999776482582,3.359999895095825,0.20000000298023224,-0.029999999329447746,-0.006666666828095913,0.7977777719497681,18.6875,-30.875,28.25,0.03662109375,0.73797607421875,0.67376708984375,0.0032958984375
426843,-0.029999999329447746,1.5700000524520874,-0.03999999910593033,-0.01666666753590107,-0.004444444552063942,0.8266666531562805,18.6875,-29.5,28.5625,0.0364990234375,0.7432861328125,0.66796875,0.00360107421875
426863,0.2199999988079071,-0.4300000071525574,-0.05000000074505806,-0.03777777776122093,-0.0033333334140479565,0.9288889169692993,18.6875,-29.5,28.5625,0.03668212890625,0.7491455078125,0.661376953125,0.00396728515625
426883,-0.11999999731779099,0.41999998688697815,-0.05000000074505806,0.011111111380159855,-0.002222222276031971,1.0377777814865112,19.375,-29.75,27.0625,0.03656005859375,0.755615234375,0.65399169921875,0.00433349609375
426903,-0.05999999865889549,-0.5299999713897705,-0.07999999821186066,0.0,0.006666666828095913,1.0466666221618652,19.375,-29.75,27.0625,0.03656005859375,0.76226806640625,0.64617919921875,0.00469970703125
426923,0.009999999776482582,-1.5299999713897705,-0.10000000149011612,0.002222222276031971,-0.012222222052514553,1.1288888454437256,19.375,-29.75,27.0625,0.0364990234375,0.76922607421875,0.63787841796875,0.0050048828125
426943,0.5400000214576721,-0.9300000071525574,-0.009999999776482582,0.02666666731238365,-0.013333333656191826,1.1066666841506958,19.375,-29.0625,25.0625,0.03631591796875,0.77587890625,0.62982177734375,0.00506591796875
426963,0.1599999964237213,-2.069999933242798,-0.10000000149011612,-0.006666666828095913,0.0,1.0833333730697632,19.375,-29.0625,25.0625,0.03631591796875,0.78253173828125,0.62152099609375,0.00537109375
426983,-0.3400000035762787,-2.700000047683716,-0.07000000029802322,-0.0555555559694767,0.0,1.0744444131851196,18.25,-29.0625,21.5625,0.03662109375,0.78875732421875,0.6136474609375,0.00604248046875
427003,-0.25999999046325684,-3.6700000762939453,-0.11999999731779099,0.042222220450639725,0.0033333334140479565,0.7011111378669739,18.25,-29.0625,21.5625,0.036376953125,0.79339599609375,0.60760498046875,0.00616455078125
427023,-0.6700000166893005,-5.010000228881836,-0.09000000357627869,-0.007777777966111898,0.0011111111380159855,0.5888888835906982,18.25,-29.0625,21.5625,0.036376953125,0.79705810546875,0.602783203125,0.00640869140625
427043,-0.9800000190734863,-5.199999809265137,0.05000000074505806,-0.0033333334140479565,0.0,0.4888888895511627,18.875,-29.5,17.75,0.03631591796875,0.79962158203125,0.59942626953125,0.00653076171875
