t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
40.4672,-0.11,0.27,-9.81,-0.01,0.0,0.0,-11.25,10.18,36.75
40.489787,-0.11,0.28,-9.81,0.0,0.0,0.0,-11.25,10.18,36.75
40.513332,-0.08,0.26,-9.82,0.0,0.0,0.0,-11.25,9.75,38.0
40.536636,-0.12,0.26,-9.66,0.0,0.0,0.0,-11.25,9.75,38.0
40.557747,-0.06,0.3,-9.55,0.0,0.0,0.0,-11.25,9.75,38.0
40.57988,-0.12,0.25,-9.77,0.01,0.0,0.0,-11.68,10.5,38.37
40.602541,-0.12,0.22,-9.8,0.0,0.0,0.0,-11.68,10.5,38.37
40.624823,-0.1,0.22,-9.84,-0.01,0.0,0.0,-11.25,10.18,38.0
40.647362,0.56,0.25,-9.84,0.0,-0.23,0.54,-11.25,10.18,38.0
40.669719,4.0,0.35,-9.69,0.04,-0.01,0.88,-11.25,10.18,38.0
40.692416,7.28,-2.44,-10.1,0.02,0.02,0.29,-11.25,10.5,37.56
40.714903,6.83,-2.43,-9.65,0.06,0.16,-0.02,-11.25,10.5,37.56
40.737117,8.27,-3.62,-10.49,0.23,0.12,0.06,-11.25,10.5,37.56
40.75997,-1.5,1.92,-11.1,-0.04,-0.01,-0.79,-10.87,10.87,38.37
40.782481,0.72,0.28,-9.86,-0.01,0.0,-1.11,-10.87,10.87,38.37
40.804883,1.83,-0.23,-10.09,-0.01,0.01,-1.13,-10.56,12.0,38.37
40.82744,0.42,0.37,-8.86,-0.11,0.0,-1.07,-10.56,12.0,38.37
40.849737,-2.0,0.55,-9.49,0.01,0.0,-1.12,-10.56,12.0,38.37
40.872421,-3.35,1.66,-9.21,-0.1,-0.01,-0.87,-11.68,12.37,38.75
40.894926,-4.59,1.91,-9.19,-0.39,0.05,-0.71,-11.68,12.37,38.75
40.917271,2.19,-5.51,-10.19,0.03,0.0,1.31,-12.75,11.25,39.18
40.939984,0.6,-3.88,-10.44,0.38,0.0,1.83,-12.75,11.25,39.18
40.962493,-5.52,-0.67,-8.18,0.63,-0.06,1.71,-12.75,10.5,37.56
40.985001,-2.89,-2.66,-9.0,-0.43,0.01,-0.47,-12.75,10.5,37.56
41.007856,-0.04,-3.52,-10.15,-0.29,0.0,-0.44,-12.75,10.5,37.56
41.030226,0.6,-3.8,-9.63,-0.03,0.0,-0.3,-12.75,12.75,39.18
41.052929,0.9,-1.28,-9.76,0.02,0.0,0.11,-12.75,12.75,39.18
41.075569,-0.77,0.49,-9.25,-0.11,0.0,0.15,-12.37,11.25,38.75
41.097709,-0.94,2.02,-10.43,-0.06,-0.01,-0.63,-12.37,11.25,38.75
41.120353,0.04,1.3,-10.02,-0.01,0.0,-0.91,-12.37,11.25,38.75
41.142036,-3.58,3.89,-10.02,0.13,-0.06,-0.76,-13.18,11.25,39.18
41.164816,-1.38,5.35,-9.85,-0.02,0.0,-0.81,-13.18,11.25,39.18
41.18749,-2.27,5.63,-9.58,0.0,0.0,-0.65,-11.68,10.5,40.0
41.209631,-4.09,3.56,-10.05,-0.02,0.0,-1.02,-11.68,10.5,40.0
41.232317,-0.93,3.07,-9.93,0.0,0.02,-0.27,-11.68,10.5,40.0
41.255014,-4.84,2.81,-9.67,0.01,0.0,0.68,-12.75,10.18,40.75
41.277235,-4.99,2.92,-9.71,-0.03,-0.03,0.84,-12.75,10.18,40.75
41.299983,-3.94,1.39,-9.8,0.0,-0.01,0.36,-13.18,10.5,40.75
41.322326,-0.69,-1.94,-9.94,0.07,0.02,-0.03,-13.18,10.5,40.75
41.344872,1.4,-3.83,-10.03,0.04,0.0,0.2,-13.18,10.5,40.75
41.367125,0.01,-2.6,-9.83,0.01,0.0,1.4,-12.37,9.75,39.56
41.389581,-2.19,-1.32,-9.82,0.05,0.0,1.14,-12.37,9.75,39.56
41.412392,1.13,-1.29,-9.76,0.02,-0.05,0.75,-13.18,10.5,40.0
41.434836,2.57,-1.86,-9.8,-0.11,0.0,-0.91,-13.18,10.5,40.0
41.457158,4.32,-0.73,-10.02,0.05,0.0,0.05,-14.68,10.18,40.0
41.479992,3.73,-1.69,-9.81,0.02,0.0,0.09,-14.68,10.18,40.0
41.502432,4.46,-0.25,-9.89,0.08,-0.02,-0.56,-14.68,10.18,40.0
41.524889,6.69,-0.21,-9.53,0.2,-0.02,-1.17,-15.37,10.18,40.25
41.547381,5.64,0.49,-8.51,0.33,-0.06,-1.21,-15.37,10.18,40.25
41.569723,3.78,1.06,-10.1,-0.01,-0.01,-0.78,-15.06,10.5,41.18
41.592414,3.15,2.02,-9.02,-0.05,0.0,-0.2,-15.06,10.5,41.18
41.614869,1.84,2.45,-11.16,-0.19,-0.03,0.62,-15.06,10.5,41.18
41.637115,-1.63,2.4,-9.36,-0.12,0.06,0.64,-15.06,10.18,40.18
41.659911,-2.16,2.14,-9.78,0.02,-0.07,-0.91,-15.06,10.18,40.18
41.682342,-3.56,2.81,-9.69,0.05,-0.01,-0.99,-14.68,10.87,41.37
41.704923,-2.54,1.88,-9.71,0.0,0.0,-0.64,-14.68,10.87,41.37
41.727391,-3.43,1.5,-9.69,0.0,-0.03,-0.27,-14.68,10.87,41.37
41.75038,-3.51,0.55,-9.44,0.02,0.07,-0.2,-13.5,11.25,41.37
41.774575,-2.63,1.07,-9.78,0.03,0.0,-0.15,-13.5,11.25,41.37
