t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
58.041924,-0.24,0.32,-9.82,0.0,0.0,0.0,-34.68,-19.5,20.75
58.062606,-0.19,0.31,-9.8,0.0,0.0,0.0,-35.06,-19.06,20.5
58.085096,-0.23,0.35,-9.82,0.0,0.0,0.0,-35.06,-19.06,20.5
58.107368,-0.23,0.27,-9.89,0.0,0.0,0.0,-35.06,-19.06,20.5
58.130117,-0.28,0.38,-9.85,0.0,0.0,0.0,-34.25,-20.18,20.75
58.152663,-0.2,0.36,-9.89,0.0,0.0,0.0,-34.25,-20.18,20.75
58.174851,-0.21,0.28,-9.77,0.0,0.0,0.0,-34.68,-19.75,21.68
58.197696,-0.2,0.27,-9.77,0.0,0.0,0.0,-34.68,-19.75,21.68
58.220108,-0.3,0.31,-9.8,0.0,0.0,0.0,-34.68,-19.75,21.68
58.24272,-0.27,0.36,-9.78,0.0,0.0,0.0,-34.68,-19.5,20.75
58.265082,-0.19,0.32,-9.82,0.0,0.0,0.0,-34.68,-19.5,20.75
58.287678,-0.26,0.28,-9.81,-0.01,0.0,0.0,-34.25,-19.06,19.68
58.310109,-0.83,-0.04,-9.92,0.01,0.0,-0.08,-34.25,-19.06,19.68
58.332282,-4.55,-2.54,-9.61,0.0,0.01,-0.22,-34.25,-19.06,19.68
58.355086,-3.7,-1.75,-9.39,0.0,0.0,-0.32,-34.25,-18.68,20.5
58.377517,-2.72,-0.19,-9.9,-0.02,-0.01,0.95,-37.56,-21.25,22.0
58.399868,-3.01,-0.08,-10.13,0.0,-0.04,1.13,-45.68,-23.5,27.06
58.422613,-1.48,0.38,-9.74,0.01,-0.02,1.3,-45.68,-23.5,27.06
58.445069,-0.4,0.25,-9.76,-0.01,-0.01,1.25,-45.68,-23.5,27.06
58.467563,1.71,0.98,-10.02,-0.03,-0.04,1.18,-59.0,-16.75,44.68
58.490241,2.97,1.43,-9.75,0.02,-0.03,1.1,-59.0,-16.75,44.68
58.512648,4.62,1.26,-9.86,0.0,0.0,1.03,-62.87,-1.68,65.75
58.535009,5.04,0.99,-9.92,-0.03,0.01,0.69,-62.87,-1.68,65.75
58.557496,5.55,0.97,-9.84,0.0,0.0,0.52,-62.87,-1.68,65.75
58.579889,6.26,1.78,-10.05,-0.04,0.0,0.28,-58.68,10.87,79.5
58.602626,0.03,0.54,-9.85,0.0,0.0,0.25,-58.68,10.87,79.5
58.625448,4.12,-1.64,-9.82,0.05,-0.04,0.37,-54.68,14.25,85.06
58.647405,4.88,-1.65,-9.69,0.0,0.01,0.3,-54.68,14.25,85.06
58.669985,4.0,-0.39,-9.96,-0.01,0.01,-0.04,-54.68,14.25,85.06
58.692598,3.92,-0.28,-9.94,0.01,0.0,-0.28,-54.87,14.37,79.75
58.715019,3.03,0.03,-8.48,0.12,-0.01,-0.38,-54.87,14.37,79.75
58.737691,1.6,0.15,-9.71,0.04,0.01,-0.52,-56.56,11.56,66.25
58.76002,0.33,-0.38,-10.56,0.1,0.03,-0.47,-56.56,11.56,66.25
58.782548,2.25,0.56,-9.52,-0.13,0.05,-0.65,-56.56,11.56,66.25
58.805946,-0.59,0.95,-9.92,0.0,0.0,-0.81,-55.5,0.75,50.56
58.827292,-1.71,1.05,-9.46,0.05,0.0,-0.85,-55.5,0.75,50.56
58.850074,-4.18,1.18,-9.68,0.0,0.0,-0.9,-52.56,-8.87,41.06
58.872763,-5.73,0.92,-10.11,0.0,0.01,-0.82,-52.56,-8.87,41.06
58.89483,-6.4,0.24,-9.84,-0.02,0.0,-0.7,-52.56,-8.87,41.06
58.917667,-4.4,-1.66,-9.59,-0.02,0.0,0.07,-47.5,-17.37,28.06
58.94007,-3.78,-2.48,-9.76,0.03,-0.01,0.53,-47.5,-17.37,28.06
58.962551,-2.5,-2.76,-9.72,0.02,0.0,0.92,-49.37,-17.75,29.68
58.984959,-1.57,-2.58,-9.72,0.0,0.0,1.41,-49.37,-17.75,29.68
59.007326,0.79,-2.16,-9.82,0.0,-0.02,1.84,-48.5,-15.87,34.06
59.030118,2.15,-1.67,-9.69,0.0,-0.02,1.99,-48.5,-15.87,34.06
59.052418,3.74,-0.39,-9.84,0.0,-0.01,1.73,-48.5,-15.87,34.06
59.074794,3.47,-0.43,-10.07,0.01,-0.03,1.56,-48.75,-11.5,39.18
59.097508,3.43,-0.74,-9.94,-0.04,0.0,1.56,-48.75,-11.5,39.18
59.119989,3.46,-0.21,-10.25,-0.05,0.03,1.69,-47.0,-8.37,42.37
59.142739,2.27,1.2,-9.55,-0.02,0.0,1.72,-47.0,-8.37,42.37
59.164942,3.94,1.95,-10.05,-0.03,0.0,1.2,-47.0,-8.37,42.37
59.187451,3.86,1.17,-9.99,0.04,-0.01,0.72,-45.37,-7.18,42.37
59.210946,3.7,2.18,-9.78,0.0,0.01,0.21,-45.37,-7.18,42.37
59.232697,2.52,2.25,-10.13,-0.02,0.01,-0.2,-45.18,-6.56,42.06
59.254971,4.57,1.93,-10.26,0.03,0.0,-0.49,-45.18,-6.56,42.06
59.277435,2.06,2.76,-9.61,0.1,-0.03,-0.88,-45.18,-6.56,42.06
59.300042,1.72,3.11,-10.24,0.01,0.01,-1.29,-46.06,-8.56,38.87
59.322216,1.1,2.69,-9.53,0.01,0.0,-1.27,-46.06,-8.56,38.87
59.344963,-0.28,2.52,-10.17,0.02,0.0,-1.39,-44.75,-10.68,38.68
59.367418,0.22,2.59,-9.27,0.01,0.0,-1.53,-44.75,-10.68,38.68
59.390177,-1.24,2.22,-9.61,0.0,0.0,-1.6,-44.75,-10.68,38.68
