t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
78.34541,-0.34,0.33,-9.78,0.01,0.0,-0.02,-51.75,-15.5,44.0
78.367001,-0.28,0.35,-9.78,-0.01,0.0,0.0,-51.0,-15.75,45.18
78.38983,-0.22,0.31,-9.86,-0.01,0.0,0.0,-51.0,-15.75,45.18
78.410347,-0.36,0.38,-9.91,-0.01,0.0,0.0,-51.37,-15.75,44.06
78.432684,-0.41,0.36,-9.71,-0.01,0.0,0.0,-51.37,-15.75,44.06
78.455855,-0.26,0.32,-9.81,0.0,0.0,0.0,-51.37,-15.75,44.06
78.478812,-0.23,0.32,-9.77,0.0,0.0,0.0,-51.75,-16.56,44.5
78.501238,-0.28,0.37,-9.84,0.0,0.0,0.0,-51.75,-16.56,44.5
78.523686,-0.34,0.37,-9.81,0.0,0.0,0.0,-52.5,-16.18,42.87
78.546321,-0.28,0.33,-9.8,0.0,0.0,0.0,-52.5,-16.18,42.87
78.568669,-0.31,0.35,-9.81,0.0,0.0,-0.03,-52.5,-16.18,42.87
78.591392,-0.43,0.3,-9.77,0.0,0.0,-0.09,-51.75,-15.06,44.87
78.614,-0.04,0.41,-9.81,0.0,0.0,-0.17,-51.75,-15.06,44.87
78.636024,-0.28,0.37,-9.81,0.0,0.0,-0.08,-51.75,-16.18,43.68
78.658812,-0.25,0.38,-9.81,0.0,0.0,-0.04,-51.75,-16.18,43.68
78.681328,-0.25,0.35,-9.81,0.0,0.0,-0.02,-51.75,-16.18,43.68
78.70386,-0.28,0.34,-9.8,0.0,0.0,-0.01,-51.37,-15.75,44.06
78.726599,-0.24,0.45,-10.09,0.05,0.0,0.0,-51.37,-15.75,44.06
78.74865,-0.26,0.35,-9.94,0.05,0.0,0.02,-51.37,-15.75,44.06
78.771329,-0.28,0.2,-9.61,0.11,0.0,0.11,-51.75,-17.0,43.68
78.794136,-1.6,-0.49,-9.31,-0.04,0.0,-0.18,-51.75,-17.0,43.68
78.816068,0.46,0.83,-9.61,0.01,0.0,-0.09,-51.37,-14.68,45.25
78.838802,-0.6,2.06,-9.64,-0.2,0.03,1.16,-51.37,-14.68,45.25
78.861291,-0.06,1.6,-9.93,-0.1,0.0,1.56,-51.75,-16.56,45.68
78.88485,0.72,1.55,-9.85,0.02,-0.01,1.37,-51.75,-16.56,45.68
78.907271,3.2,0.84,-10.35,0.0,0.01,-0.76,-53.56,-13.18,44.87
78.929466,3.62,0.94,-9.77,0.02,0.0,-1.23,-55.37,-14.25,43.68
78.951258,1.55,-0.11,-9.27,0.04,0.0,-1.4,-55.37,-14.25,43.68
78.974001,1.84,0.15,-10.01,0.02,0.0,-1.3,-52.0,-20.25,35.75
78.99615,2.24,0.39,-9.94,0.02,0.01,-0.98,-52.0,-20.25,35.75
79.019443,1.55,-1.21,-9.81,0.0,0.0,-1.0,-52.0,-20.25,35.75
79.041192,1.51,-2.35,-9.4,-0.02,0.03,-0.95,-42.0,-29.18,22.68
79.063745,2.99,-1.21,-9.98,-0.04,0.02,-1.15,-42.0,-29.18,22.68
79.086245,1.67,-1.57,-9.84,0.01,0.0,-1.32,-32.37,-28.56,10.06
79.108619,-0.39,-1.39,-9.59,0.03,0.02,-1.34,-32.37,-28.56,10.06
79.131397,0.57,-0.98,-9.66,0.0,0.01,-1.25,-32.37,-28.56,10.06
79.153692,-0.36,-1.18,-9.88,-0.05,0.0,-0.98,-30.0,-26.75,-3.18
79.17625,-0.36,-2.19,-9.76,-0.02,0.05,-0.91,-30.0,-26.75,-3.18
79.198629,-1.33,-3.33,-9.42,0.02,0.03,-1.02,-26.18,-24.06,-23.56
79.221252,-1.22,-3.82,-9.18,-0.01,-0.01,-1.4,-26.18,-24.06,-23.56
79.243928,-7.35,-1.99,-9.58,0.01,0.02,-1.4,-26.18,-24.06,-23.56
79.266314,-3.21,-1.1,-9.64,0.04,0.0,-1.18,-14.0,-14.68,-37.5
79.299997,-4.09,-3.38,-9.86,0.0,0.02,-0.5,-14.0,-14.68,-37.5
79.322586,-4.2,-2.46,-9.51,-0.03,0.0,-0.17,-5.75,-15.87,-37.06
79.344917,-4.12,-2.57,-10.02,0.0,0.0,-0.11,-5.75,-15.87,-37.06
79.367633,-4.46,-1.93,-10.32,-0.01,-0.01,0.06,-5.75,-15.87,-37.06
79.390129,-4.71,-3.07,-9.52,0.0,0.0,0.64,-4.37,-30.0,-26.37
79.413753,-1.07,2.04,-10.84,-0.04,-0.03,1.84,-5.06,-42.18,-7.37
79.436082,-2.41,0.67,-9.36,-0.02,-0.02,1.47,-11.75,-40.68,8.25
79.457495,-1.2,2.11,-9.83,0.0,-0.05,1.42,-11.75,-40.68,8.25
79.480046,-0.39,3.71,-9.25,0.0,-0.05,1.75,-15.87,-34.06,17.0
79.502618,0.43,5.45,-10.5,0.0,-0.02,1.66,-15.87,-34.06,17.0
79.525003,0.75,5.56,-9.32,-0.02,0.0,1.34,-15.87,-34.06,17.0
79.547856,0.66,4.75,-9.55,0.0,-0.01,0.84,-21.68,-31.75,20.56
79.569728,1.05,3.61,-10.02,0.01,0.0,0.22,-21.68,-31.75,20.56
79.592497,1.5,3.5,-9.61,0.05,0.01,-0.08,-24.0,-30.0,21.0
79.615286,2.27,3.19,-9.35,0.08,-0.01,-0.04,-24.0,-30.0,21.0
79.637208,2.16,3.45,-10.29,0.01,-0.02,-0.26,-24.0,-30.0,21.0
79.659173,2.39,4.4,-9.47,-0.01,0.0,-0.45,-25.18,-29.87,21.68
79.682043,1.56,3.94,-9.85,-0.04,0.0,-0.46,-25.18,-29.87,21.68
79.705868,3.21,1.48,-10.01,-0.05,-0.01,-0.73,-25.5,-27.87,24.0
79.72852,2.85,-0.84,-10.15,-0.02,0.0,-0.93,-25.5,-27.87,24.0
79.750159,1.82,-2.5,-9.77,0.0,0.01,-1.33,-25.5,-27.87,24.0
79.772397,3.32,1.63,-9.89,0.05,0.0,-1.82,-26.68,-28.25,22.0
79.795274,2.91,-0.49,-10.23,-0.01,0.03,-1.67,-26.68,-28.25,22.0
79.828771,1.32,-3.13,-9.17,-0.02,-0.02,-1.43,-25.87,-29.75,18.87
79.851384,3.04,-1.15,-9.49,0.02,0.05,-1.08,-25.87,-29.75,18.87
79.873835,0.79,-3.2,-10.44,-0.01,0.0,-0.76,-25.87,-29.75,18.87
79.896043,-0.97,-0.8,-9.85,0.04,0.0,-0.6,-22.56,-37.56,5.87
79.918887,-1.58,-0.35,-9.94,0.04,0.0,-0.65,-22.56,-37.56,5.87
79.941261,-3.28,-1.55,-9.73,-0.04,0.01,-0.4,-21.18,-40.75,-2.75
79.963711,-3.67,-0.84,-9.64,0.0,0.0,-0.27,-21.18,-40.75,-2.75
79.986311,-4.18,-0.89,-9.6,0.0,0.0,-0.03,-17.06,-40.37,-12.25
80.008692,-1.99,0.03,-9.88,0.0,0.0,0.17,-17.06,-40.37,-12.25
