t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
80.14579,-0.2,0.25,-9.81,0.0,0.0,0.03,-11.25,-8.0,38.06
80.168969,-0.27,0.22,-9.78,-0.1,0.0,0.0,-11.25,-8.0,38.06
80.190898,-0.17,0.23,-9.73,-0.1,0.0,0.0,-11.68,-7.18,38.06
80.213547,-0.11,0.24,-9.84,-0.04,0.0,0.02,-11.68,-7.18,38.06
80.236413,-0.26,0.42,-9.64,0.0,0.0,-0.03,-11.68,-7.18,38.06
80.258558,-0.18,0.48,-9.99,0.0,0.0,0.0,-12.0,-7.5,37.68
80.281121,-0.15,0.24,-9.86,0.07,0.0,0.0,-12.0,-7.5,37.68
80.303647,-0.17,0.21,-9.69,0.13,0.0,0.0,-11.68,-7.5,38.5
80.3259,0.0,0.33,-9.84,0.02,0.0,0.01,-11.68,-7.5,38.5
80.348768,-0.15,0.5,-9.85,0.0,0.0,0.23,-11.68,-7.5,38.5
80.370914,0.02,0.44,-9.77,0.0,0.0,0.33,-11.68,-7.18,38.5
80.393593,0.63,0.91,-9.86,0.0,0.0,0.4,-11.68,-7.18,38.5
80.417395,3.07,2.93,-9.94,0.0,0.0,0.42,-11.68,-7.5,39.25
80.439296,1.79,1.67,-9.92,0.0,0.01,0.1,-11.68,-7.5,39.25
80.461884,2.22,1.7,-9.89,-0.01,0.01,0.0,-11.68,-7.5,39.25
80.484619,3.01,1.95,-9.78,0.0,-0.01,-0.17,-11.68,-7.18,38.06
80.50693,2.72,1.8,-9.58,0.02,-0.03,-0.37,-11.68,-7.18,38.06
80.529555,2.5,1.71,-9.68,0.01,-0.01,-0.55,-12.0,-7.5,37.68
80.55218,1.98,1.25,-9.55,-0.03,0.0,-0.69,-12.0,-7.5,37.68
80.574379,0.31,-0.04,-9.53,0.0,0.03,-0.63,-12.0,-7.5,37.68
80.597012,-2.2,-1.4,-10.3,0.0,-0.01,-0.42,-11.25,-8.18,38.06
80.619817,-3.02,-2.16,-9.71,-0.01,0.0,-0.32,-11.25,-8.18,38.06
80.641914,-2.31,-2.18,-9.58,0.01,0.0,-0.28,-10.87,-7.87,36.87
80.66416,-1.82,-2.52,-9.72,0.01,0.0,-0.3,-10.87,-7.87,36.87
80.687135,-1.32,-2.7,-9.88,0.0,0.01,-0.31,-10.18,-8.56,36.87
80.709304,0.09,-2.61,-9.68,-0.01,0.0,-0.35,-10.18,-8.56,36.87
80.731145,0.06,-2.65,-9.94,0.0,-0.02,-0.4,-10.18,-8.56,36.87
80.755541,0.2,-2.79,-9.96,0.0,-0.01,-0.45,-9.37,-8.56,37.25
80.77633,0.46,-2.42,-9.52,0.02,0.01,-0.4,-9.37,-8.56,37.25
80.798698,1.25,-2.9,-10.17,0.03,0.0,-0.36,-9.06,-8.18,37.25
80.820986,2.17,-1.98,-10.08,0.0,0.01,-0.21,-9.06,-8.18,37.25
80.843629,1.63,-1.8,-10.11,0.02,0.01,-0.17,-9.06,-8.18,37.25
80.866945,1.18,-0.56,-9.34,-0.05,0.02,-0.29,-9.06,-8.0,38.5
80.888644,0.45,-0.22,-10.64,0.0,0.01,-0.46,-9.06,-8.0,38.5
80.911117,-0.37,1.76,-10.21,0.02,-0.02,-0.4,-9.75,-7.25,39.68
80.933726,-1.97,3.76,-10.06,-0.03,0.02,-0.44,-9.75,-7.25,39.68
80.956248,-1.82,3.69,-9.75,0.06,0.0,-0.67,-9.75,-7.25,39.68
80.979409,-3.49,3.19,-10.16,0.02,-0.01,-0.56,-10.18,-8.0,40.06
81.001175,-4.51,3.36,-9.61,-0.02,0.0,-0.36,-10.18,-8.0,40.06
81.023786,-5.01,3.22,-9.81,-0.13,-0.04,-0.09,-10.56,-8.0,38.5
81.04613,-3.32,3.6,-9.78,-0.14,0.0,0.23,-10.56,-8.0,38.5
81.068624,-3.66,1.98,-9.8,0.12,-0.01,0.38,-10.56,-8.0,38.5
81.091296,-8.86,-0.85,-9.5,0.08,0.02,0.68,-10.56,-9.06,39.18
81.113656,-5.07,-1.11,-9.73,0.0,0.0,0.93,-10.56,-9.06,39.18
81.136586,0.87,-4.11,-10.13,-0.05,0.0,1.27,-12.37,-7.87,39.68
81.158682,1.2,-3.42,-10.52,0.0,0.0,1.25,-12.37,-7.87,39.68
81.181262,2.67,-2.88,-9.11,0.03,0.01,1.24,-12.0,-7.87,39.25
81.204388,3.99,-0.95,-9.92,0.0,0.0,1.27,-12.0,-7.87,39.25
81.225832,4.26,-0.7,-10.09,0.01,0.01,0.75,-12.0,-7.87,39.25
81.248898,4.42,0.08,-9.77,0.02,0.0,0.47,-13.06,-6.75,39.25
81.270856,3.89,-1.18,-10.71,0.0,0.0,0.1,-13.06,-6.75,39.25
81.293477,4.57,0.86,-9.36,0.0,0.01,0.15,-14.18,-7.56,40.06
81.316445,4.09,2.61,-9.69,0.0,0.0,0.03,-14.18,-7.56,40.06
81.338271,3.48,2.7,-9.86,-0.03,0.0,-0.32,-14.18,-7.56,40.06
