t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
31.859192,-0.31,0.09,-9.8,0.0,-0.02,0.0,29.37,-7.37,2.5
31.881674,-0.18,0.15,-9.81,0.0,-0.01,-0.16,28.56,-7.25,4.06
31.904411,-0.3,0.13,-9.77,0.0,0.0,-0.03,28.56,-7.25,4.06
31.926665,-0.37,0.22,-9.84,0.0,-0.01,-0.12,28.87,-6.5,3.25
31.949159,-0.38,0.17,-9.81,0.01,0.0,-0.11,28.87,-6.5,3.25
31.971689,-0.22,0.14,-9.78,0.0,0.0,-0.18,28.87,-6.5,3.25
31.994172,-0.28,0.1,-9.83,0.0,-0.03,-0.08,27.75,-6.37,2.5
32.016712,-0.25,0.12,-9.81,0.0,-0.01,-0.05,27.75,-6.37,2.5
32.03918,0.12,0.02,-9.89,0.01,0.0,0.0,29.25,-5.87,2.5
32.061751,0.0,0.14,-9.81,0.05,0.03,0.12,29.25,-5.87,2.5
32.084165,-0.5,0.15,-9.77,0.02,-0.01,0.13,29.25,-5.87,2.5
32.106743,0.0,-0.05,-9.83,0.01,-0.02,0.02,28.5,-5.87,3.25
32.129113,-0.21,0.12,-9.84,0.01,-0.03,0.07,28.5,-5.87,3.25
32.151699,-0.35,0.09,-9.81,0.0,-0.02,0.1,28.87,-6.56,2.06
32.174406,-0.31,0.0,-9.82,0.0,0.01,0.04,28.87,-6.56,2.06
32.196903,-0.31,0.19,-9.78,0.0,-0.01,0.01,28.87,-6.56,2.06
32.219434,-0.28,0.14,-9.85,0.02,-0.04,-0.01,28.87,-7.0,1.68
32.241917,-0.5,0.0,-9.73,0.04,-0.06,-0.07,28.87,-7.0,1.68
32.264008,-0.84,-0.62,-9.78,0.0,0.0,-0.58,29.68,-5.87,2.5
32.286773,-0.16,-1.43,-9.8,0.08,-0.04,-0.47,29.68,-5.87,2.5
32.309368,0.42,-0.97,-9.96,0.03,0.03,-0.6,29.68,-5.87,2.5
32.331759,2.54,1.01,-9.34,0.03,-0.02,-0.01,25.5,-6.56,5.25
32.354271,2.11,1.1,-9.42,-0.06,0.05,-0.12,25.5,-6.56,5.25
32.37688,0.15,1.07,-9.61,-0.11,0.03,0.15,25.87,-2.75,11.87
32.399144,0.75,2.18,-10.36,0.03,0.0,0.55,25.87,-2.75,11.87
32.421622,-1.29,2.31,-10.33,0.06,-0.02,0.79,29.68,3.06,15.68
32.444197,-3.0,2.33,-9.94,0.02,0.0,0.92,29.68,3.06,15.68
32.466406,-1.9,2.12,-9.84,-0.01,0.0,0.67,29.68,3.06,15.68
32.488978,-2.22,2.22,-10.11,0.05,-0.01,0.71,33.37,7.56,19.25
32.511405,-2.1,1.43,-10.07,-0.06,0.01,0.34,33.37,7.56,19.25
