t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
49.073268,-0.11,0.24,-9.86,0.0,0.02,0.0,-17.06,16.06,32.18
49.097742,-0.09,0.24,-9.86,0.0,0.01,0.0,-17.06,16.06,32.18
49.117071,-0.05,0.33,-9.89,0.0,0.0,0.0,-16.0,16.5,33.0
49.139455,-0.08,0.28,-9.84,0.01,-0.01,0.0,-16.0,16.5,33.0
49.16223,-0.16,0.22,-9.86,0.01,-0.02,0.0,-15.56,15.68,32.56
49.186254,-0.15,0.24,-9.84,0.0,-0.01,0.0,-15.56,15.68,32.56
49.208311,-0.11,0.27,-9.88,0.0,0.0,0.0,-15.56,15.68,32.56
49.230872,-0.04,0.3,-9.94,0.0,0.02,0.0,-16.0,16.5,32.56
49.253247,-0.1,0.27,-9.9,0.0,0.02,0.0,-16.0,16.5,32.56
49.276102,-0.12,0.26,-9.84,0.0,0.01,0.0,-16.0,16.06,32.18
49.298261,-0.1,0.27,-9.88,0.0,0.02,0.01,-16.0,16.06,32.18
49.320504,-0.11,0.27,-9.86,-0.01,0.0,0.01,-16.0,16.06,32.18
49.343244,-0.23,0.28,-9.89,-0.01,0.01,-0.02,-16.0,16.5,31.75
49.365964,-4.8,5.72,-9.51,-0.01,0.0,-0.65,-16.0,16.5,31.75
49.388326,-8.82,9.75,-9.27,0.11,0.04,0.8,-15.56,16.5,32.18
49.410831,-0.06,-1.74,-9.9,-0.11,-0.06,1.02,-15.56,16.5,32.18
49.43344,-1.53,1.49,-9.63,0.07,0.0,1.41,-15.56,16.5,32.18
49.455703,-4.11,4.38,-9.8,-0.17,-0.21,1.5,-15.18,16.5,33.37
49.481636,2.25,-0.46,-9.85,0.09,0.06,1.02,-15.18,16.5,33.37
49.502709,-0.3,1.02,-9.97,-0.01,0.0,0.89,-12.68,18.0,33.75
49.522514,3.62,-3.41,-10.67,-0.15,-0.02,0.76,-12.68,18.0,33.75
49.54587,1.48,-3.86,-9.36,0.33,0.09,0.58,-12.68,18.0,33.75
49.568211,2.91,-5.5,-10.43,-0.05,0.0,0.1,-11.18,19.5,33.75
49.591788,3.43,-6.39,-9.76,-0.02,-0.01,-0.46,-11.18,19.5,33.75
49.613337,-0.03,-5.01,-10.19,0.01,-0.01,0.4,-10.37,16.56,34.18
49.635669,0.85,-5.75,-10.33,0.19,-0.11,0.46,-10.37,16.56,34.18
49.658329,0.52,-6.03,-10.27,0.13,-0.12,-0.01,-11.87,16.56,33.75
49.681251,-1.91,-5.77,-10.5,0.03,0.0,-0.49,-11.87,16.56,33.75
49.703415,0.15,-4.45,-10.39,-0.03,0.0,0.04,-11.87,16.56,33.75
49.725847,2.6,-0.81,-10.79,-0.14,0.0,-0.16,-12.68,16.87,34.56
49.748261,-0.97,1.64,-9.34,-0.07,0.07,-0.73,-12.68,16.87,34.56
49.770591,-1.79,6.66,-10.18,0.05,0.01,-0.93,-13.0,17.68,35.37
49.793322,-1.06,8.59,-9.81,0.07,-0.02,-1.05,-13.0,17.68,35.37
49.815716,-0.78,8.91,-10.42,-0.01,0.03,-1.16,-13.0,17.68,35.37
49.838529,0.19,6.52,-10.16,-0.09,0.02,-1.04,-13.37,17.68,34.56
49.860766,0.34,5.61,-10.0,-0.03,-0.02,-0.44,-13.37,17.68,34.56
49.883204,1.74,5.46,-9.51,0.02,-0.06,-0.05,-14.06,17.25,35.37
49.905818,-0.26,4.48,-10.41,0.01,-0.07,0.41,-14.06,17.25,35.37
49.928242,1.35,4.15,-12.3,0.51,-0.14,0.27,-14.06,17.25,35.37
49.950622,3.64,2.37,-10.62,0.85,-0.21,0.21,-13.0,16.56,36.18
49.973284,3.51,0.87,-11.83,-0.19,0.32,-0.38,-13.0,16.56,36.18
49.995578,2.73,0.5,-11.31,-0.67,0.16,-0.73,-13.37,18.37,35.37
50.018587,4.09,-1.12,-11.03,-1.23,-0.2,-1.51,-13.37,18.37,35.37
50.041513,2.45,-0.31,-10.0,-0.82,-0.28,-1.04,-13.37,18.37,35.37
50.06424,2.73,-0.85,-9.42,-0.31,0.17,-1.08,-14.06,16.18,36.18
50.086553,2.67,-2.37,-9.49,0.47,0.76,-0.5,-14.06,16.18,36.18
50.109015,-0.79,0.12,-8.72,1.25,1.27,-0.07,-13.75,14.75,36.18
50.131825,-1.64,0.14,-7.49,0.37,0.72,-0.66,-13.75,14.75,36.18
50.154099,-3.35,0.61,-7.24,0.69,-0.33,-0.13,-14.06,12.5,36.18
50.176284,-4.84,2.23,-8.34,0.64,-0.46,0.22,-14.06,12.5,36.18
50.199201,-2.59,-1.28,-8.88,-0.11,-0.83,0.01,-14.06,12.5,36.18
50.220709,-1.39,-3.09,-9.01,0.05,-0.77,-0.01,-13.0,13.5,35.75
50.243289,-1.52,-2.64,-8.4,0.46,-0.91,-0.06,-13.0,13.5,35.75
50.268795,3.95,4.22,-21.44,0.18,0.18,0.26,-10.75,12.75,36.18
50.289137,-0.36,-1.48,-10.02,0.38,0.05,-0.14,-10.75,12.75,36.18
50.310789,-1.18,1.26,-9.51,-0.05,0.14,0.13,-10.75,12.75,36.18
50.333264,0.33,-0.1,-10.88,-0.32,-0.03,-0.44,-12.68,12.25,35.0
50.355685,-0.35,0.27,-9.81,-0.08,0.0,-0.41,-12.68,12.25,35.0
50.378424,-2.54,1.34,-9.69,-0.08,0.03,-0.08,-12.75,11.87,34.56
50.400519,-3.72,1.98,-9.81,0.0,-0.02,-0.01,-12.75,11.87,34.56
50.423328,-3.37,1.45,-10.31,0.01,-0.04,0.21,-12.75,11.87,34.56
50.445855,-3.75,3.02,-9.68,0.04,-0.05,0.56,-12.37,12.25,35.37
50.468407,-4.4,3.23,-9.61,0.06,0.02,0.99,-12.37,12.25,35.37
